Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
17084.0,7337.0,3172.0,347.0,1700.0,193.0,27.0,69.0,42.0,4197.0,Humboldt,County Supervisorial 3,County Supervisorial,2006-01-03
13208.0,5676.0,3699.0,335.0,589.0,117.0,17.0,43.0,52.0,2680.0,Humboldt,County Supervisorial 4,County Supervisorial,2006-01-03
16450.0,7181.0,4552.0,411.0,847.0,135.0,37.0,61.0,39.0,3187.0,Humboldt,County Supervisorial 5,County Supervisorial,2006-01-03
78253.0,32426.0,22983.0,1842.0,4141.0,702.0,110.0,269.0,229.0,15551.0,Humboldt,US Congressional 1,US Congressional,2006-01-03
78253.0,32426.0,22983.0,1842.0,4141.0,702.0,110.0,269.0,229.0,15551.0,Humboldt,State Senate 2,State Senate,2006-01-03
78253.0,32426.0,22983.0,1842.0,4141.0,702.0,110.0,269.0,229.0,15551.0,Humboldt,State Assembly 1,State Assembly,2006-01-03
78253.0,32426.0,22983.0,1842.0,4141.0,702.0,110.0,269.0,229.0,15551.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2006-01-03
11176.0,4818.0,1462.0,242.0,1280.0,145.0,21.0,46.0,24.0,3138.0,Humboldt,Arcata,City,2006-01-03
808.0,340.0,198.0,24.0,64.0,9.0,8.0,0.0,3.0,162.0,Humboldt,Blue Lake,City,2006-01-03
14681.0,6238.0,4384.0,340.0,594.0,128.0,20.0,49.0,58.0,2870.0,Humboldt,Eureka,City,2006-01-03
933.0,343.0,404.0,21.0,16.0,4.0,0.0,1.0,1.0,143.0,Humboldt,Ferndale,City,2006-01-03
6179.0,2172.0,2698.0,141.0,55.0,52.0,3.0,17.0,12.0,1029.0,Humboldt,Fortuna,City,2006-01-03
1700.0,621.0,645.0,70.0,19.0,14.0,5.0,6.0,5.0,315.0,Humboldt,Rio Dell,City,2006-01-03
276.0,136.0,64.0,3.0,18.0,3.0,0.0,2.0,0.0,50.0,Humboldt,Trinidad,City,2006-01-03
42500.0,17758.0,13128.0,1001.0,2095.0,347.0,53.0,148.0,126.0,7844.0,Humboldt,Unincorporated Area,City,2006-01-03
11922.0,8023.0,1485.0,137.0,31.0,37.0,16.0,54.0,47.0,2092.0,Imperial,County Supervisorial 1,County Supervisorial,2006-01-03
10248.0,5140.0,3307.0,171.0,23.0,30.0,14.0,40.0,51.0,1472.0,Imperial,County Supervisorial 2,County Supervisorial,2006-01-03
10429.0,4911.0,3663.0,210.0,20.0,35.0,15.0,30.0,56.0,1489.0,Imperial,County Supervisorial 3,County Supervisorial,2006-01-03
10354.0,4948.0,3614.0,213.0,19.0,30.0,10.0,38.0,67.0,1415.0,Imperial,County Supervisorial 4,County Supervisorial,2006-01-03
9706.0,5466.0,2555.0,222.0,26.0,38.0,11.0,46.0,44.0,1298.0,Imperial,County Supervisorial 5,County Supervisorial,2006-01-03
52659.0,28488.0,14624.0,953.0,119.0,170.0,66.0,208.0,265.0,7766.0,Imperial,US Congressional 51,US Congressional,2006-01-03
52659.0,28488.0,14624.0,953.0,119.0,170.0,66.0,208.0,265.0,7766.0,Imperial,State Senate 40,State Senate,2006-01-03
52659.0,28488.0,14624.0,953.0,119.0,170.0,66.0,208.0,265.0,7766.0,Imperial,State Assembly 80,State Assembly,2006-01-03
52659.0,28488.0,14624.0,953.0,119.0,170.0,66.0,208.0,265.0,7766.0,Imperial,State Board of Equalization 3,State Board of Equalization,2006-01-03
8687.0,4758.0,2561.0,144.0,14.0,27.0,11.0,22.0,48.0,1102.0,Imperial,Brawley,City,2006-01-03
11781.0,7958.0,1435.0,134.0,30.0,37.0,15.0,54.0,47.0,2071.0,Imperial,Calexico,City,2006-01-03
1104.0,652.0,239.0,13.0,3.0,4.0,1.0,9.0,6.0,177.0,Imperial,Calipatria,City,2006-01-03
14199.0,7503.0,4246.0,251.0,31.0,45.0,19.0,60.0,65.0,1979.0,Imperial,El Centro,City,2006-01-03
2103.0,1056.0,655.0,54.0,2.0,6.0,2.0,11.0,15.0,302.0,Imperial,Holtville,City,2006-01-03
3795.0,1606.0,1454.0,80.0,5.0,8.0,6.0,5.0,23.0,608.0,Imperial,Imperial,City,2006-01-03
698.0,405.0,179.0,14.0,0.0,3.0,1.0,10.0,2.0,84.0,Imperial,Westmorland,City,2006-01-03
10292.0,4550.0,3855.0,263.0,34.0,40.0,11.0,37.0,59.0,1443.0,Imperial,Unincorporated Area,City,2006-01-03
2265.0,660.0,1221.0,50.0,19.0,7.0,1.0,6.0,9.0,292.0,Inyo,County Supervisorial 1,County Supervisorial,2006-01-03
1964.0,627.0,848.0,57.0,26.0,14.0,1.0,6.0,13.0,372.0,Inyo,County Supervisorial 2,County Supervisorial,2006-01-03
2556.0,794.0,1246.0,67.0,21.0,9.0,2.0,6.0,18.0,393.0,Inyo,County Supervisorial 3,County Supervisorial,2006-01-03
2057.0,667.0,956.0,44.0,13.0,15.0,1.0,5.0,13.0,343.0,Inyo,County Supervisorial 4,County Supervisorial,2006-01-03
1710.0,668.0,589.0,68.0,31.0,24.0,1.0,6.0,17.0,306.0,Inyo,County Supervisorial 5,County Supervisorial,2006-01-03
10552.0,3416.0,4860.0,286.0,110.0,69.0,6.0,29.0,70.0,1706.0,Inyo,US Congressional 25,US Congressional,2006-01-03
10552.0,3416.0,4860.0,286.0,110.0,69.0,6.0,29.0,70.0,1706.0,Inyo,State Senate 18,State Senate,2006-01-03
10552.0,3416.0,4860.0,286.0,110.0,69.0,6.0,29.0,70.0,1706.0,Inyo,State Assembly 34,State Assembly,2006-01-03
10552.0,3416.0,4860.0,286.0,110.0,69.0,6.0,29.0,70.0,1706.0,Inyo,State Board of Equalization 2,State Board of Equalization,2006-01-03
1839.0,594.0,782.0,54.0,24.0,13.0,1.0,6.0,13.0,352.0,Inyo,Bishop,City,2006-01-03
8713.0,2822.0,4078.0,232.0,86.0,56.0,5.0,23.0,57.0,1354.0,Inyo,Unincorporated Area,City,2006-01-03
55526.0,20035.0,26087.0,1396.0,144.0,290.0,44.0,108.0,80.0,7342.0,Kern,County Supervisorial 1,County Supervisorial,2006-01-03
59878.0,19475.0,28930.0,1776.0,161.0,309.0,46.0,134.0,148.0,8899.0,Kern,County Supervisorial 2,County Supervisorial,2006-01-03
67875.0,21134.0,36382.0,1718.0,199.0,318.0,30.0,102.0,112.0,7880.0,Kern,County Supervisorial 3,County Supervisorial,2006-01-03
71018.0,20163.0,39660.0,1683.0,203.0,316.0,42.0,97.0,104.0,8750.0,Kern,County Supervisorial 4,County Supervisorial,2006-01-03
38645.0,22213.0,11283.0,793.0,75.0,135.0,46.0,126.0,79.0,3895.0,Kern,County Supervisorial 5,County Supervisorial,2006-01-03
58657.0,34498.0,16821.0,1050.0,72.0,175.0,72.0,184.0,100.0,5685.0,Kern,US Congressional 20,US Congressional,2006-01-03
234285.0,68522.0,125521.0,6316.0,710.0,1193.0,136.0,383.0,423.0,31081.0,Kern,US Congressional 22,US Congressional,2006-01-03
65064.0,37484.0,19211.0,1219.0,87.0,205.0,74.0,209.0,111.0,6464.0,Kern,State Senate 16,State Senate,2006-01-03
7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2006-01-03
227871.0,65535.0,123126.0,6147.0,695.0,1162.0,134.0,358.0,412.0,30302.0,Kern,State Senate 18,State Senate,2006-01-03
53315.0,31800.0,15077.0,920.0,66.0,145.0,62.0,168.0,76.0,5001.0,Kern,State Assembly 30,State Assembly,2006-01-03
224157.0,66669.0,120111.0,5864.0,678.0,1131.0,127.0,359.0,409.0,28809.0,Kern,State Assembly 32,State Assembly,2006-01-03
15463.0,4550.0,7149.0,582.0,38.0,91.0,19.0,40.0,38.0,2956.0,Kern,State Assembly 34,State Assembly,2006-01-03
7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2006-01-03
292942.0,103020.0,142342.0,7366.0,782.0,1368.0,208.0,567.0,523.0,36766.0,Kern,State Board of Equalization 2,State Board of Equalization,2006-01-03
2888.0,1907.0,555.0,51.0,0.0,9.0,2.0,7.0,1.0,356.0,Kern,Arvin,City,2006-01-03
126363.0,43301.0,63747.0,2789.0,341.0,478.0,82.0,199.0,202.0,15224.0,Kern,Bakersfield,City,2006-01-03
4410.0,1372.0,1920.0,181.0,5.0,22.0,5.0,11.0,6.0,888.0,Kern,California City,City,2006-01-03
9844.0,5992.0,2711.0,117.0,11.0,18.0,13.0,27.0,9.0,946.0,Kern,Delano,City,2006-01-03
473.0,144.0,229.0,24.0,0.0,3.0,2.0,3.0,1.0,67.0,Kern,Maricopa,City,2006-01-03
2520.0,1615.0,590.0,48.0,1.0,7.0,3.0,9.0,2.0,245.0,Kern,McFarland,City,2006-01-03
13380.0,3316.0,6983.0,375.0,47.0,117.0,16.0,24.0,24.0,2478.0,Kern,Ridgecrest,City,2006-01-03
4200.0,2014.0,1725.0,71.0,6.0,7.0,3.0,10.0,1.0,363.0,Kern,Shafter,City,2006-01-03
3009.0,777.0,1707.0,106.0,4.0,14.0,3.0,5.0,7.0,386.0,Kern,Taft,City,2006-01-03
3370.0,1079.0,1588.0,131.0,15.0,20.0,2.0,7.0,5.0,523.0,Kern,Tehachapi,City,2006-01-03
5055.0,2765.0,1701.0,82.0,6.0,17.0,2.0,11.0,9.0,462.0,Kern,Wasco,City,2006-01-03
117430.0,38738.0,58886.0,3391.0,346.0,656.0,75.0,254.0,256.0,14828.0,Kern,Unincorporated Area,City,2006-01-03
7571.0,2420.0,3926.0,170.0,18.0,23.0,7.0,2.0,69.0,936.0,Kings,County Supervisorial 1,County Supervisorial,2006-01-03
6130.0,3406.0,1870.0,127.0,14.0,16.0,9.0,7.0,54.0,627.0,Kings,County Supervisorial 2,County Supervisorial,2006-01-03
12350.0,3680.0,6928.0,221.0,32.0,44.0,10.0,3.0,97.0,1335.0,Kings,County Supervisorial 3,County Supervisorial,2006-01-03
9516.0,4348.0,3866.0,176.0,19.0,20.0,6.0,6.0,101.0,974.0,Kings,County Supervisorial 4,County Supervisorial,2006-01-03
9944.0,3917.0,4643.0,211.0,22.0,23.0,0.0,3.0,82.0,1043.0,Kings,County Supervisorial 5,County Supervisorial,2006-01-03
45511.0,17771.0,21233.0,905.0,105.0,126.0,32.0,21.0,403.0,4915.0,Kings,US Congressional 20,US Congressional,2006-01-03
45511.0,17771.0,21233.0,905.0,105.0,126.0,32.0,21.0,403.0,4915.0,Kings,State Senate 16,State Senate,2006-01-03
45511.0,17771.0,21233.0,905.0,105.0,126.0,32.0,21.0,403.0,4915.0,Kings,State Assembly 30,State Assembly,2006-01-03
45511.0,17771.0,21233.0,905.0,105.0,126.0,32.0,21.0,403.0,4915.0,Kings,State Board of Equalization 2,State Board of Equalization,2006-01-03
1444.0,708.0,475.0,44.0,3.0,6.0,6.0,1.0,21.0,180.0,Kings,Avenal,City,2006-01-03
3528.0,2066.0,1017.0,66.0,11.0,8.0,1.0,4.0,24.0,331.0,Kings,Corcoran,City,2006-01-03
20267.0,7968.0,9509.0,381.0,47.0,48.0,9.0,10.0,170.0,2125.0,Kings,Hanford,City,2006-01-03
8473.0,2620.0,4450.0,195.0,16.0,29.0,7.0,1.0,78.0,1077.0,Kings,Lemoore,City,2006-01-03
11799.0,4409.0,5782.0,219.0,28.0,35.0,9.0,5.0,110.0,1202.0,Kings,Unincorporated Area,City,2006-01-03
6860.0,2841.0,2225.0,228.0,110.0,48.0,5.0,28.0,14.0,1361.0,Lake,County Supervisorial 1,County Supervisorial,2006-01-03
5406.0,2828.0,1244.0,178.0,66.0,38.0,2.0,22.0,13.0,1015.0,Lake,County Supervisorial 2,County Supervisorial,2006-01-03
6644.0,3022.0,1963.0,211.0,91.0,44.0,7.0,29.0,28.0,1249.0,Lake,County Supervisorial 3,County Supervisorial,2006-01-03
6523.0,2521.0,2602.0,148.0,95.0,37.0,5.0,13.0,12.0,1090.0,Lake,County Supervisorial 4,County Supervisorial,2006-01-03
6918.0,2860.0,2403.0,199.0,96.0,49.0,4.0,22.0,11.0,1274.0,Lake,County Supervisorial 5,County Supervisorial,2006-01-03
32351.0,14072.0,10437.0,964.0,458.0,216.0,23.0,114.0,78.0,5989.0,Lake,US Congressional 1,US Congressional,2006-01-03
32351.0,14072.0,10437.0,964.0,458.0,216.0,23.0,114.0,78.0,5989.0,Lake,State Senate 2,State Senate,2006-01-03
32351.0,14072.0,10437.0,964.0,458.0,216.0,23.0,114.0,78.0,5989.0,Lake,State Assembly 1,State Assembly,2006-01-03
32351.0,14072.0,10437.0,964.0,458.0,216.0,23.0,114.0,78.0,5989.0,Lake,State Board of Equalization 1,State Board of Equalization,2006-01-03
5938.0,3106.0,1331.0,205.0,67.0,42.0,6.0,24.0,15.0,1142.0,Lake,Clearlake,City,2006-01-03
2614.0,1037.0,1007.0,61.0,45.0,13.0,3.0,6.0,2.0,440.0,Lake,Lakeport,City,2006-01-03
23799.0,9929.0,8099.0,698.0,346.0,161.0,14.0,84.0,61.0,4407.0,Lake,Unincorporated Area,City,2006-01-03
2889.0,960.0,1228.0,128.0,14.0,22.0,0.0,8.0,16.0,513.0,Lassen,County Supervisorial 1,County Supervisorial,2006-01-03
2798.0,890.0,1138.0,131.0,15.0,15.0,7.0,10.0,21.0,571.0,Lassen,County Supervisorial 2,County Supervisorial,2006-01-03
3223.0,825.0,1692.0,123.0,10.0,21.0,0.0,1.0,11.0,540.0,Lassen,County Supervisorial 3,County Supervisorial,2006-01-03
2810.0,811.0,1418.0,82.0,16.0,6.0,2.0,4.0,9.0,462.0,Lassen,County Supervisorial 4,County Supervisorial,2006-01-03
2446.0,742.0,1083.0,132.0,8.0,26.0,3.0,5.0,12.0,435.0,Lassen,County Supervisorial 5,County Supervisorial,2006-01-03
14166.0,4228.0,6559.0,596.0,63.0,90.0,12.0,28.0,69.0,2521.0,Lassen,US Congressional 4,US Congressional,2006-01-03
14166.0,4228.0,6559.0,596.0,63.0,90.0,12.0,28.0,69.0,2521.0,Lassen,State Senate 1,State Senate,2006-01-03
14166.0,4228.0,6559.0,596.0,63.0,90.0,12.0,28.0,69.0,2521.0,Lassen,State Assembly 3,State Assembly,2006-01-03
14166.0,4228.0,6559.0,596.0,63.0,90.0,12.0,28.0,69.0,2521.0,Lassen,State Board of Equalization 2,State Board of Equalization,2006-01-03
4777.0,1471.0,2082.0,190.0,24.0,19.0,8.0,13.0,30.0,940.0,Lassen,Susanville,City,2006-01-03
9389.0,2757.0,4477.0,406.0,39.0,71.0,4.0,15.0,39.0,1581.0,Lassen,Unincorporated Area,City,2006-01-03
552446.0,320652.0,103915.0,8540.0,3365.0,1991.0,1065.0,6587.0,2688.0,103643.0,Los Angeles,County Supervisorial 1,County Supervisorial,2006-01-03
657529.0,441558.0,80265.0,9875.0,3577.0,2196.0,3655.0,5421.0,3541.0,107441.0,Los Angeles,County Supervisorial 2,County Supervisorial,2006-01-03
834399.0,434406.0,192279.0,13819.0,7847.0,4693.0,1047.0,3551.0,6725.0,170032.0,Los Angeles,County Supervisorial 3,County Supervisorial,2006-01-03
852718.0,372508.0,290480.0,14228.0,4967.0,4252.0,1306.0,4789.0,5095.0,155093.0,Los Angeles,County Supervisorial 4,County Supervisorial,2006-01-03
937407.0,361551.0,367619.0,16988.0,5502.0,4707.0,1037.0,3446.0,6122.0,170435.0,Los Angeles,County Supervisorial 5,County Supervisorial,2006-01-03
33934.0,10780.0,16392.0,865.0,142.0,155.0,34.0,92.0,195.0,5279.0,Los Angeles,US Congressional 22,US Congressional,2006-01-03
233559.0,79341.0,106341.0,5255.0,949.0,1228.0,264.0,511.0,1505.0,38165.0,Los Angeles,US Congressional 25,US Congressional,2006-01-03
210950.0,70082.0,93745.0,3242.0,1336.0,1013.0,185.0,711.0,1316.0,39320.0,Los Angeles,US Congressional 26,US Congressional,2006-01-03
271976.0,129165.0,80483.0,4838.0,1886.0,1542.0,339.0,1190.0,2077.0,50456.0,Los Angeles,US Congressional 27,US Congressional,2006-01-03
212537.0,119027.0,43065.0,3689.0,1471.0,1137.0,342.0,1068.0,1530.0,41208.0,Los Angeles,US Congressional 28,US Congressional,2006-01-03
282724.0,123244.0,87616.0,4513.0,2033.0,1356.0,354.0,1403.0,1908.0,60297.0,Los Angeles,US Congressional 29,US Congressional,2006-01-03
386673.0,193446.0,98595.0,5852.0,3634.0,2121.0,384.0,1058.0,3246.0,78337.0,Los Angeles,US Congressional 30,US Congressional,2006-01-03
160019.0,93992.0,24943.0,2407.0,1936.0,719.0,356.0,1579.0,1013.0,33074.0,Los Angeles,US Congressional 31,US Congressional,2006-01-03
213790.0,109341.0,55310.0,3584.0,862.0,791.0,332.0,1953.0,1012.0,40605.0,Los Angeles,US Congressional 32,US Congressional,2006-01-03
261340.0,172306.0,29989.0,3788.0,2262.0,1092.0,852.0,1603.0,1797.0,47651.0,Los Angeles,US Congressional 33,US Congressional,2006-01-03
167785.0,97361.0,33645.0,2683.0,772.0,657.0,373.0,2387.0,720.0,29187.0,Los Angeles,US Congressional 34,US Congressional,2006-01-03
223705.0,149403.0,30617.0,3554.0,898.0,692.0,1568.0,1785.0,1101.0,34087.0,Los Angeles,US Congressional 35,US Congressional,2006-01-03
313508.0,136962.0,99356.0,5247.0,2772.0,1914.0,459.0,1409.0,2480.0,62909.0,Los Angeles,US Congressional 36,US Congressional,2006-01-03
241514.0,145133.0,44547.0,4200.0,1570.0,1035.0,1217.0,2185.0,1168.0,40459.0,Los Angeles,US Congressional 37,US Congressional,2006-01-03
219337.0,124051.0,50345.0,3420.0,834.0,678.0,350.0,2343.0,956.0,36360.0,Los Angeles,US Congressional 38,US Congressional,2006-01-03
231698.0,118469.0,65636.0,3736.0,886.0,892.0,540.0,2008.0,1091.0,38440.0,Los Angeles,US Congressional 39,US Congressional,2006-01-03
62705.0,21240.0,25555.0,971.0,247.0,217.0,70.0,262.0,339.0,13804.0,Los Angeles,US Congressional 42,US Congressional,2006-01-03
106745.0,37332.0,48378.0,1606.0,768.0,600.0,91.0,247.0,717.0,17006.0,Los Angeles,US Congressional 46,US Congressional,2006-01-03
287693.0,101648.0,127369.0,6305.0,1248.0,1506.0,304.0,714.0,1896.0,46703.0,Los Angeles,State Senate 17,State Senate,2006-01-03
35512.0,10911.0,17347.0,665.0,149.0,152.0,23.0,57.0,215.0,5993.0,Los Angeles,State Senate 19,State Senate,2006-01-03
253416.0,135244.0,59187.0,4683.0,1568.0,1298.0,433.0,1559.0,1674.0,47770.0,Los Angeles,State Senate 20,State Senate,2006-01-03
394601.0,180402.0,117345.0,6359.0,3427.0,2110.0,517.0,1706.0,2984.0,79751.0,Los Angeles,State Senate 21,State Senate,2006-01-03
204672.0,118029.0,35222.0,3042.0,1680.0,810.0,427.0,2430.0,1023.0,42009.0,Los Angeles,State Senate 22,State Senate,2006-01-03
391816.0,196120.0,101618.0,6046.0,3544.0,2152.0,401.0,1097.0,3305.0,77533.0,Los Angeles,State Senate 23,State Senate,2006-01-03
279513.0,147438.0,67671.0,4566.0,1144.0,1024.0,436.0,2642.0,1341.0,53251.0,Los Angeles,State Senate 24,State Senate,2006-01-03
327509.0,199183.0,65274.0,5017.0,1327.0,1115.0,2073.0,2533.0,1639.0,49348.0,Los Angeles,State Senate 25,State Senate,2006-01-03
329751.0,215942.0,39223.0,4854.0,2705.0,1349.0,1192.0,2116.0,2228.0,60142.0,Los Angeles,State Senate 26,State Senate,2006-01-03
340406.0,167710.0,98485.0,5931.0,2229.0,1666.0,690.0,2543.0,1760.0,59392.0,Los Angeles,State Senate 27,State Senate,2006-01-03
413520.0,192888.0,119200.0,6819.0,3435.0,2364.0,706.0,1847.0,3136.0,83125.0,Los Angeles,State Senate 28,State Senate,2006-01-03
243773.0,83019.0,102177.0,4005.0,1466.0,1175.0,254.0,927.0,1472.0,49278.0,Los Angeles,State Senate 29,State Senate,2006-01-03
287740.0,158516.0,72666.0,4383.0,1111.0,976.0,588.0,3098.0,1301.0,45101.0,Los Angeles,State Senate 30,State Senate,2006-01-03
44577.0,23625.0,11774.0,775.0,225.0,142.0,66.0,525.0,197.0,7248.0,Los Angeles,State Senate 32,State Senate,2006-01-03
132440.0,47391.0,59298.0,3268.0,459.0,591.0,180.0,368.0,727.0,20158.0,Los Angeles,State Assembly 36,State Assembly,2006-01-03
36633.0,13312.0,15419.0,733.0,212.0,215.0,36.0,109.0,267.0,6330.0,Los Angeles,State Assembly 37,State Assembly,2006-01-03
197989.0,70562.0,85370.0,3796.0,1066.0,1154.0,174.0,477.0,1466.0,33924.0,Los Angeles,State Assembly 38,State Assembly,2006-01-03
109015.0,63775.0,20639.0,1997.0,522.0,500.0,225.0,823.0,618.0,19916.0,Los Angeles,State Assembly 39,State Assembly,2006-01-03
165820.0,79728.0,48148.0,2964.0,1072.0,883.0,208.0,815.0,1243.0,30759.0,Los Angeles,State Assembly 40,State Assembly,2006-01-03
185080.0,89983.0,51576.0,2823.0,1982.0,1097.0,211.0,518.0,1645.0,35245.0,Los Angeles,State Assembly 41,State Assembly,2006-01-03
239186.0,128433.0,49205.0,3734.0,2160.0,1327.0,229.0,606.0,2086.0,51406.0,Los Angeles,State Assembly 42,State Assembly,2006-01-03
179674.0,79497.0,53394.0,3314.0,1607.0,1081.0,226.0,776.0,1468.0,38311.0,Los Angeles,State Assembly 43,State Assembly,2006-01-03
210341.0,94409.0,66842.0,2976.0,1707.0,965.0,292.0,935.0,1362.0,40853.0,Los Angeles,State Assembly 44,State Assembly,2006-01-03
118424.0,69124.0,17526.0,1843.0,1545.0,599.0,218.0,1226.0,796.0,25547.0,Los Angeles,State Assembly 45,State Assembly,2006-01-03
83941.0,54619.0,9847.0,1275.0,496.0,318.0,224.0,1494.0,362.0,15306.0,Los Angeles,State Assembly 46,State Assembly,2006-01-03
202285.0,131020.0,25140.0,2791.0,1655.0,808.0,586.0,956.0,1402.0,37927.0,Los Angeles,State Assembly 47,State Assembly,2006-01-03
120841.0,86476.0,9960.0,1791.0,582.0,298.0,876.0,1140.0,576.0,19142.0,Los Angeles,State Assembly 48,State Assembly,2006-01-03
138899.0,64095.0,35871.0,2059.0,615.0,466.0,182.0,1144.0,715.0,33752.0,Los Angeles,State Assembly 49,State Assembly,2006-01-03
114572.0,69352.0,20857.0,1877.0,440.0,422.0,322.0,1580.0,427.0,19295.0,Los Angeles,State Assembly 50,State Assembly,2006-01-03
157171.0,99284.0,26045.0,2439.0,682.0,550.0,885.0,1052.0,838.0,25396.0,Los Angeles,State Assembly 51,State Assembly,2006-01-03
117786.0,85095.0,10929.0,1964.0,395.0,294.0,1020.0,1562.0,354.0,16173.0,Los Angeles,State Assembly 52,State Assembly,2006-01-03
239138.0,97083.0,82140.0,4022.0,2261.0,1532.0,299.0,885.0,2007.0,48909.0,Los Angeles,State Assembly 53,State Assembly,2006-01-03
219807.0,95060.0,76706.0,3719.0,1994.0,1327.0,299.0,1030.0,1436.0,38236.0,Los Angeles,State Assembly 54,State Assembly,2006-01-03
161611.0,87200.0,40032.0,2808.0,664.0,694.0,446.0,1167.0,811.0,27789.0,Los Angeles,State Assembly 55,State Assembly,2006-01-03
132078.0,66865.0,36880.0,2030.0,448.0,451.0,231.0,1158.0,621.0,23394.0,Los Angeles,State Assembly 56,State Assembly,2006-01-03
152449.0,76403.0,44016.0,2686.0,575.0,574.0,221.0,1120.0,729.0,26125.0,Los Angeles,State Assembly 57,State Assembly,2006-01-03
164754.0,86594.0,45398.0,2376.0,649.0,513.0,255.0,1544.0,759.0,26666.0,Los Angeles,State Assembly 58,State Assembly,2006-01-03
120582.0,41056.0,55246.0,2041.0,944.0,706.0,101.0,396.0,748.0,19344.0,Los Angeles,State Assembly 59,State Assembly,2006-01-03
89325.0,30599.0,36273.0,1347.0,300.0,331.0,98.0,388.0,511.0,19478.0,Los Angeles,State Assembly 60,State Assembly,2006-01-03
44658.0,23660.0,11801.0,777.0,226.0,143.0,66.0,525.0,197.0,7263.0,Los Angeles,State Assembly 61,State Assembly,2006-01-03
397160.0,148356.0,167998.0,8347.0,1922.0,1846.0,448.0,1526.0,2368.0,64349.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2006-01-03
113352.0,44084.0,45346.0,1784.0,899.0,673.0,123.0,395.0,820.0,19228.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2006-01-03
3323987.0,1738235.0,821214.0,53319.0,22437.0,15320.0,7539.0,21873.0,20983.0,623067.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2006-01-03
12283.0,4953.0,4632.0,224.0,65.0,92.0,8.0,14.0,95.0,2200.0,Los Angeles,Agoura Hills,City,2006-01-03
31404.0,15005.0,7577.0,443.0,185.0,94.0,38.0,243.0,157.0,7662.0,Los Angeles,Alhambra,City,2006-01-03
26122.0,7159.0,11361.0,348.0,101.0,79.0,23.0,91.0,165.0,6795.0,Los Angeles,Arcadia,City,2006-01-03
5614.0,2749.0,1604.0,64.0,18.0,19.0,12.0,40.0,23.0,1085.0,Los Angeles,Artesia,City,2006-01-03
1552.0,554.0,667.0,24.0,24.0,11.0,1.0,8.0,8.0,255.0,Los Angeles,Avalon,City,2006-01-03
15320.0,6826.0,5124.0,303.0,76.0,66.0,20.0,119.0,95.0,2691.0,Los Angeles,Azusa,City,2006-01-03
20854.0,12099.0,4076.0,336.0,62.0,70.0,37.0,191.0,89.0,3894.0,Los Angeles,Baldwin Park,City,2006-01-03
7597.0,4795.0,1137.0,111.0,20.0,23.0,23.0,139.0,19.0,1330.0,Los Angeles,Bell,City,2006-01-03
8899.0,5589.0,1108.0,159.0,41.0,32.0,50.0,166.0,31.0,1723.0,Los Angeles,Bell Gardens,City,2006-01-03
25938.0,13051.0,7234.0,511.0,99.0,127.0,40.0,200.0,120.0,4556.0,Los Angeles,Bellflower,City,2006-01-03
20623.0,10168.0,5399.0,260.0,86.0,91.0,16.0,51.0,170.0,4382.0,Los Angeles,Beverly Hills,City,2006-01-03
546.0,123.0,295.0,6.0,3.0,4.0,0.0,1.0,5.0,109.0,Los Angeles,Bradbury,City,2006-01-03
49571.0,21142.0,16669.0,872.0,333.0,298.0,50.0,158.0,402.0,9647.0,Los Angeles,Burbank,City,2006-01-03
12613.0,5704.0,4238.0,183.0,73.0,65.0,10.0,31.0,93.0,2216.0,Los Angeles,Calabasas,City,2006-01-03
42211.0,25772.0,7589.0,632.0,130.0,133.0,165.0,274.0,205.0,7311.0,Los Angeles,Carson,City,2006-01-03
27318.0,10886.0,9288.0,308.0,70.0,71.0,49.0,153.0,137.0,6356.0,Los Angeles,Cerritos,City,2006-01-03
20648.0,8771.0,7299.0,314.0,316.0,129.0,26.0,53.0,149.0,3591.0,Los Angeles,Claremont,City,2006-01-03
4959.0,3524.0,546.0,55.0,25.0,22.0,7.0,89.0,15.0,676.0,Los Angeles,Commerce,City,2006-01-03
31034.0,23647.0,2331.0,459.0,96.0,57.0,418.0,400.0,89.0,3537.0,Los Angeles,Compton,City,2006-01-03
21385.0,8709.0,8509.0,405.0,79.0,86.0,21.0,113.0,100.0,3363.0,Los Angeles,Covina,City,2006-01-03
4621.0,2894.0,666.0,70.0,18.0,12.0,15.0,118.0,13.0,815.0,Los Angeles,Cudahy,City,2006-01-03
22739.0,12964.0,4370.0,312.0,231.0,128.0,42.0,77.0,189.0,4426.0,Los Angeles,Culver City,City,2006-01-03
27172.0,9275.0,10321.0,432.0,115.0,111.0,28.0,112.0,144.0,6634.0,Los Angeles,Diamond Bar,City,2006-01-03
42589.0,20616.0,13948.0,638.0,138.0,151.0,68.0,368.0,203.0,6459.0,Los Angeles,Downey,City,2006-01-03
