Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Unknown,Other,No_Party_Preference,county,district,district_type,date
3159.0,1059.0,1142.0,123.0,14.0,35.0,15.0,0.0,7.0,764.0,Glenn,Orland,City,2018-01-02
2609.0,787.0,1022.0,125.0,5.0,19.0,13.0,0.0,8.0,630.0,Glenn,Willows,City,2018-01-02
6900.0,1848.0,3306.0,254.0,20.0,58.0,14.0,0.0,9.0,1391.0,Glenn,Unincorporated Area,City,2018-01-02
15409.0,6226.0,5026.0,511.0,184.0,145.0,48.0,12.0,36.0,3221.0,Humboldt,County Supervisorial 1,County Supervisorial,2018-01-02
14458.0,5579.0,4281.0,556.0,309.0,127.0,62.0,9.0,29.0,3506.0,Humboldt,County Supervisorial 2,County Supervisorial,2018-01-02
15931.0,8477.0,2334.0,395.0,619.0,169.0,64.0,11.0,40.0,3822.0,Humboldt,County Supervisorial 3,County Supervisorial,2018-01-02
13220.0,6051.0,2851.0,433.0,305.0,164.0,78.0,15.0,34.0,3289.0,Humboldt,County Supervisorial 4,County Supervisorial,2018-01-02
15435.0,7345.0,3458.0,473.0,414.0,134.0,59.0,12.0,36.0,3504.0,Humboldt,County Supervisorial 5,County Supervisorial,2018-01-02
74453.0,33678.0,17950.0,2368.0,1831.0,739.0,311.0,59.0,175.0,17342.0,Humboldt,US Congressional 2,US Congressional,2018-01-02
74453.0,33678.0,17950.0,2368.0,1831.0,739.0,311.0,59.0,175.0,17342.0,Humboldt,State Senate 2,State Senate,2018-01-02
74453.0,33678.0,17950.0,2368.0,1831.0,739.0,311.0,59.0,175.0,17342.0,Humboldt,State Assembly 2,State Assembly,2018-01-02
74453.0,33678.0,17950.0,2368.0,1831.0,739.0,311.0,59.0,175.0,17342.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2018-01-02
9539.0,5372.0,905.0,243.0,416.0,99.0,46.0,6.0,24.0,2428.0,Humboldt,Arcata,City,2018-01-02
782.0,377.0,155.0,23.0,37.0,9.0,3.0,1.0,3.0,174.0,Humboldt,Blue Lake,City,2018-01-02
13700.0,6302.0,3039.0,442.0,279.0,162.0,78.0,18.0,34.0,3346.0,Humboldt,Eureka,City,2018-01-02
926.0,367.0,334.0,31.0,6.0,10.0,2.0,0.0,2.0,174.0,Humboldt,Ferndale,City,2018-01-02
6224.0,2090.0,2296.0,249.0,47.0,63.0,17.0,5.0,7.0,1450.0,Humboldt,Fortuna,City,2018-01-02
1633.0,513.0,549.0,81.0,18.0,21.0,7.0,1.0,5.0,438.0,Humboldt,Rio Dell,City,2018-01-02
248.0,144.0,31.0,5.0,10.0,2.0,0.0,0.0,0.0,56.0,Humboldt,Trinidad,City,2018-01-02
41401.0,18513.0,10641.0,1294.0,1018.0,373.0,158.0,28.0,100.0,9276.0,Humboldt,Unincorporated Area,City,2018-01-02
16433.0,9529.0,1238.0,250.0,46.0,57.0,98.0,44.0,101.0,5070.0,Imperial,County Supervisorial 1,County Supervisorial,2018-01-02
14473.0,6815.0,3201.0,363.0,40.0,76.0,49.0,14.0,102.0,3813.0,Imperial,County Supervisorial 2,County Supervisorial,2018-01-02
14067.0,6229.0,3342.0,367.0,26.0,91.0,61.0,25.0,95.0,3831.0,Imperial,County Supervisorial 3,County Supervisorial,2018-01-02
11505.0,5108.0,3109.0,324.0,21.0,78.0,71.0,25.0,66.0,2703.0,Imperial,County Supervisorial 4,County Supervisorial,2018-01-02
13099.0,6640.0,2355.0,283.0,35.0,67.0,75.0,23.0,89.0,3532.0,Imperial,County Supervisorial 5,County Supervisorial,2018-01-02
69577.0,34321.0,13245.0,1587.0,168.0,369.0,354.0,131.0,453.0,18949.0,Imperial,US Congressional 51,US Congressional,2018-01-02
69577.0,34321.0,13245.0,1587.0,168.0,369.0,354.0,131.0,453.0,18949.0,Imperial,State Senate 40,State Senate,2018-01-02
69577.0,34321.0,13245.0,1587.0,168.0,369.0,354.0,131.0,453.0,18949.0,Imperial,State Assembly 56,State Assembly,2018-01-02
69577.0,34321.0,13245.0,1587.0,168.0,369.0,354.0,131.0,453.0,18949.0,Imperial,State Board of Equalization 4,State Board of Equalization,2018-01-02
9816.0,4835.0,2208.0,222.0,16.0,67.0,58.0,26.0,53.0,2331.0,Imperial,Brawley,City,2018-01-02
18382.0,10562.0,1344.0,273.0,52.0,66.0,102.0,51.0,117.0,5815.0,Imperial,Calexico,City,2018-01-02
1178.0,636.0,170.0,31.0,0.0,5.0,8.0,0.0,6.0,322.0,Imperial,Calipatria,City,2018-01-02
17838.0,8730.0,3602.0,420.0,50.0,90.0,73.0,25.0,122.0,4726.0,Imperial,El Centro,City,2018-01-02
2305.0,1062.0,496.0,62.0,5.0,14.0,19.0,4.0,15.0,628.0,Imperial,Holtville,City,2018-01-02
7404.0,2922.0,1976.0,220.0,8.0,55.0,23.0,13.0,55.0,2132.0,Imperial,Imperial,City,2018-01-02
717.0,403.0,126.0,25.0,2.0,2.0,8.0,0.0,4.0,147.0,Imperial,Westmorland,City,2018-01-02
11937.0,5171.0,3323.0,334.0,35.0,70.0,63.0,12.0,81.0,2848.0,Imperial,Unincorporated Area,City,2018-01-02
2183.0,633.0,1012.0,85.0,8.0,22.0,7.0,0.0,8.0,408.0,Inyo,County Supervisorial 1,County Supervisorial,2018-01-02
1790.0,578.0,664.0,72.0,12.0,19.0,4.0,0.0,9.0,432.0,Inyo,County Supervisorial 2,County Supervisorial,2018-01-02
2444.0,734.0,1061.0,98.0,13.0,18.0,5.0,0.0,15.0,500.0,Inyo,County Supervisorial 3,County Supervisorial,2018-01-02
1864.0,555.0,787.0,81.0,8.0,16.0,6.0,0.0,7.0,404.0,Inyo,County Supervisorial 4,County Supervisorial,2018-01-02
1475.0,503.0,503.0,82.0,11.0,21.0,6.0,1.0,10.0,338.0,Inyo,County Supervisorial 5,County Supervisorial,2018-01-02
9756.0,3003.0,4027.0,418.0,52.0,96.0,28.0,1.0,49.0,2082.0,Inyo,US Congressional 8,US Congressional,2018-01-02
9756.0,3003.0,4027.0,418.0,52.0,96.0,28.0,1.0,49.0,2082.0,Inyo,State Senate 8,State Senate,2018-01-02
9756.0,3003.0,4027.0,418.0,52.0,96.0,28.0,1.0,49.0,2082.0,Inyo,State Assembly 26,State Assembly,2018-01-02
9756.0,3003.0,4027.0,418.0,52.0,96.0,28.0,1.0,49.0,2082.0,Inyo,State Board of Equalization 1,State Board of Equalization,2018-01-02
1660.0,545.0,605.0,64.0,12.0,18.0,4.0,0.0,7.0,405.0,Inyo,Bishop,City,2018-01-02
8096.0,2458.0,3422.0,354.0,40.0,78.0,24.0,1.0,42.0,1677.0,Inyo,Unincorporated Area,City,2018-01-02
70232.0,23176.0,28146.0,2446.0,188.0,616.0,256.0,105.0,76.0,15223.0,Kern,County Supervisorial 1,County Supervisorial,2018-01-02
79495.0,26251.0,28373.0,3201.0,222.0,713.0,340.0,116.0,93.0,20186.0,Kern,County Supervisorial 2,County Supervisorial,2018-01-02
78255.0,26239.0,30442.0,2719.0,250.0,681.0,284.0,115.0,78.0,17447.0,Kern,County Supervisorial 3,County Supervisorial,2018-01-02
81375.0,21661.0,38097.0,2829.0,191.0,644.0,216.0,96.0,80.0,17561.0,Kern,County Supervisorial 4,County Supervisorial,2018-01-02
55373.0,30819.0,9002.0,1420.0,127.0,308.0,293.0,117.0,50.0,13237.0,Kern,County Supervisorial 5,County Supervisorial,2018-01-02
93346.0,51527.0,16253.0,2179.0,182.0,450.0,511.0,179.0,82.0,21983.0,Kern,US Congressional 21,US Congressional,2018-01-02
271384.0,76619.0,117807.0,10436.0,796.0,2512.0,878.0,370.0,295.0,61671.0,Kern,US Congressional 23,US Congressional,2018-01-02
84030.0,47603.0,13872.0,1866.0,153.0,386.0,459.0,164.0,71.0,19456.0,Kern,State Senate 14,State Senate,2018-01-02
280700.0,80543.0,120188.0,10749.0,825.0,2576.0,930.0,385.0,306.0,64198.0,Kern,State Senate 16,State Senate,2018-01-02
8371.0,2015.0,4027.0,495.0,39.0,78.0,39.0,19.0,15.0,1644.0,Kern,State Assembly 26,State Assembly,2018-01-02
94379.0,53150.0,15927.0,2125.0,179.0,450.0,505.0,179.0,82.0,21782.0,Kern,State Assembly 32,State Assembly,2018-01-02
244395.0,67749.0,107417.0,9113.0,711.0,2248.0,771.0,328.0,263.0,55795.0,Kern,State Assembly 34,State Assembly,2018-01-02
17585.0,5232.0,6689.0,882.0,49.0,186.0,74.0,23.0,17.0,4433.0,Kern,State Assembly 36,State Assembly,2018-01-02
364730.0,128146.0,134060.0,12615.0,978.0,2962.0,1389.0,549.0,377.0,83654.0,Kern,State Board of Equalization 1,State Board of Equalization,2018-01-02
4392.0,2673.0,464.0,79.0,5.0,18.0,23.0,8.0,4.0,1118.0,Kern,Arvin,City,2018-01-02
172768.0,62095.0,61353.0,5466.0,449.0,1286.0,626.0,258.0,161.0,41074.0,Kern,Bakersfield,City,2018-01-02
5443.0,1784.0,1924.0,274.0,12.0,50.0,20.0,10.0,5.0,1364.0,Kern,California City,City,2018-01-02
13197.0,8142.0,1963.0,199.0,24.0,48.0,63.0,29.0,13.0,2716.0,Kern,Delano,City,2018-01-02
432.0,74.0,224.0,24.0,3.0,6.0,3.0,0.0,1.0,97.0,Kern,Maricopa,City,2018-01-02
3454.0,2008.0,501.0,58.0,5.0,14.0,15.0,3.0,2.0,848.0,Kern,McFarland,City,2018-01-02
14027.0,3090.0,6509.0,620.0,44.0,194.0,52.0,15.0,16.0,3487.0,Kern,Ridgecrest,City,2018-01-02
5892.0,2522.0,1649.0,156.0,13.0,32.0,32.0,6.0,2.0,1480.0,Kern,Shafter,City,2018-01-02
3077.0,570.0,1667.0,137.0,2.0,32.0,12.0,2.0,3.0,652.0,Kern,Taft,City,2018-01-02
4352.0,1046.0,1925.0,233.0,14.0,48.0,20.0,7.0,7.0,1052.0,Kern,Tehachapi,City,2018-01-02
6374.0,3128.0,1398.0,147.0,9.0,29.0,43.0,8.0,9.0,1603.0,Kern,Wasco,City,2018-01-02
131322.0,41014.0,54483.0,5222.0,398.0,1205.0,480.0,203.0,154.0,28163.0,Kern,Unincorporated Area,City,2018-01-02
8663.0,2614.0,3772.0,248.0,14.0,83.0,27.0,14.0,16.0,1875.0,Kings,County Supervisorial 1,County Supervisorial,2018-01-02
7564.0,3816.0,2103.0,134.0,14.0,33.0,28.0,12.0,8.0,1416.0,Kings,County Supervisorial 2,County Supervisorial,2018-01-02
11544.0,2969.0,5754.0,322.0,25.0,95.0,25.0,19.0,37.0,2298.0,Kings,County Supervisorial 3,County Supervisorial,2018-01-02
10756.0,3993.0,4230.0,294.0,23.0,79.0,41.0,12.0,31.0,2053.0,Kings,County Supervisorial 4,County Supervisorial,2018-01-02
12224.0,3742.0,5836.0,376.0,23.0,102.0,31.0,16.0,33.0,2065.0,Kings,County Supervisorial 5,County Supervisorial,2018-01-02
50751.0,17134.0,21695.0,1374.0,99.0,392.0,152.0,73.0,125.0,9707.0,Kings,US Congressional 21,US Congressional,2018-01-02
50751.0,17134.0,21695.0,1374.0,99.0,392.0,152.0,73.0,125.0,9707.0,Kings,State Senate 14,State Senate,2018-01-02
50751.0,17134.0,21695.0,1374.0,99.0,392.0,152.0,73.0,125.0,9707.0,Kings,State Assembly 32,State Assembly,2018-01-02
50751.0,17134.0,21695.0,1374.0,99.0,392.0,152.0,73.0,125.0,9707.0,Kings,State Board of Equalization 1,State Board of Equalization,2018-01-02
1906.0,958.0,465.0,25.0,5.0,11.0,7.0,6.0,3.0,426.0,Kings,Avenal,City,2018-01-02
4243.0,2243.0,1098.0,88.0,8.0,19.0,14.0,6.0,4.0,763.0,Kings,Corcoran,City,2018-01-02
23770.0,7881.0,10378.0,677.0,50.0,183.0,63.0,34.0,65.0,4439.0,Kings,Hanford,City,2018-01-02
10085.0,2945.0,4437.0,307.0,18.0,91.0,28.0,12.0,29.0,2218.0,Kings,Lemoore,City,2018-01-02
10747.0,3107.0,5317.0,277.0,18.0,88.0,40.0,15.0,24.0,1861.0,Kings,Unincorporated Area,City,2018-01-02
6719.0,2550.0,1919.0,302.0,72.0,85.0,44.0,0.0,9.0,1738.0,Lake,County Supervisorial 1,County Supervisorial,2018-01-02
5281.0,2202.0,993.0,231.0,52.0,74.0,37.0,0.0,7.0,1685.0,Lake,County Supervisorial 2,County Supervisorial,2018-01-02
6506.0,2539.0,1653.0,295.0,99.0,67.0,43.0,0.0,12.0,1798.0,Lake,County Supervisorial 3,County Supervisorial,2018-01-02
7136.0,2677.0,2338.0,247.0,72.0,74.0,26.0,0.0,11.0,1691.0,Lake,County Supervisorial 4,County Supervisorial,2018-01-02
6795.0,2620.0,1964.0,253.0,74.0,63.0,26.0,0.0,11.0,1784.0,Lake,County Supervisorial 5,County Supervisorial,2018-01-02
15488.0,6141.0,3710.0,667.0,187.0,182.0,111.0,0.0,27.0,4463.0,Lake,US Congressional 3,US Congressional,2018-01-02
16949.0,6447.0,5157.0,661.0,182.0,181.0,65.0,0.0,23.0,4233.0,Lake,US Congressional 5,US Congressional,2018-01-02
32437.0,12588.0,8867.0,1328.0,369.0,363.0,176.0,0.0,50.0,8696.0,Lake,State Senate 2,State Senate,2018-01-02
32437.0,12588.0,8867.0,1328.0,369.0,363.0,176.0,0.0,50.0,8696.0,Lake,State Assembly 4,State Assembly,2018-01-02
32437.0,12588.0,8867.0,1328.0,369.0,363.0,176.0,0.0,50.0,8696.0,Lake,State Board of Equalization 2,State Board of Equalization,2018-01-02
6264.0,2616.0,1166.0,282.0,62.0,88.0,50.0,0.0,10.0,1990.0,Lake,Clearlake,City,2018-01-02
2659.0,1009.0,842.0,101.0,32.0,22.0,8.0,0.0,4.0,641.0,Lake,Lakeport,City,2018-01-02
23514.0,8963.0,6859.0,945.0,275.0,253.0,118.0,0.0,36.0,6065.0,Lake,Unincorporated Area,City,2018-01-02
3048.0,729.0,1451.0,189.0,11.0,16.0,8.0,0.0,21.0,623.0,Lassen,County Supervisorial 1,County Supervisorial,2018-01-02
2407.0,589.0,1006.0,129.0,16.0,27.0,8.0,0.0,16.0,616.0,Lassen,County Supervisorial 2,County Supervisorial,2018-01-02
3395.0,612.0,1860.0,185.0,9.0,43.0,6.0,0.0,27.0,653.0,Lassen,County Supervisorial 3,County Supervisorial,2018-01-02
2759.0,615.0,1409.0,128.0,8.0,24.0,9.0,0.0,11.0,555.0,Lassen,County Supervisorial 4,County Supervisorial,2018-01-02
2385.0,429.0,1200.0,130.0,11.0,25.0,15.0,0.0,19.0,556.0,Lassen,County Supervisorial 5,County Supervisorial,2018-01-02
13994.0,2974.0,6926.0,761.0,55.0,135.0,46.0,0.0,94.0,3003.0,Lassen,US Congressional 1,US Congressional,2018-01-02
13994.0,2974.0,6926.0,761.0,55.0,135.0,46.0,0.0,94.0,3003.0,Lassen,State Senate 1,State Senate,2018-01-02
13994.0,2974.0,6926.0,761.0,55.0,135.0,46.0,0.0,94.0,3003.0,Lassen,State Assembly 1,State Assembly,2018-01-02
13994.0,2974.0,6926.0,761.0,55.0,135.0,46.0,0.0,94.0,3003.0,Lassen,State Board of Equalization 1,State Board of Equalization,2018-01-02
4731.0,1125.0,2077.0,250.0,20.0,44.0,16.0,0.0,29.0,1170.0,Lassen,Susanville,City,2018-01-02
9263.0,1849.0,4849.0,511.0,35.0,91.0,30.0,0.0,65.0,1833.0,Lassen,Unincorporated Area,City,2018-01-02
853357.0,478159.0,106987.0,15724.0,3949.0,4259.0,7799.0,1761.0,5746.0,228973.0,Los Angeles,County Supervisorial 1,County Supervisorial,2018-01-02
999063.0,632455.0,82287.0,17993.0,3916.0,4334.0,6434.0,1931.0,7781.0,241932.0,Los Angeles,County Supervisorial 2,County Supervisorial,2018-01-02
1115987.0,587112.0,176058.0,24683.0,5664.0,7469.0,4398.0,1516.0,11274.0,297813.0,Los Angeles,County Supervisorial 3,County Supervisorial,2018-01-02
1100173.0,508018.0,258620.0,25716.0,4684.0,7218.0,7408.0,1372.0,9121.0,278016.0,Los Angeles,County Supervisorial 4,County Supervisorial,2018-01-02
1098800.0,456365.0,308553.0,27684.0,4426.0,7191.0,4366.0,1606.0,9851.0,278758.0,Los Angeles,County Supervisorial 5,County Supervisorial,2018-01-02
41310.0,14727.0,15612.0,1429.0,96.0,308.0,128.0,70.0,368.0,8572.0,Los Angeles,US Congressional 23,US Congressional,2018-01-02
315710.0,123579.0,103730.0,9726.0,1025.0,2225.0,1052.0,392.0,2920.0,71061.0,Los Angeles,US Congressional 25,US Congressional,2018-01-02
6013.0,2072.0,2288.0,160.0,16.0,38.0,8.0,5.0,81.0,1345.0,Los Angeles,US Congressional 26,US Congressional,2018-01-02
357529.0,159163.0,79598.0,6891.0,1596.0,1976.0,1710.0,858.0,2820.0,102917.0,Los Angeles,US Congressional 27,US Congressional,2018-01-02
427572.0,211593.0,76367.0,9204.0,2392.0,2909.0,1640.0,596.0,4111.0,118760.0,Los Angeles,US Congressional 28,US Congressional,2018-01-02
315325.0,170944.0,40142.0,6619.0,1536.0,1868.0,1950.0,501.0,2870.0,88895.0,Los Angeles,US Congressional 29,US Congressional,2018-01-02
429529.0,212633.0,89795.0,10074.0,2003.0,2879.0,1469.0,538.0,4291.0,105847.0,Los Angeles,US Congressional 30,US Congressional,2018-01-02
323143.0,153834.0,70691.0,7568.0,1158.0,1818.0,2590.0,447.0,2373.0,82664.0,Los Angeles,US Congressional 32,US Congressional,2018-01-02
477204.0,213399.0,116275.0,11209.0,2229.0,3587.0,1088.0,511.0,5224.0,123682.0,Los Angeles,US Congressional 33,US Congressional,2018-01-02
301306.0,174789.0,27498.0,5302.0,1843.0,1617.0,2363.0,897.0,2157.0,84840.0,Los Angeles,US Congressional 34,US Congressional,2018-01-02
62562.0,31842.0,9922.0,1439.0,260.0,400.0,1216.0,107.0,498.0,16878.0,Los Angeles,US Congressional 35,US Congressional,2018-01-02
420414.0,265151.0,35240.0,7895.0,1962.0,2124.0,2045.0,716.0,3739.0,101542.0,Los Angeles,US Congressional 37,US Congressional,2018-01-02
355395.0,177310.0,75875.0,7797.0,1208.0,1911.0,2500.0,422.0,2534.0,85838.0,Los Angeles,US Congressional 38,US Congressional,2018-01-02
100068.0,37151.0,26237.0,1994.0,304.0,463.0,451.0,122.0,685.0,32661.0,Los Angeles,US Congressional 39,US Congressional,2018-01-02
274394.0,165234.0,28959.0,4898.0,943.0,1219.0,2670.0,453.0,1589.0,68429.0,Los Angeles,US Congressional 40,US Congressional,2018-01-02
371580.0,217193.0,50867.0,7219.0,1278.0,1804.0,1927.0,603.0,2945.0,87744.0,Los Angeles,US Congressional 43,US Congressional,2018-01-02
338516.0,206951.0,34632.0,6049.0,1176.0,1391.0,3542.0,594.0,2353.0,81828.0,Los Angeles,US Congressional 44,US Congressional,2018-01-02
249810.0,124544.0,48777.0,6327.0,1614.0,1934.0,2056.0,354.0,2215.0,61989.0,Los Angeles,US Congressional 47,US Congressional,2018-01-02
466839.0,247905.0,68359.0,10286.0,2254.0,2950.0,2358.0,691.0,4591.0,127445.0,Los Angeles,State Senate 18,State Senate,2018-01-02
62860.0,31971.0,10004.0,1444.0,262.0,401.0,1219.0,107.0,504.0,16948.0,Los Angeles,State Senate 20,State Senate,2018-01-02
314615.0,123455.0,103996.0,10049.0,981.0,2243.0,1096.0,427.0,2882.0,69486.0,Los Angeles,State Senate 21,State Senate,2018-01-02
408126.0,192668.0,75268.0,8313.0,1451.0,1934.0,3144.0,885.0,2741.0,121722.0,Los Angeles,State Senate 22,State Senate,2018-01-02
28.0,4.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,Los Angeles,State Senate 23,State Senate,2018-01-02
409003.0,241800.0,35681.0,6939.0,2449.0,2180.0,3106.0,1022.0,2937.0,112889.0,Los Angeles,State Senate 24,State Senate,2018-01-02
517171.0,226220.0,133899.0,11686.0,2478.0,3443.0,1984.0,730.0,4788.0,131943.0,Los Angeles,State Senate 25,State Senate,2018-01-02
630292.0,299812.0,132561.0,14566.0,3101.0,4811.0,1558.0,736.0,6817.0,166330.0,Los Angeles,State Senate 26,State Senate,2018-01-02
367932.0,170612.0,90592.0,8722.0,1655.0,2438.0,1230.0,415.0,3588.0,88680.0,Los Angeles,State Senate 27,State Senate,2018-01-02
82482.0,30663.0,20842.0,1612.0,264.0,354.0,442.0,113.0,615.0,27577.0,Los Angeles,State Senate 29,State Senate,2018-01-02
505213.0,327801.0,34731.0,9284.0,2248.0,2250.0,3097.0,973.0,4141.0,120688.0,Los Angeles,State Senate 30,State Senate,2018-01-02
453322.0,223968.0,98231.0,9962.0,1515.0,2430.0,3168.0,524.0,3167.0,110357.0,Los Angeles,State Senate 32,State Senate,2018-01-02
425405.0,243519.0,52675.0,8825.0,2105.0,2495.0,4415.0,706.0,2993.0,107672.0,Los Angeles,State Senate 33,State Senate,2018-01-02
45017.0,18161.0,14622.0,1196.0,273.0,398.0,134.0,44.0,412.0,9777.0,Los Angeles,State Senate 34,State Senate,2018-01-02
479075.0,283550.0,61027.0,8913.0,1603.0,2144.0,3454.0,813.0,3597.0,113974.0,Los Angeles,State Senate 35,State Senate,2018-01-02
199041.0,83655.0,61988.0,6471.0,591.0,1323.0,814.0,307.0,1626.0,42266.0,Los Angeles,State Assembly 36,State Assembly,2018-01-02
207035.0,75753.0,71002.0,5807.0,755.0,1501.0,510.0,212.0,2135.0,49360.0,Los Angeles,State Assembly 38,State Assembly,2018-01-02
226705.0,119339.0,33558.0,4930.0,1166.0,1390.0,1351.0,330.0,2168.0,62473.0,Los Angeles,State Assembly 39,State Assembly,2018-01-02
227226.0,106732.0,57059.0,5032.0,1181.0,1529.0,880.0,329.0,2075.0,52409.0,Los Angeles,State Assembly 41,State Assembly,2018-01-02
277891.0,129880.0,56206.0,5954.0,1421.0,1787.0,1060.0,369.0,2660.0,78554.0,Los Angeles,State Assembly 43,State Assembly,2018-01-02
6013.0,2072.0,2288.0,160.0,16.0,38.0,8.0,5.0,81.0,1345.0,Los Angeles,State Assembly 44,State Assembly,2018-01-02
266746.0,130073.0,58874.0,6180.0,1185.0,1687.0,1043.0,344.0,2509.0,64851.0,Los Angeles,State Assembly 45,State Assembly,2018-01-02
242325.0,129123.0,35237.0,5456.0,1159.0,1680.0,1039.0,357.0,2378.0,65896.0,Los Angeles,State Assembly 46,State Assembly,2018-01-02
217072.0,102521.0,48990.0,5083.0,745.0,1224.0,1834.0,289.0,1600.0,54786.0,Los Angeles,State Assembly 48,State Assembly,2018-01-02
205497.0,86778.0,40370.0,3698.0,728.0,892.0,1227.0,638.0,1374.0,69792.0,Los Angeles,State Assembly 49,State Assembly,2018-01-02
325395.0,170532.0,52100.0,7359.0,1778.0,2309.0,812.0,372.0,3600.0,86533.0,Los Angeles,State Assembly 50,State Assembly,2018-01-02
220209.0,132954.0,19615.0,3687.0,1356.0,1150.0,1796.0,458.0,1536.0,57657.0,Los Angeles,State Assembly 51,State Assembly,2018-01-02
62860.0,31971.0,10004.0,1444.0,262.0,401.0,1219.0,107.0,504.0,16948.0,Los Angeles,State Assembly 52,State Assembly,2018-01-02
178917.0,103848.0,14962.0,3230.0,987.0,934.0,1377.0,603.0,1233.0,51743.0,Los Angeles,State Assembly 53,State Assembly,2018-01-02
296105.0,184582.0,26757.0,5612.0,1438.0,1616.0,1211.0,464.0,2750.0,71675.0,Los Angeles,State Assembly 54,State Assembly,2018-01-02
82481.0,30662.0,20842.0,1612.0,264.0,354.0,442.0,113.0,615.0,27577.0,Los Angeles,State Assembly 55,State Assembly,2018-01-02
234078.0,113522.0,53691.0,5301.0,782.0,1307.0,1591.0,249.0,1510.0,56125.0,Los Angeles,State Assembly 57,State Assembly,2018-01-02
230966.0,122609.0,40257.0,4569.0,772.0,1112.0,1807.0,318.0,1606.0,57916.0,Los Angeles,State Assembly 58,State Assembly,2018-01-02
192165.0,127054.0,9585.0,3331.0,679.0,732.0,1707.0,405.0,1185.0,47487.0,Los Angeles,State Assembly 59,State Assembly,2018-01-02
264386.0,157335.0,30292.0,5310.0,1114.0,1574.0,1262.0,418.0,2509.0,64572.0,Los Angeles,State Assembly 62,State Assembly,2018-01-02
206248.0,116876.0,28866.0,4102.0,746.0,1035.0,2117.0,322.0,1288.0,50896.0,Los Angeles,State Assembly 63,State Assembly,2018-01-02
232868.0,147840.0,19435.0,4014.0,666.0,781.0,2318.0,446.0,1671.0,55697.0,Los Angeles,State Assembly 64,State Assembly,2018-01-02
285531.0,116417.0,86009.0,6517.0,1027.0,1970.0,766.0,334.0,2627.0,69864.0,Los Angeles,State Assembly 66,State Assembly,2018-01-02
279620.0,139981.0,54518.0,6941.0,1821.0,2145.0,2214.0,397.0,2533.0,69070.0,Los Angeles,State Assembly 70,State Assembly,2018-01-02
702698.0,319896.0,172882.0,18606.0,2679.0,4523.0,4026.0,1032.0,6187.0,172867.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2018-01-02
4464682.0,2342213.0,759623.0,93194.0,19960.0,25948.0,26379.0,7154.0,37586.0,1152625.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2018-01-02
13827.0,5672.0,4219.0,373.0,49.0,109.0,17.0,8.0,157.0,3223.0,Los Angeles,Agoura Hills,City,2018-01-02
40962.0,19633.0,6478.0,718.0,194.0,168.0,269.0,133.0,288.0,13081.0,Los Angeles,Alhambra,City,2018-01-02
28839.0,8749.0,8147.0,492.0,99.0,115.0,102.0,55.0,208.0,10872.0,Los Angeles,Arcadia,City,2018-01-02
7407.0,3443.0,1456.0,120.0,14.0,48.0,69.0,19.0,70.0,2168.0,Los Angeles,Artesia,City,2018-01-02
1832.0,708.0,592.0,46.0,21.0,11.0,11.0,0.0,14.0,429.0,Los Angeles,Avalon,City,2018-01-02
20051.0,9430.0,4206.0,481.0,95.0,127.0,226.0,22.0,148.0,5316.0,Los Angeles,Azusa,City,2018-01-02
29131.0,16106.0,3601.0,549.0,101.0,125.0,256.0,39.0,205.0,8149.0,Los Angeles,Baldwin Park,City,2018-01-02
12971.0,8017.0,1166.0,192.0,53.0,46.0,145.0,19.0,65.0,3268.0,Los Angeles,Bell,City,2018-01-02
13622.0,8392.0,1068.0,230.0,45.0,58.0,147.0,33.0,79.0,3570.0,Los Angeles,Bell Gardens,City,2018-01-02
36175.0,18506.0,6547.0,901.0,134.0,215.0,371.0,47.0,287.0,9167.0,Los Angeles,Bellflower,City,2018-01-02
20795.0,9197.0,4970.0,384.0,54.0,108.0,48.0,28.0,186.0,5820.0,Los Angeles,Beverly Hills,City,2018-01-02
546.0,130.0,241.0,17.0,0.0,2.0,1.0,1.0,5.0,149.0,Los Angeles,Bradbury,City,2018-01-02
66035.0,30444.0,14712.0,1674.0,342.0,516.0,233.0,78.0,766.0,17270.0,Los Angeles,Burbank,City,2018-01-02
15199.0,6660.0,4246.0,366.0,56.0,91.0,38.0,16.0,154.0,3572.0,Los Angeles,Calabasas,City,2018-01-02
57653.0,33500.0,7341.0,995.0,147.0,199.0,379.0,96.0,406.0,14590.0,Los Angeles,Carson,City,2018-01-02
32115.0,12728.0,8208.0,548.0,63.0,112.0,137.0,38.0,246.0,10035.0,Los Angeles,Cerritos,City,2018-01-02
21740.0,10066.0,5937.0,499.0,140.0,151.0,94.0,15.0,212.0,4626.0,Los Angeles,Claremont,City,2018-01-02
6471.0,4226.0,545.0,90.0,31.0,26.0,71.0,17.0,25.0,1440.0,Los Angeles,Commerce,City,2018-01-02
44981.0,31303.0,2005.0,722.0,128.0,132.0,418.0,93.0,359.0,9821.0,Los Angeles,Compton,City,2018-01-02
26229.0,11479.0,7038.0,728.0,66.0,164.0,239.0,23.0,221.0,6271.0,Los Angeles,Covina,City,2018-01-02
