Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
115539.0,39863.0,47405.0,3146.0,2187.0,878.0,492.0,940.0,20628.0,Butte,State Board of Equalization 2,State Board of Equalization,2007-02-10
711.0,272.0,290.0,18.0,4.0,1.0,2.0,4.0,120.0,Butte,Biggs,City,2007-02-10
41464.0,15596.0,14401.0,988.0,1244.0,380.0,184.0,359.0,8312.0,Butte,Chico,City,2007-02-10
2337.0,930.0,893.0,64.0,16.0,6.0,6.0,11.0,411.0,Butte,Gridley,City,2007-02-10
5934.0,2038.0,2374.0,224.0,58.0,43.0,28.0,54.0,1115.0,Butte,Oroville,City,2007-02-10
16399.0,5309.0,7417.0,470.0,224.0,116.0,87.0,146.0,2630.0,Butte,Paradise,City,2007-02-10
48694.0,15718.0,22030.0,1382.0,641.0,332.0,185.0,366.0,8040.0,Butte,Unincorporated Area,City,2007-02-10
5705.0,1807.0,2738.0,158.0,36.0,51.0,10.0,20.0,885.0,Calaveras,County Supervisorial 1,County Supervisorial,2007-02-10
5073.0,1897.0,1949.0,154.0,118.0,77.0,15.0,34.0,829.0,Calaveras,County Supervisorial 2,County Supervisorial,2007-02-10
4405.0,1564.0,2003.0,102.0,72.0,35.0,9.0,17.0,603.0,Calaveras,County Supervisorial 3,County Supervisorial,2007-02-10
5495.0,1853.0,2467.0,161.0,61.0,110.0,16.0,18.0,809.0,Calaveras,County Supervisorial 4,County Supervisorial,2007-02-10
6078.0,1933.0,2808.0,208.0,27.0,50.0,12.0,25.0,1015.0,Calaveras,County Supervisorial 5,County Supervisorial,2007-02-10
26756.0,9054.0,11965.0,783.0,314.0,323.0,62.0,114.0,4141.0,Calaveras,US Congressional 3,US Congressional,2007-02-10
26756.0,9054.0,11965.0,783.0,314.0,323.0,62.0,114.0,4141.0,Calaveras,State Senate 1,State Senate,2007-02-10
26756.0,9054.0,11965.0,783.0,314.0,323.0,62.0,114.0,4141.0,Calaveras,State Assembly 25,State Assembly,2007-02-10
26756.0,9054.0,11965.0,783.0,314.0,323.0,62.0,114.0,4141.0,Calaveras,State Board of Equalization 2,State Board of Equalization,2007-02-10
2131.0,716.0,975.0,55.0,12.0,54.0,7.0,4.0,308.0,Calaveras,Angels,City,2007-02-10
24625.0,8338.0,10990.0,728.0,302.0,269.0,55.0,110.0,3833.0,Calaveras,Unincorporated Area,City,2007-02-10
1606.0,577.0,702.0,36.0,5.0,9.0,3.0,4.0,270.0,Colusa,County Supervisorial 1,County Supervisorial,2007-02-10
1769.0,668.0,834.0,36.0,3.0,3.0,10.0,5.0,210.0,Colusa,County Supervisorial 2,County Supervisorial,2007-02-10
1357.0,468.0,616.0,41.0,4.0,5.0,3.0,2.0,218.0,Colusa,County Supervisorial 3,County Supervisorial,2007-02-10
1651.0,600.0,752.0,47.0,7.0,5.0,2.0,5.0,233.0,Colusa,County Supervisorial 4,County Supervisorial,2007-02-10
1721.0,553.0,873.0,36.0,6.0,10.0,8.0,10.0,225.0,Colusa,County Supervisorial 5,County Supervisorial,2007-02-10
8104.0,2866.0,3777.0,196.0,25.0,32.0,26.0,26.0,1156.0,Colusa,US Congressional 2,US Congressional,2007-02-10
8104.0,2866.0,3777.0,196.0,25.0,32.0,26.0,26.0,1156.0,Colusa,State Senate 4,State Senate,2007-02-10
8104.0,2866.0,3777.0,196.0,25.0,32.0,26.0,26.0,1156.0,Colusa,State Assembly 2,State Assembly,2007-02-10
8104.0,2866.0,3777.0,196.0,25.0,32.0,26.0,26.0,1156.0,Colusa,State Board of Equalization 1,State Board of Equalization,2007-02-10
2422.0,885.0,1140.0,53.0,3.0,10.0,17.0,12.0,302.0,Colusa,Colusa,City,2007-02-10
1096.0,448.0,416.0,28.0,3.0,4.0,3.0,4.0,190.0,Colusa,Williams,City,2007-02-10
4586.0,1533.0,2221.0,115.0,19.0,18.0,6.0,10.0,664.0,Colusa,Unincorporated Area,City,2007-02-10
70252.0,46589.0,7894.0,954.0,1276.0,278.0,271.0,534.0,12456.0,Contra Costa,County Supervisorial 1,County Supervisorial,2007-02-10
106659.0,51190.0,32454.0,1915.0,971.0,532.0,151.0,922.0,18524.0,Contra Costa,County Supervisorial 2,County Supervisorial,2007-02-10
123282.0,43949.0,52747.0,2205.0,605.0,519.0,114.0,816.0,22327.0,Contra Costa,County Supervisorial 3,County Supervisorial,2007-02-10
86292.0,39860.0,26722.0,1790.0,761.0,481.0,177.0,706.0,15795.0,Contra Costa,County Supervisorial 4,County Supervisorial,2007-02-10
77557.0,42395.0,17906.0,1746.0,305.0,309.0,265.0,450.0,14181.0,Contra Costa,County Supervisorial 5,County Supervisorial,2007-02-10
158154.0,91987.0,30449.0,2984.0,1641.0,727.0,535.0,1255.0,28576.0,Contra Costa,US Congressional 7,US Congressional,2007-02-10
224496.0,103665.0,71562.0,4106.0,1964.0,1050.0,367.0,1697.0,40085.0,Contra Costa,US Congressional 10,US Congressional,2007-02-10
81392.0,28331.0,35712.0,1520.0,313.0,342.0,76.0,476.0,14622.0,Contra Costa,US Congressional 11,US Congressional,2007-02-10
434753.0,203562.0,135220.0,8163.0,3497.0,2026.0,823.0,3178.0,78284.0,Contra Costa,State Senate 7,State Senate,2007-02-10
29289.0,20421.0,2503.0,447.0,421.0,93.0,155.0,250.0,4999.0,Contra Costa,State Senate 9,State Senate,2007-02-10
182237.0,95352.0,45536.0,3847.0,1332.0,892.0,496.0,1346.0,33436.0,Contra Costa,State Assembly 11,State Assembly,2007-02-10
123308.0,68500.0,27678.0,1840.0,1773.0,547.0,319.0,1001.0,21650.0,Contra Costa,State Assembly 14,State Assembly,2007-02-10
158497.0,60131.0,64509.0,2923.0,813.0,680.0,163.0,1081.0,28197.0,Contra Costa,State Assembly 15,State Assembly,2007-02-10
464042.0,223983.0,137723.0,8610.0,3918.0,2119.0,978.0,3428.0,83283.0,Contra Costa,State Board of Equalization 1,State Board of Equalization,2007-02-10
38493.0,20673.0,9324.0,859.0,164.0,145.0,109.0,204.0,7015.0,Contra Costa,Antioch,City,2007-02-10
19719.0,7981.0,7689.0,402.0,60.0,70.0,31.0,86.0,3400.0,Contra Costa,Brentwood,City,2007-02-10
6851.0,2542.0,2990.0,123.0,26.0,26.0,5.0,47.0,1092.0,Contra Costa,Clayton,City,2007-02-10
50780.0,24133.0,15061.0,1121.0,425.0,289.0,122.0,407.0,9222.0,Contra Costa,Concord,City,2007-02-10
25522.0,8272.0,12161.0,400.0,99.0,119.0,15.0,163.0,4293.0,Contra Costa,Danville,City,2007-02-10
13053.0,8055.0,1654.0,115.0,368.0,68.0,39.0,75.0,2679.0,Contra Costa,El Cerrito,City,2007-02-10
10497.0,6079.0,1811.0,158.0,58.0,23.0,25.0,75.0,2268.0,Contra Costa,Hercules,City,2007-02-10
15209.0,6428.0,5674.0,254.0,159.0,76.0,12.0,147.0,2459.0,Contra Costa,Lafayette,City,2007-02-10
19857.0,9808.0,5465.0,457.0,234.0,153.0,33.0,196.0,3511.0,Contra Costa,Martinez,City,2007-02-10
9751.0,3721.0,3933.0,159.0,62.0,47.0,4.0,74.0,1751.0,Contra Costa,Moraga,City,2007-02-10
11191.0,5397.0,3377.0,289.0,39.0,41.0,26.0,58.0,1964.0,Contra Costa,Oakley,City,2007-02-10
12258.0,5195.0,4551.0,180.0,103.0,69.0,6.0,107.0,2047.0,Contra Costa,Orinda,City,2007-02-10
8898.0,5108.0,1856.0,155.0,83.0,30.0,19.0,65.0,1582.0,Contra Costa,Pinole,City,2007-02-10
20477.0,12345.0,3515.0,416.0,67.0,78.0,95.0,134.0,3827.0,Contra Costa,Pittsburg,City,2007-02-10
17518.0,8229.0,5143.0,333.0,213.0,87.0,36.0,163.0,3314.0,Contra Costa,Pleasant Hill,City,2007-02-10
35572.0,24735.0,3309.0,489.0,521.0,104.0,151.0,278.0,5985.0,Contra Costa,Richmond,City,2007-02-10
6637.0,4315.0,720.0,124.0,75.0,21.0,44.0,53.0,1285.0,Contra Costa,San Pablo,City,2007-02-10
27617.0,9988.0,10589.0,549.0,133.0,128.0,27.0,170.0,6033.0,Contra Costa,San Ramon,City,2007-02-10
38806.0,16603.0,14246.0,615.0,315.0,177.0,40.0,338.0,6472.0,Contra Costa,Walnut Creek,City,2007-02-10
75336.0,34376.0,24655.0,1412.0,714.0,368.0,139.0,588.0,13084.0,Contra Costa,Unincorporated Area,City,2007-02-10
1727.0,673.0,584.0,64.0,21.0,9.0,3.0,27.0,346.0,Del Norte,County Supervisorial 1,County Supervisorial,2007-02-10
2031.0,734.0,732.0,71.0,27.0,16.0,12.0,23.0,416.0,Del Norte,County Supervisorial 2,County Supervisorial,2007-02-10
2769.0,1023.0,1125.0,76.0,21.0,22.0,4.0,20.0,478.0,Del Norte,County Supervisorial 3,County Supervisorial,2007-02-10
2752.0,916.0,1227.0,79.0,16.0,12.0,8.0,27.0,467.0,Del Norte,County Supervisorial 4,County Supervisorial,2007-02-10
2649.0,1033.0,980.0,90.0,34.0,21.0,9.0,22.0,460.0,Del Norte,County Supervisorial 5,County Supervisorial,2007-02-10
11928.0,4379.0,4648.0,380.0,119.0,80.0,36.0,119.0,2167.0,Del Norte,US Congressional 1,US Congressional,2007-02-10
11928.0,4379.0,4648.0,380.0,119.0,80.0,36.0,119.0,2167.0,Del Norte,State Senate 4,State Senate,2007-02-10
11928.0,4379.0,4648.0,380.0,119.0,80.0,36.0,119.0,2167.0,Del Norte,State Assembly 1,State Assembly,2007-02-10
11928.0,4379.0,4648.0,380.0,119.0,80.0,36.0,119.0,2167.0,Del Norte,State Board of Equalization 1,State Board of Equalization,2007-02-10
1536.0,596.0,490.0,58.0,19.0,6.0,10.0,20.0,337.0,Del Norte,Crescent City,City,2007-02-10
10392.0,3783.0,4158.0,322.0,100.0,74.0,26.0,99.0,1830.0,Del Norte,Unincorporated Area,City,2007-02-10
21085.0,5559.0,11429.0,433.0,105.0,113.0,27.0,119.0,3300.0,El Dorado,County Supervisorial 1,County Supervisorial,2007-02-10
25144.0,7366.0,12306.0,655.0,214.0,178.0,59.0,170.0,4196.0,El Dorado,County Supervisorial 2,County Supervisorial,2007-02-10
18516.0,6265.0,8145.0,544.0,226.0,110.0,61.0,143.0,3022.0,El Dorado,County Supervisorial 3,County Supervisorial,2007-02-10
22283.0,6412.0,11190.0,556.0,212.0,166.0,30.0,157.0,3560.0,El Dorado,County Supervisorial 4,County Supervisorial,2007-02-10
14476.0,5459.0,4086.0,484.0,322.0,137.0,83.0,146.0,3759.0,El Dorado,County Supervisorial 5,County Supervisorial,2007-02-10
101504.0,31061.0,47156.0,2672.0,1079.0,704.0,260.0,735.0,17837.0,El Dorado,US Congressional 4,US Congressional,2007-02-10
101504.0,31061.0,47156.0,2672.0,1079.0,704.0,260.0,735.0,17837.0,El Dorado,State Senate 1,State Senate,2007-02-10
79363.0,25307.0,35110.0,2245.0,982.0,597.0,249.0,619.0,14254.0,El Dorado,State Assembly 4,State Assembly,2007-02-10
22141.0,5754.0,12046.0,427.0,97.0,107.0,11.0,116.0,3583.0,El Dorado,State Assembly 10,State Assembly,2007-02-10
101504.0,31061.0,47156.0,2672.0,1079.0,704.0,260.0,735.0,17837.0,El Dorado,State Board of Equalization 2,State Board of Equalization,2007-02-10
5152.0,1854.0,2029.0,153.0,100.0,29.0,20.0,43.0,924.0,El Dorado,Placerville,City,2007-02-10
8622.0,3295.0,2343.0,308.0,183.0,85.0,60.0,84.0,2264.0,El Dorado,South Lake Tahoe,City,2007-02-10
87730.0,25912.0,42784.0,2211.0,796.0,590.0,180.0,608.0,14649.0,El Dorado,Unincorporated Area,City,2007-02-10
58711.0,27706.0,21828.0,1052.0,226.0,192.0,109.0,564.0,7034.0,Fresno,County Supervisorial 1,County Supervisorial,2007-02-10
88859.0,29522.0,45740.0,1390.0,538.0,344.0,112.0,859.0,10354.0,Fresno,County Supervisorial 2,County Supervisorial,2007-02-10
47584.0,24143.0,15994.0,774.0,357.0,171.0,121.0,479.0,5545.0,Fresno,County Supervisorial 3,County Supervisorial,2007-02-10
51873.0,22252.0,22225.0,814.0,132.0,141.0,121.0,430.0,5758.0,Fresno,County Supervisorial 4,County Supervisorial,2007-02-10
88275.0,28432.0,45540.0,1739.0,408.0,342.0,134.0,914.0,10766.0,Fresno,County Supervisorial 5,County Supervisorial,2007-02-10
1382.0,475.0,745.0,21.0,3.0,5.0,1.0,8.0,124.0,Fresno,US Congressional 18,US Congressional,2007-02-10
115125.0,42560.0,54202.0,1969.0,731.0,446.0,169.0,1174.0,13874.0,Fresno,US Congressional 19,US Congressional,2007-02-10
82963.0,43636.0,27340.0,1275.0,355.0,256.0,224.0,716.0,9161.0,Fresno,US Congressional 20,US Congressional,2007-02-10
135832.0,45384.0,69040.0,2504.0,572.0,483.0,203.0,1348.0,16298.0,Fresno,US Congressional 21,US Congressional,2007-02-10
224492.0,75101.0,113869.0,3975.0,1212.0,844.0,322.0,2223.0,26946.0,Fresno,State Senate 14,State Senate,2007-02-10
110810.0,56954.0,37458.0,1794.0,449.0,346.0,275.0,1023.0,12511.0,Fresno,State Senate 16,State Senate,2007-02-10
191583.0,63871.0,97412.0,3414.0,988.0,744.0,263.0,1953.0,22938.0,Fresno,State Assembly 29,State Assembly,2007-02-10
14427.0,4845.0,7327.0,290.0,35.0,57.0,40.0,133.0,1700.0,Fresno,State Assembly 30,State Assembly,2007-02-10
129292.0,63339.0,46588.0,2065.0,638.0,389.0,294.0,1160.0,14819.0,Fresno,State Assembly 31,State Assembly,2007-02-10
335302.0,132055.0,151327.0,5769.0,1661.0,1190.0,597.0,3246.0,39457.0,Fresno,State Board of Equalization 2,State Board of Equalization,2007-02-10
42258.0,12496.0,22935.0,829.0,170.0,148.0,63.0,397.0,5220.0,Fresno,Clovis,City,2007-02-10
3460.0,1312.0,1447.0,94.0,8.0,22.0,12.0,32.0,533.0,Fresno,Coalinga,City,2007-02-10
1461.0,812.0,419.0,26.0,1.0,5.0,7.0,8.0,183.0,Fresno,Firebaugh,City,2007-02-10
1840.0,846.0,733.0,24.0,2.0,2.0,4.0,13.0,216.0,Fresno,Fowler,City,2007-02-10
176088.0,74057.0,73731.0,2964.0,1029.0,637.0,313.0,1766.0,21591.0,Fresno,Fresno,City,2007-02-10
782.0,551.0,108.0,14.0,0.0,1.0,10.0,13.0,85.0,Fresno,Huron,City,2007-02-10
3479.0,1613.0,1291.0,64.0,5.0,12.0,5.0,40.0,449.0,Fresno,Kerman,City,2007-02-10
5241.0,1357.0,3153.0,89.0,15.0,10.0,6.0,52.0,559.0,Fresno,Kingsburg,City,2007-02-10
1570.0,1123.0,285.0,19.0,4.0,8.0,3.0,10.0,118.0,Fresno,Mendota,City,2007-02-10
1709.0,1139.0,342.0,20.0,1.0,3.0,3.0,14.0,187.0,Fresno,Orange Cove,City,2007-02-10
2615.0,1726.0,534.0,33.0,8.0,6.0,12.0,17.0,279.0,Fresno,Parlier,City,2007-02-10
7092.0,2712.0,3313.0,104.0,28.0,20.0,13.0,53.0,849.0,Fresno,Reedley,City,2007-02-10
443.0,284.0,83.0,11.0,0.0,1.0,4.0,0.0,60.0,Fresno,San Joaquin,City,2007-02-10
6970.0,3780.0,2226.0,83.0,20.0,21.0,22.0,52.0,766.0,Fresno,Sanger,City,2007-02-10
7053.0,3319.0,2794.0,108.0,14.0,15.0,13.0,45.0,745.0,Fresno,Selma,City,2007-02-10
73241.0,24928.0,37933.0,1287.0,356.0,279.0,107.0,734.0,7617.0,Fresno,Unincorporated Area,City,2007-02-10
2551.0,793.0,1184.0,75.0,11.0,14.0,9.0,10.0,455.0,Glenn,County Supervisorial 1,County Supervisorial,2007-02-10
2260.0,747.0,1037.0,62.0,14.0,2.0,6.0,7.0,385.0,Glenn,County Supervisorial 2,County Supervisorial,2007-02-10
2767.0,808.0,1475.0,75.0,4.0,8.0,5.0,7.0,385.0,Glenn,County Supervisorial 3,County Supervisorial,2007-02-10
2221.0,769.0,965.0,72.0,4.0,11.0,8.0,10.0,382.0,Glenn,County Supervisorial 4,County Supervisorial,2007-02-10
2031.0,733.0,929.0,51.0,11.0,5.0,6.0,4.0,292.0,Glenn,County Supervisorial 5,County Supervisorial,2007-02-10
11830.0,3850.0,5590.0,335.0,44.0,40.0,34.0,38.0,1899.0,Glenn,US Congressional 2,US Congressional,2007-02-10
11830.0,3850.0,5590.0,335.0,44.0,40.0,34.0,38.0,1899.0,Glenn,State Senate 4,State Senate,2007-02-10
11830.0,3850.0,5590.0,335.0,44.0,40.0,34.0,38.0,1899.0,Glenn,State Assembly 2,State Assembly,2007-02-10
11830.0,3850.0,5590.0,335.0,44.0,40.0,34.0,38.0,1899.0,Glenn,State Board of Equalization 2,State Board of Equalization,2007-02-10
2547.0,865.0,1130.0,68.0,17.0,2.0,8.0,7.0,450.0,Glenn,Orland,City,2007-02-10
2516.0,867.0,1088.0,79.0,4.0,11.0,9.0,11.0,447.0,Glenn,Willows,City,2007-02-10
6767.0,2118.0,3372.0,188.0,23.0,27.0,17.0,20.0,1002.0,Glenn,Unincorporated Area,City,2007-02-10
14970.0,5822.0,5733.0,331.0,370.0,113.0,27.0,65.0,2509.0,Humboldt,County Supervisorial 1,County Supervisorial,2007-02-10
15907.0,6155.0,5453.0,406.0,597.0,141.0,57.0,46.0,3052.0,Humboldt,County Supervisorial 2,County Supervisorial,2007-02-10
16726.0,7196.0,3002.0,340.0,1653.0,185.0,74.0,61.0,4215.0,Humboldt,County Supervisorial 3,County Supervisorial,2007-02-10
12662.0,5438.0,3493.0,322.0,573.0,126.0,48.0,47.0,2615.0,Humboldt,County Supervisorial 4,County Supervisorial,2007-02-10
16387.0,7106.0,4495.0,415.0,811.0,122.0,65.0,70.0,3303.0,Humboldt,County Supervisorial 5,County Supervisorial,2007-02-10
76652.0,31717.0,22176.0,1814.0,4004.0,687.0,271.0,289.0,15694.0,Humboldt,US Congressional 1,US Congressional,2007-02-10
76652.0,31717.0,22176.0,1814.0,4004.0,687.0,271.0,289.0,15694.0,Humboldt,State Senate 2,State Senate,2007-02-10
76652.0,31717.0,22176.0,1814.0,4004.0,687.0,271.0,289.0,15694.0,Humboldt,State Assembly 1,State Assembly,2007-02-10
76652.0,31717.0,22176.0,1814.0,4004.0,687.0,271.0,289.0,15694.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2007-02-10
10872.0,4704.0,1332.0,236.0,1242.0,132.0,53.0,39.0,3134.0,Humboldt,Arcata,City,2007-02-10
774.0,336.0,189.0,23.0,54.0,7.0,2.0,8.0,155.0,Humboldt,Blue Lake,City,2007-02-10
14060.0,5999.0,4139.0,328.0,578.0,140.0,49.0,56.0,2771.0,Humboldt,Eureka,City,2007-02-10
923.0,346.0,388.0,21.0,17.0,4.0,1.0,0.0,146.0,Humboldt,Ferndale,City,2007-02-10
6116.0,2162.0,2614.0,150.0,52.0,49.0,16.0,15.0,1058.0,Humboldt,Fortuna,City,2007-02-10
