Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
5036.0,1982.0,1714.0,155.0,0.0,5.0,18.0,15.0,24.0,1123.0,Imperial,Imperial,City,2012-05-21
666.0,377.0,138.0,18.0,0.0,2.0,2.0,5.0,2.0,122.0,Imperial,Westmorland,City,2012-05-21
10368.0,4436.0,3566.0,323.0,0.0,33.0,33.0,45.0,54.0,1878.0,Imperial,Unincorporated Area,City,2012-05-21
2103.0,604.0,1053.0,69.0,0.0,18.0,10.0,4.0,8.0,337.0,Inyo,County Supervisorial 1,County Supervisorial,2012-05-21
1672.0,533.0,681.0,63.0,0.0,19.0,12.0,7.0,8.0,349.0,Inyo,County Supervisorial 2,County Supervisorial,2012-05-21
2276.0,681.0,1100.0,81.0,0.0,13.0,9.0,4.0,7.0,381.0,Inyo,County Supervisorial 3,County Supervisorial,2012-05-21
1887.0,591.0,820.0,81.0,0.0,11.0,17.0,4.0,7.0,356.0,Inyo,County Supervisorial 4,County Supervisorial,2012-05-21
1551.0,558.0,508.0,82.0,0.0,24.0,17.0,10.0,7.0,345.0,Inyo,County Supervisorial 5,County Supervisorial,2012-05-21
9489.0,2967.0,4162.0,376.0,0.0,85.0,65.0,29.0,37.0,1768.0,Inyo,US Congressional 8,US Congressional,2012-05-21
9489.0,2967.0,4162.0,376.0,0.0,85.0,65.0,29.0,37.0,1768.0,Inyo,State Senate 8,State Senate,2012-05-21
9489.0,2967.0,4162.0,376.0,0.0,85.0,65.0,29.0,37.0,1768.0,Inyo,State Assembly 26,State Assembly,2012-05-21
9489.0,2967.0,4162.0,376.0,0.0,85.0,65.0,29.0,37.0,1768.0,Inyo,State Board of Equalization 1,State Board of Equalization,2012-05-21
1568.0,505.0,635.0,56.0,0.0,17.0,10.0,7.0,7.0,331.0,Inyo,Bishop,City,2012-05-21
7921.0,2462.0,3527.0,320.0,0.0,68.0,55.0,22.0,30.0,1437.0,Inyo,Unincorporated Area,City,2012-05-21
63290.0,21594.0,27320.0,2097.0,0.0,158.0,359.0,176.0,67.0,11519.0,Kern,County Supervisorial 1,County Supervisorial,2012-05-21
69338.0,22754.0,28520.0,2665.0,0.0,200.0,420.0,222.0,96.0,14461.0,Kern,County Supervisorial 2,County Supervisorial,2012-05-21
72717.0,24076.0,32388.0,2364.0,0.0,201.0,397.0,216.0,75.0,13000.0,Kern,County Supervisorial 3,County Supervisorial,2012-05-21
71951.0,19759.0,36703.0,2128.0,0.0,164.0,364.0,136.0,74.0,12623.0,Kern,County Supervisorial 4,County Supervisorial,2012-05-21
47829.0,26735.0,10532.0,1283.0,0.0,124.0,185.0,179.0,70.0,8721.0,Kern,County Supervisorial 5,County Supervisorial,2012-05-21
79885.0,44452.0,18423.0,1904.0,0.0,132.0,257.0,317.0,113.0,14287.0,Kern,US Congressional 21,US Congressional,2012-05-21
245240.0,70466.0,117040.0,8633.0,0.0,715.0,1468.0,612.0,269.0,46037.0,Kern,US Congressional 23,US Congressional,2012-05-21
71315.0,40797.0,15643.0,1629.0,0.0,113.0,218.0,292.0,98.0,12525.0,Kern,State Senate 14,State Senate,2012-05-21
253810.0,74121.0,119820.0,8908.0,0.0,734.0,1507.0,637.0,284.0,47799.0,Kern,State Senate 16,State Senate,2012-05-21
8888.0,2483.0,4082.0,520.0,0.0,43.0,52.0,47.0,12.0,1649.0,Kern,State Assembly 26,State Assembly,2012-05-21
80670.0,45528.0,18244.0,1882.0,0.0,139.0,261.0,330.0,113.0,14173.0,Kern,State Assembly 32,State Assembly,2012-05-21
219102.0,62086.0,106319.0,7274.0,0.0,617.0,1293.0,498.0,236.0,40779.0,Kern,State Assembly 34,State Assembly,2012-05-21
16465.0,4821.0,6818.0,861.0,0.0,48.0,119.0,54.0,21.0,3723.0,Kern,State Assembly 36,State Assembly,2012-05-21
325125.0,114918.0,135463.0,10537.0,0.0,847.0,1725.0,929.0,382.0,60324.0,Kern,State Board of Equalization 1,State Board of Equalization,2012-05-21
3672.0,2351.0,529.0,70.0,0.0,5.0,9.0,12.0,2.0,694.0,Kern,Arvin,City,2012-05-21
148549.0,53258.0,61956.0,4275.0,0.0,368.0,706.0,367.0,165.0,27454.0,Kern,Bakersfield,City,2012-05-21
5042.0,1576.0,1971.0,261.0,0.0,10.0,38.0,18.0,2.0,1166.0,Kern,California City,City,2012-05-21
11163.0,6904.0,2208.0,170.0,0.0,11.0,16.0,35.0,15.0,1804.0,Kern,Delano,City,2012-05-21
466.0,109.0,216.0,29.0,0.0,0.0,6.0,3.0,2.0,101.0,Kern,Maricopa,City,2012-05-21
2813.0,1705.0,535.0,53.0,0.0,3.0,6.0,12.0,3.0,496.0,Kern,McFarland,City,2012-05-21
13458.0,3167.0,6693.0,503.0,0.0,40.0,121.0,32.0,19.0,2883.0,Kern,Ridgecrest,City,2012-05-21
4883.0,2356.0,1560.0,115.0,0.0,9.0,10.0,14.0,3.0,816.0,Kern,Shafter,City,2012-05-21
3034.0,686.0,1651.0,118.0,0.0,3.0,13.0,12.0,3.0,548.0,Kern,Taft,City,2012-05-21
4010.0,1037.0,1838.0,184.0,0.0,15.0,22.0,14.0,9.0,891.0,Kern,Tehachapi,City,2012-05-21
5488.0,2904.0,1505.0,115.0,0.0,6.0,15.0,19.0,6.0,918.0,Kern,Wasco,City,2012-05-21
122547.0,38865.0,54801.0,4644.0,0.0,377.0,763.0,391.0,153.0,22553.0,Kern,Unincorporated Area,City,2012-05-21
7908.0,2454.0,3690.0,247.0,0.0,14.0,36.0,10.0,44.0,1413.0,Kings,County Supervisorial 1,County Supervisorial,2012-05-21
6980.0,3473.0,2077.0,170.0,0.0,16.0,20.0,14.0,42.0,1168.0,Kings,County Supervisorial 2,County Supervisorial,2012-05-21
10449.0,2859.0,5494.0,292.0,0.0,31.0,48.0,16.0,57.0,1652.0,Kings,County Supervisorial 3,County Supervisorial,2012-05-21
9899.0,3806.0,4045.0,230.0,0.0,18.0,43.0,25.0,58.0,1674.0,Kings,County Supervisorial 4,County Supervisorial,2012-05-21
12113.0,3952.0,6006.0,334.0,0.0,31.0,46.0,13.0,71.0,1660.0,Kings,County Supervisorial 5,County Supervisorial,2012-05-21
47349.0,16544.0,21312.0,1273.0,0.0,110.0,193.0,78.0,272.0,7567.0,Kings,US Congressional 21,US Congressional,2012-05-21
47349.0,16544.0,21312.0,1273.0,0.0,110.0,193.0,78.0,272.0,7567.0,Kings,State Senate 14,State Senate,2012-05-21
47349.0,16544.0,21312.0,1273.0,0.0,110.0,193.0,78.0,272.0,7567.0,Kings,State Assembly 32,State Assembly,2012-05-21
47349.0,16544.0,21312.0,1273.0,0.0,110.0,193.0,78.0,272.0,7567.0,Kings,State Board of Equalization 1,State Board of Equalization,2012-05-21
1563.0,744.0,420.0,44.0,0.0,3.0,6.0,6.0,16.0,324.0,Kings,Avenal,City,2012-05-21
3989.0,2090.0,1125.0,100.0,0.0,11.0,11.0,7.0,23.0,622.0,Kings,Corcoran,City,2012-05-21
21420.0,7324.0,9900.0,572.0,0.0,54.0,89.0,34.0,119.0,3328.0,Kings,Hanford,City,2012-05-21
9203.0,2816.0,4293.0,295.0,0.0,14.0,35.0,15.0,56.0,1679.0,Kings,Lemoore,City,2012-05-21
11174.0,3570.0,5574.0,262.0,0.0,28.0,52.0,16.0,58.0,1614.0,Kings,Unincorporated Area,City,2012-05-21
6987.0,2721.0,2098.0,267.0,0.0,95.0,43.0,26.0,12.0,1725.0,Lake,County Supervisorial 1,County Supervisorial,2012-05-21
5595.0,2523.0,1030.0,234.0,0.0,60.0,35.0,39.0,12.0,1662.0,Lake,County Supervisorial 2,County Supervisorial,2012-05-21
6838.0,2908.0,1751.0,310.0,1.0,101.0,54.0,35.0,18.0,1660.0,Lake,County Supervisorial 3,County Supervisorial,2012-05-21
7075.0,2737.0,2425.0,258.0,0.0,76.0,57.0,25.0,13.0,1484.0,Lake,County Supervisorial 4,County Supervisorial,2012-05-21
7058.0,2850.0,2106.0,271.0,0.0,95.0,44.0,24.0,9.0,1659.0,Lake,County Supervisorial 5,County Supervisorial,2012-05-21
16342.0,6997.0,3965.0,685.0,1.0,213.0,113.0,96.0,39.0,4233.0,Lake,US Congressional 3,US Congressional,2012-05-21
17211.0,6742.0,5445.0,655.0,0.0,214.0,120.0,53.0,25.0,3957.0,Lake,US Congressional 5,US Congressional,2012-05-21
33553.0,13739.0,9410.0,1340.0,1.0,427.0,233.0,149.0,64.0,8190.0,Lake,State Senate 2,State Senate,2012-05-21
33553.0,13739.0,9410.0,1340.0,1.0,427.0,233.0,149.0,64.0,8190.0,Lake,State Assembly 4,State Assembly,2012-05-21
33553.0,13739.0,9410.0,1340.0,1.0,427.0,233.0,149.0,64.0,8190.0,Lake,State Board of Equalization 2,State Board of Equalization,2012-05-21
6606.0,2997.0,1215.0,277.0,0.0,79.0,37.0,46.0,15.0,1940.0,Lake,Clearlake,City,2012-05-21
2545.0,1003.0,840.0,101.0,0.0,26.0,16.0,9.0,3.0,547.0,Lake,Lakeport,City,2012-05-21
24402.0,9739.0,7355.0,962.0,1.0,322.0,180.0,94.0,46.0,5703.0,Lake,Unincorporated Area,City,2012-05-21
3012.0,867.0,1346.0,162.0,0.0,7.0,14.0,8.0,13.0,595.0,Lassen,County Supervisorial 1,County Supervisorial,2012-05-21
2279.0,611.0,991.0,133.0,0.0,8.0,18.0,12.0,8.0,498.0,Lassen,County Supervisorial 2,County Supervisorial,2012-05-21
3261.0,724.0,1768.0,161.0,0.0,11.0,23.0,0.0,13.0,561.0,Lassen,County Supervisorial 3,County Supervisorial,2012-05-21
2615.0,667.0,1336.0,103.0,0.0,10.0,9.0,7.0,5.0,478.0,Lassen,County Supervisorial 4,County Supervisorial,2012-05-21
2552.0,569.0,1197.0,149.0,0.0,7.0,20.0,7.0,7.0,596.0,Lassen,County Supervisorial 5,County Supervisorial,2012-05-21
13719.0,3438.0,6638.0,708.0,0.0,43.0,84.0,34.0,46.0,2728.0,Lassen,US Congressional 1,US Congressional,2012-05-21
13719.0,3438.0,6638.0,708.0,0.0,43.0,84.0,34.0,46.0,2728.0,Lassen,State Senate 1,State Senate,2012-05-21
13719.0,3438.0,6638.0,708.0,0.0,43.0,84.0,34.0,46.0,2728.0,Lassen,State Assembly 1,State Assembly,2012-05-21
13719.0,3438.0,6638.0,708.0,0.0,43.0,84.0,34.0,46.0,2728.0,Lassen,State Board of Equalization 1,State Board of Equalization,2012-05-21
4404.0,1186.0,1986.0,234.0,0.0,12.0,26.0,19.0,18.0,923.0,Lassen,Susanville,City,2012-05-21
9315.0,2252.0,4652.0,474.0,0.0,31.0,58.0,15.0,28.0,1805.0,Lassen,Unincorporated Area,City,2012-05-21
742249.0,411508.0,125887.0,14039.0,421.0,3803.0,3035.0,6200.0,14378.0,162978.0,Los Angeles,County Supervisorial 1,County Supervisorial,2012-05-21
825294.0,537759.0,90541.0,15793.0,480.0,3603.0,2801.0,5213.0,16876.0,152228.0,Los Angeles,County Supervisorial 2,County Supervisorial,2012-05-21
944844.0,489238.0,185772.0,20531.0,1238.0,6313.0,5357.0,3932.0,19340.0,213123.0,Los Angeles,County Supervisorial 3,County Supervisorial,2012-05-21
973986.0,436968.0,279936.0,22052.0,383.0,4504.0,4970.0,4585.0,18855.0,201733.0,Los Angeles,County Supervisorial 4,County Supervisorial,2012-05-21
972895.0,384475.0,328301.0,24395.0,168.0,4504.0,5047.0,3417.0,17919.0,204669.0,Los Angeles,County Supervisorial 5,County Supervisorial,2012-05-21
36137.0,12181.0,15514.0,1386.0,5.0,108.0,162.0,109.0,794.0,5878.0,Los Angeles,US Congressional 23,US Congressional,2012-05-21
267024.0,96967.0,104041.0,8457.0,52.0,892.0,1403.0,746.0,5631.0,48835.0,Los Angeles,US Congressional 25,US Congressional,2012-05-21
5845.0,1905.0,2522.0,145.0,0.0,21.0,29.0,7.0,99.0,1117.0,Los Angeles,US Congressional 26,US Congressional,2012-05-21
333939.0,142536.0,91434.0,6397.0,18.0,1845.0,1532.0,1568.0,5491.0,83118.0,Los Angeles,US Congressional 27,US Congressional,2012-05-21
363855.0,171354.0,83521.0,7923.0,106.0,2736.0,2249.0,1534.0,7294.0,87138.0,Los Angeles,US Congressional 28,US Congressional,2012-05-21
246679.0,134651.0,40340.0,5544.0,1076.0,1444.0,1285.0,1532.0,5885.0,54922.0,Los Angeles,US Congressional 29,US Congressional,2012-05-21
369672.0,177173.0,94929.0,8463.0,152.0,2073.0,2082.0,1360.0,6659.0,76781.0,Los Angeles,US Congressional 30,US Congressional,2012-05-21
301873.0,141583.0,81742.0,7044.0,114.0,1083.0,1302.0,1764.0,5301.0,61940.0,Los Angeles,US Congressional 32,US Congressional,2012-05-21
434903.0,191096.0,123721.0,9124.0,26.0,2771.0,2572.0,1121.0,7867.0,96605.0,Los Angeles,US Congressional 33,US Congressional,2012-05-21
232855.0,133896.0,30175.0,4289.0,119.0,1803.0,1075.0,2051.0,5074.0,54373.0,Los Angeles,US Congressional 34,US Congressional,2012-05-21
53253.0,27807.0,11339.0,1150.0,11.0,234.0,206.0,448.0,1409.0,10649.0,Los Angeles,US Congressional 35,US Congressional,2012-05-21
352950.0,228196.0,37802.0,6689.0,133.0,1964.0,1367.0,1761.0,6963.0,68075.0,Los Angeles,US Congressional 37,US Congressional,2012-05-21
327204.0,162150.0,85611.0,6795.0,185.0,1101.0,1332.0,1968.0,5592.0,62470.0,Los Angeles,US Congressional 38,US Congressional,2012-05-21
100930.0,36029.0,31050.0,2018.0,7.0,310.0,367.0,398.0,1736.0,29015.0,Los Angeles,US Congressional 39,US Congressional,2012-05-21
224573.0,136670.0,33252.0,4064.0,204.0,740.0,838.0,2193.0,4405.0,42207.0,Los Angeles,US Congressional 40,US Congressional,2012-05-21
311446.0,182416.0,54044.0,6404.0,117.0,1157.0,1200.0,1600.0,6024.0,58484.0,Los Angeles,US Congressional 43,US Congressional,2012-05-21
285932.0,181327.0,37135.0,5568.0,237.0,986.0,966.0,2191.0,5948.0,51574.0,Los Angeles,US Congressional 44,US Congressional,2012-05-21
210198.0,102011.0,52265.0,5350.0,128.0,1459.0,1243.0,996.0,5196.0,41550.0,Los Angeles,US Congressional 47,US Congressional,2012-05-21
377168.0,199661.0,69987.0,8633.0,1159.0,2249.0,2072.0,1918.0,8487.0,83002.0,Los Angeles,State Senate 18,State Senate,2012-05-21
53497.0,27902.0,11405.0,1159.0,11.0,236.0,210.0,448.0,1422.0,10704.0,Los Angeles,State Senate 20,State Senate,2012-05-21
265238.0,96305.0,103985.0,8929.0,51.0,878.0,1374.0,780.0,5775.0,47161.0,Los Angeles,State Senate 21,State Senate,2012-05-21
379796.0,175711.0,89889.0,7867.0,124.0,1368.0,1469.0,2422.0,6743.0,94203.0,Los Angeles,State Senate 22,State Senate,2012-05-21
29.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,Los Angeles,State Senate 23,State Senate,2012-05-21
324440.0,189279.0,40539.0,5774.0,159.0,2506.0,1529.0,2841.0,6770.0,75043.0,Los Angeles,State Senate 24,State Senate,2012-05-21
467887.0,195467.0,147385.0,10285.0,64.0,2786.0,2614.0,1659.0,7908.0,99719.0,Los Angeles,State Senate 25,State Senate,2012-05-21
561536.0,261396.0,140492.0,11850.0,64.0,3826.0,3374.0,1588.0,10556.0,128390.0,Los Angeles,State Senate 26,State Senate,2012-05-21
322791.0,144068.0,95654.0,7371.0,73.0,1712.0,1768.0,1144.0,5528.0,65473.0,Los Angeles,State Senate 27,State Senate,2012-05-21
83073.0,29624.0,24760.0,1649.0,7.0,266.0,282.0,334.0,1538.0,24613.0,Los Angeles,State Senate 29,State Senate,2012-05-21
411988.0,277404.0,37504.0,7935.0,234.0,2039.0,1399.0,2513.0,8619.0,74341.0,Los Angeles,State Senate 30,State Senate,2012-05-21
415024.0,202463.0,111102.0,8665.0,223.0,1366.0,1698.0,2477.0,7071.0,79959.0,Los Angeles,State Senate 32,State Senate,2012-05-21
348357.0,198941.0,58143.0,7568.0,274.0,1783.0,1648.0,2684.0,8179.0,69137.0,Los Angeles,State Senate 33,State Senate,2012-05-21
41645.0,16293.0,15601.0,991.0,1.0,287.0,264.0,101.0,723.0,7384.0,Los Angeles,State Senate 34,State Senate,2012-05-21
406799.0,245431.0,63973.0,8133.0,246.0,1425.0,1509.0,2438.0,8048.0,75596.0,Los Angeles,State Senate 35,State Senate,2012-05-21
168893.0,64409.0,63821.0,6130.0,28.0,527.0,839.0,583.0,3928.0,28628.0,Los Angeles,State Assembly 36,State Assembly,2012-05-21
176962.0,62781.0,69837.0,4664.0,47.0,693.0,937.0,411.0,3208.0,34384.0,Los Angeles,State Assembly 38,State Assembly,2012-05-21
181277.0,95335.0,34248.0,4147.0,874.0,1079.0,1039.0,1084.0,4118.0,39353.0,Los Angeles,State Assembly 39,State Assembly,2012-05-21
210392.0,95160.0,63134.0,4462.0,10.0,1409.0,1108.0,736.0,3383.0,40990.0,Los Angeles,State Assembly 41,State Assembly,2012-05-21
236659.0,104401.0,61968.0,5114.0,54.0,1519.0,1342.0,943.0,4719.0,56599.0,Los Angeles,State Assembly 43,State Assembly,2012-05-21
5845.0,1905.0,2522.0,145.0,0.0,21.0,29.0,7.0,99.0,1117.0,Los Angeles,State Assembly 44,State Assembly,2012-05-21
231043.0,108605.0,62504.0,5215.0,64.0,1207.0,1242.0,970.0,3982.0,47254.0,Los Angeles,State Assembly 45,State Assembly,2012-05-21
197911.0,104392.0,36337.0,4640.0,285.0,1248.0,1155.0,845.0,4339.0,44670.0,Los Angeles,State Assembly 46,State Assembly,2012-05-21
201736.0,93589.0,56736.0,4839.0,88.0,732.0,874.0,1167.0,3491.0,40220.0,Los Angeles,State Assembly 48,State Assembly,2012-05-21
194825.0,79364.0,48493.0,3532.0,18.0,730.0,733.0,1168.0,3325.0,57462.0,Los Angeles,State Assembly 49,State Assembly,2012-05-21
289009.0,150944.0,54771.0,5878.0,35.0,2179.0,1680.0,814.0,5766.0,66942.0,Los Angeles,State Assembly 50,State Assembly,2012-05-21
181987.0,108215.0,22816.0,3183.0,85.0,1476.0,822.0,1682.0,3364.0,40344.0,Los Angeles,State Assembly 51,State Assembly,2012-05-21
53497.0,27902.0,11405.0,1159.0,11.0,236.0,210.0,448.0,1422.0,10704.0,Los Angeles,State Assembly 52,State Assembly,2012-05-21
131962.0,76890.0,15785.0,2473.0,85.0,897.0,613.0,1196.0,3193.0,30830.0,Los Angeles,State Assembly 53,State Assembly,2012-05-21
252862.0,160586.0,29144.0,4712.0,68.0,1423.0,1019.0,1048.0,4792.0,50070.0,Los Angeles,State Assembly 54,State Assembly,2012-05-21
83072.0,29623.0,24760.0,1649.0,7.0,266.0,282.0,334.0,1538.0,24613.0,Los Angeles,State Assembly 55,State Assembly,2012-05-21
218230.0,103995.0,61484.0,4702.0,89.0,734.0,919.0,1255.0,3619.0,41433.0,Los Angeles,State Assembly 57,State Assembly,2012-05-21
208047.0,109859.0,46284.0,3951.0,168.0,637.0,777.0,1422.0,3658.0,41291.0,Los Angeles,State Assembly 58,State Assembly,2012-05-21
148624.0,103381.0,10539.0,2831.0,134.0,522.0,418.0,1367.0,3228.0,26204.0,Los Angeles,State Assembly 59,State Assembly,2012-05-21
223504.0,135285.0,32868.0,4548.0,74.0,1220.0,1027.0,1112.0,4478.0,42892.0,Los Angeles,State Assembly 62,State Assembly,2012-05-21
174179.0,98996.0,31788.0,3543.0,105.0,630.0,722.0,1444.0,3450.0,33501.0,Los Angeles,State Assembly 63,State Assembly,2012-05-21
197956.0,131982.0,21474.0,3733.0,183.0,513.0,545.0,1412.0,4316.0,33798.0,Los Angeles,State Assembly 64,State Assembly,2012-05-21
256870.0,97594.0,90762.0,5709.0,38.0,1187.0,1481.0,776.0,4314.0,55009.0,Los Angeles,State Assembly 66,State Assembly,2012-05-21
233926.0,114755.0,56957.0,5851.0,140.0,1642.0,1397.0,1123.0,5638.0,46423.0,Los Angeles,State Assembly 70,State Assembly,2012-05-21
583338.0,256028.0,175957.0,16244.0,679.0,2487.0,2887.0,2662.0,12796.0,113598.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2012-05-21
3875930.0,2003920.0,834480.0,80566.0,2011.0,20240.0,18323.0,20685.0,74572.0,821133.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2012-05-21
13027.0,5236.0,4560.0,314.0,0.0,50.0,82.0,16.0,216.0,2553.0,Los Angeles,Agoura Hills,City,2012-05-21
35118.0,16530.0,7058.0,628.0,3.0,157.0,127.0,212.0,649.0,9754.0,Los Angeles,Alhambra,City,2012-05-21
28193.0,7837.0,10091.0,437.0,0.0,79.0,107.0,83.0,497.0,9062.0,Los Angeles,Arcadia,City,2012-05-21
6787.0,3207.0,1692.0,101.0,0.0,18.0,25.0,40.0,141.0,1563.0,Los Angeles,Artesia,City,2012-05-21
1640.0,612.0,608.0,44.0,0.0,23.0,11.0,10.0,34.0,298.0,Los Angeles,Avalon,City,2012-05-21
17083.0,7988.0,4426.0,450.0,2.0,65.0,64.0,130.0,351.0,3607.0,Los Angeles,Azusa,City,2012-05-21
27505.0,14959.0,4908.0,551.0,43.0,85.0,86.0,209.0,546.0,6118.0,Los Angeles,Baldwin Park,City,2012-05-21
10541.0,6490.0,1358.0,154.0,12.0,30.0,38.0,121.0,203.0,2135.0,Los Angeles,Bell,City,2012-05-21
12191.0,7466.0,1419.0,212.0,21.0,37.0,51.0,134.0,227.0,2624.0,Los Angeles,Bell Gardens,City,2012-05-21
30806.0,15598.0,7324.0,754.0,15.0,115.0,132.0,180.0,684.0,6004.0,Los Angeles,Bellflower,City,2012-05-21
20866.0,9622.0,5198.0,362.0,0.0,71.0,84.0,52.0,336.0,5141.0,Los Angeles,Beverly Hills,City,2012-05-21
621.0,150.0,304.0,13.0,0.0,0.0,6.0,2.0,7.0,139.0,Los Angeles,Bradbury,City,2012-05-21
56021.0,24503.0,15703.0,1321.0,25.0,336.0,372.0,175.0,1237.0,12349.0,Los Angeles,Burbank,City,2012-05-21
14209.0,6217.0,4480.0,319.0,0.0,57.0,77.0,35.0,237.0,2787.0,Los Angeles,Calabasas,City,2012-05-21
50049.0,30135.0,7764.0,863.0,29.0,122.0,153.0,281.0,843.0,9859.0,Los Angeles,Carson,City,2012-05-21
30297.0,11968.0,8945.0,442.0,3.0,66.0,72.0,137.0,450.0,8214.0,Los Angeles,Cerritos,City,2012-05-21
21149.0,9451.0,6697.0,419.0,0.0,169.0,105.0,62.0,350.0,3896.0,Los Angeles,Claremont,City,2012-05-21
6000.0,4014.0,691.0,87.0,7.0,28.0,22.0,65.0,86.0,1000.0,Los Angeles,Commerce,City,2012-05-21
42236.0,30566.0,3091.0,807.0,67.0,99.0,88.0,344.0,1012.0,6162.0,Los Angeles,Compton,City,2012-05-21
23725.0,10017.0,7990.0,663.0,4.0,74.0,124.0,95.0,433.0,4325.0,Los Angeles,Covina,City,2012-05-21
6211.0,3818.0,759.0,94.0,8.0,28.0,17.0,79.0,140.0,1268.0,Los Angeles,Cudahy,City,2012-05-21
24927.0,14194.0,4170.0,495.0,4.0,200.0,114.0,73.0,491.0,5186.0,Los Angeles,Culver City,City,2012-05-21
30167.0,10313.0,9934.0,621.0,3.0,127.0,110.0,98.0,441.0,8520.0,Los Angeles,Diamond Bar,City,2012-05-21
49655.0,24646.0,13457.0,1018.0,29.0,149.0,215.0,292.0,866.0,8983.0,Los Angeles,Downey,City,2012-05-21
11275.0,5362.0,3072.0,246.0,1.0,47.0,48.0,49.0,169.0,2281.0,Los Angeles,Duarte,City,2012-05-21
33635.0,17026.0,6097.0,726.0,20.0,112.0,131.0,257.0,642.0,8624.0,Los Angeles,El Monte,City,2012-05-21
10435.0,3487.0,4073.0,274.0,2.0,65.0,79.0,33.0,181.0,2241.0,Los Angeles,El Segundo,City,2012-05-21
27032.0,15885.0,4562.0,547.0,7.0,97.0,87.0,142.0,491.0,5214.0,Los Angeles,Gardena,City,2012-05-21
90350.0,36248.0,26039.0,1982.0,12.0,440.0,430.0,379.0,1644.0,23176.0,Los Angeles,Glendale,City,2012-05-21
29955.0,8972.0,14066.0,795.0,0.0,140.0,196.0,109.0,394.0,5283.0,Los Angeles,Glendora,City,2012-05-21
4293.0,2316.0,749.0,96.0,2.0,12.0,18.0,34.0,84.0,982.0,Los Angeles,Hawaiian Gardens,City,2012-05-21
32505.0,19802.0,4685.0,646.0,12.0,122.0,132.0,185.0,645.0,6276.0,Los Angeles,Hawthorne,City,2012-05-21
12101.0,4302.0,4073.0,296.0,1.0,69.0,109.0,21.0,239.0,2991.0,Los Angeles,Hermosa Beach,City,2012-05-21
1323.0,510.0,524.0,34.0,0.0,4.0,6.0,5.0,15.0,225.0,Los Angeles,Hidden Hills,City,2012-05-21
15653.0,10010.0,1806.0,259.0,8.0,47.0,66.0,160.0,319.0,2978.0,Los Angeles,Huntington Park,City,2012-05-21
97.0,28.0,52.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0,Los Angeles,Industry,City,2012-05-21
49865.0,36744.0,3325.0,847.0,20.0,142.0,135.0,256.0,884.0,7512.0,Los Angeles,Inglewood,City,2012-05-21
903.0,569.0,141.0,25.0,0.0,3.0,2.0,8.0,13.0,142.0,Los Angeles,Irwindale,City,2012-05-21
14047.0,4202.0,6653.0,218.0,0.0,48.0,60.0,21.0,166.0,2679.0,Los Angeles,La Canada Flintridge,City,2012-05-21
3614.0,837.0,1959.0,93.0,0.0,10.0,23.0,9.0,47.0,636.0,Los Angeles,La Habra Heights,City,2012-05-21
25727.0,9898.0,9924.0,614.0,4.0,78.0,114.0,108.0,391.0,4596.0,Los Angeles,La Mirada,City,2012-05-21
14762.0,8623.0,2471.0,287.0,10.0,46.0,56.0,111.0,286.0,2872.0,Los Angeles,La Puente,City,2012-05-21
19467.0,6714.0,8548.0,501.0,0.0,73.0,104.0,57.0,269.0,3201.0,Los Angeles,La Verne,City,2012-05-21
45350.0,20004.0,14477.0,1163.0,5.0,186.0,268.0,203.0,801.0,8243.0,Los Angeles,Lakewood,City,2012-05-21
62988.0,24496.0,23383.0,2475.0,14.0,185.0,285.0,216.0,1576.0,10358.0,Los Angeles,Lancaster,City,2012-05-21
12155.0,6447.0,2300.0,282.0,9.0,43.0,62.0,76.0,233.0,2703.0,Los Angeles,Lawndale,City,2012-05-21
10482.0,4137.0,3516.0,304.0,4.0,62.0,79.0,39.0,197.0,2144.0,Los Angeles,Lomita,City,2012-05-21
223617.0,112767.0,50929.0,5541.0,158.0,1478.0,1262.0,1193.0,5700.0,44589.0,Los Angeles,Long Beach,City,2012-05-21
1642980.0,914452.0,278922.0,34369.0,1643.0,10343.0,8178.0,9038.0,33771.0,352264.0,Los Angeles,Los Angeles,City,2012-05-21
22547.0,14940.0,2252.0,401.0,21.0,64.0,68.0,212.0,430.0,4159.0,Los Angeles,Lynwood,City,2012-05-21
8640.0,3674.0,2580.0,194.0,0.0,77.0,64.0,27.0,191.0,1833.0,Los Angeles,Malibu,City,2012-05-21
23184.0,8353.0,9034.0,483.0,0.0,87.0,146.0,32.0,382.0,4667.0,Los Angeles,Manhattan Beach,City,2012-05-21
7906.0,4949.0,839.0,114.0,11.0,29.0,35.0,86.0,138.0,1705.0,Los Angeles,Maywood,City,2012-05-21
19482.0,8037.0,6461.0,448.0,2.0,109.0,115.0,83.0,321.0,3906.0,Los Angeles,Monrovia,City,2012-05-21
27817.0,16408.0,4845.0,505.0,33.0,112.0,94.0,245.0,425.0,5150.0,Los Angeles,Montebello,City,2012-05-21
26401.0,11793.0,5204.0,395.0,4.0,105.0,69.0,184.0,406.0,8241.0,Los Angeles,Monterey Park,City,2012-05-21
