Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
47093.0,17962.0,15688.0,1542.0,172.0,360.0,76.0,2129.0,9164.0,Alameda,Livermore,City,2016-01-05
19289.0,10247.0,3100.0,460.0,80.0,103.0,53.0,859.0,4387.0,Alameda,Newark,City,2016-01-05
214110.0,139110.0,11047.0,3580.0,3930.0,893.0,1040.0,10441.0,44069.0,Alameda,Oakland,City,2016-01-05
8125.0,4570.0,1429.0,148.0,65.0,30.0,14.0,259.0,1610.0,Alameda,Piedmont,City,2016-01-05
40154.0,15015.0,12414.0,992.0,121.0,271.0,50.0,2131.0,9160.0,Alameda,Pleasanton,City,2016-01-05
41364.0,23773.0,5206.0,909.0,262.0,171.0,133.0,1804.0,9106.0,Alameda,San Leandro,City,2016-01-05
32341.0,17188.0,4044.0,593.0,134.0,110.0,100.0,1698.0,8474.0,Alameda,Union City,City,2016-01-05
71379.0,37751.0,12976.0,1627.0,522.0,453.0,224.0,3135.0,14691.0,Alameda,Unincorporated Area,City,2016-01-05
139.0,56.0,44.0,8.0,4.0,0.0,0.0,0.0,27.0,Alpine,County Supervisorial  1,County Supervisorial,2016-01-05
130.0,51.0,36.0,1.0,2.0,0.0,0.0,1.0,39.0,Alpine,County Supervisorial  2,County Supervisorial,2016-01-05
104.0,48.0,15.0,8.0,0.0,2.0,1.0,1.0,29.0,Alpine,County Supervisorial  3,County Supervisorial,2016-01-05
166.0,60.0,50.0,4.0,2.0,3.0,0.0,0.0,47.0,Alpine,County Supervisorial  4,County Supervisorial,2016-01-05
157.0,42.0,65.0,6.0,3.0,0.0,0.0,0.0,41.0,Alpine,County Supervisorial  5,County Supervisorial,2016-01-05
696.0,257.0,210.0,27.0,11.0,5.0,1.0,2.0,183.0,Alpine,US Congressional  4,US Congressional,2016-01-05
696.0,257.0,210.0,27.0,11.0,5.0,1.0,2.0,183.0,Alpine,State Senate  1,State Senate,2016-01-05
696.0,257.0,210.0,27.0,11.0,5.0,1.0,2.0,183.0,Alpine,State Assembly  5,State Assembly,2016-01-05
696.0,257.0,210.0,27.0,11.0,5.0,1.0,2.0,183.0,Alpine,State Board of Equalization 1,State Board of Equalization,2016-01-05
696.0,257.0,210.0,27.0,11.0,5.0,1.0,2.0,183.0,Alpine,Unincorporated Area,City,2016-01-05
3905.0,1232.0,1614.0,183.0,20.0,45.0,11.0,11.0,789.0,Amador,County Supervisorial  1,County Supervisorial,2016-01-05
4542.0,1211.0,2170.0,217.0,20.0,56.0,18.0,12.0,838.0,Amador,County Supervisorial  2,County Supervisorial,2016-01-05
3796.0,1218.0,1560.0,185.0,34.0,32.0,10.0,16.0,741.0,Amador,County Supervisorial  3,County Supervisorial,2016-01-05
3978.0,1242.0,1764.0,173.0,21.0,50.0,6.0,6.0,716.0,Amador,County Supervisorial  4,County Supervisorial,2016-01-05
4149.0,1308.0,1793.0,167.0,34.0,56.0,11.0,16.0,764.0,Amador,County Supervisorial  5,County Supervisorial,2016-01-05
20370.0,6211.0,8901.0,925.0,129.0,239.0,56.0,61.0,3848.0,Amador,US Congressional  4,US Congressional,2016-01-05
20370.0,6211.0,8901.0,925.0,129.0,239.0,56.0,61.0,3848.0,Amador,State Senate  8,State Senate,2016-01-05
20370.0,6211.0,8901.0,925.0,129.0,239.0,56.0,61.0,3848.0,Amador,State Assembly  5,State Assembly,2016-01-05
20370.0,6211.0,8901.0,925.0,129.0,239.0,56.0,61.0,3848.0,Amador,State Board of Equalization 1,State Board of Equalization,2016-01-05
131.0,49.0,47.0,7.0,0.0,2.0,0.0,1.0,25.0,Amador,Amador,City,2016-01-05
2238.0,592.0,1069.0,113.0,11.0,28.0,7.0,3.0,415.0,Amador,Ione,City,2016-01-05
2482.0,815.0,955.0,126.0,16.0,34.0,5.0,10.0,521.0,Amador,Jackson,City,2016-01-05
446.0,138.0,174.0,21.0,1.0,8.0,3.0,1.0,100.0,Amador,Plymouth,City,2016-01-05
1534.0,532.0,616.0,72.0,10.0,20.0,4.0,2.0,278.0,Amador,Sutter Creek,City,2016-01-05
13539.0,4085.0,6040.0,586.0,91.0,147.0,37.0,44.0,2509.0,Amador,Unincorporated Area,City,2016-01-05
22145.0,6443.0,8223.0,978.0,165.0,217.0,135.0,368.0,5616.0,Butte,County Supervisorial  1,County Supervisorial,2016-01-05
23679.0,8558.0,7476.0,754.0,344.0,276.0,107.0,297.0,5867.0,Butte,County Supervisorial  2,County Supervisorial,2016-01-05
25044.0,9457.0,8095.0,746.0,360.0,288.0,93.0,333.0,5672.0,Butte,County Supervisorial  3,County Supervisorial,2016-01-05
21118.0,6854.0,7734.0,783.0,228.0,235.0,81.0,268.0,4935.0,Butte,County Supervisorial  4,County Supervisorial,2016-01-05
27366.0,8210.0,10715.0,1193.0,273.0,304.0,116.0,478.0,6077.0,Butte,County Supervisorial  5,County Supervisorial,2016-01-05
119352.0,39522.0,42243.0,4454.0,1370.0,1320.0,532.0,1744.0,28167.0,Butte,US Congressional  1,US Congressional,2016-01-05
119352.0,39522.0,42243.0,4454.0,1370.0,1320.0,532.0,1744.0,28167.0,Butte,State Senate  4,State Senate,2016-01-05
12036.0,3608.0,4439.0,557.0,143.0,142.0,65.0,192.0,2890.0,Butte,State Assembly  1,State Assembly,2016-01-05
107316.0,35914.0,37804.0,3897.0,1227.0,1178.0,467.0,1552.0,25277.0,Butte,State Assembly  3,State Assembly,2016-01-05
119352.0,39522.0,42243.0,4454.0,1370.0,1320.0,532.0,1744.0,28167.0,Butte,State Board of Equalization 1,State Board of Equalization,2016-01-05
725.0,251.0,274.0,29.0,5.0,3.0,4.0,7.0,152.0,Butte,Biggs,City,2016-01-05
45515.0,17636.0,13091.0,1433.0,693.0,544.0,190.0,607.0,11321.0,Butte,Chico,City,2016-01-05
2609.0,927.0,915.0,92.0,17.0,22.0,9.0,33.0,594.0,Butte,Gridley,City,2016-01-05
7459.0,2373.0,2412.0,322.0,53.0,79.0,51.0,113.0,2056.0,Butte,Oroville,City,2016-01-05
16254.0,4851.0,6372.0,680.0,164.0,170.0,76.0,311.0,3630.0,Butte,Paradise,City,2016-01-05
46790.0,13484.0,19179.0,1898.0,438.0,502.0,202.0,673.0,10414.0,Butte,Unincorporated Area,City,2016-01-05
5090.0,1382.0,2315.0,238.0,21.0,51.0,12.0,49.0,1022.0,Calaveras,County Supervisorial  1,County Supervisorial,2016-01-05
4909.0,1639.0,1753.0,279.0,83.0,79.0,25.0,39.0,1012.0,Calaveras,County Supervisorial  2,County Supervisorial,2016-01-05
5686.0,1929.0,2182.0,237.0,67.0,74.0,21.0,56.0,1120.0,Calaveras,County Supervisorial  3,County Supervisorial,2016-01-05
5762.0,1643.0,2463.0,281.0,34.0,108.0,20.0,55.0,1158.0,Calaveras,County Supervisorial  4,County Supervisorial,2016-01-05
4880.0,1269.0,2229.0,256.0,16.0,57.0,17.0,46.0,990.0,Calaveras,County Supervisorial  5,County Supervisorial,2016-01-05
26327.0,7862.0,10942.0,1291.0,221.0,369.0,95.0,245.0,5302.0,Calaveras,US Congressional  4,US Congressional,2016-01-05
26327.0,7862.0,10942.0,1291.0,221.0,369.0,95.0,245.0,5302.0,Calaveras,State Senate  8,State Senate,2016-01-05
26327.0,7862.0,10942.0,1291.0,221.0,369.0,95.0,245.0,5302.0,Calaveras,State Assembly  5,State Assembly,2016-01-05
26327.0,7862.0,10942.0,1291.0,221.0,369.0,95.0,245.0,5302.0,Calaveras,State Board of Equalization 1,State Board of Equalization,2016-01-05
2175.0,662.0,907.0,89.0,15.0,54.0,9.0,17.0,422.0,Calaveras,Angels,City,2016-01-05
24152.0,7200.0,10035.0,1202.0,206.0,315.0,86.0,228.0,4880.0,Calaveras,Unincorporated Area,City,2016-01-05
1594.0,544.0,673.0,43.0,2.0,6.0,1.0,0.0,325.0,Colusa,County Supervisorial  1,County Supervisorial,2016-01-05
1642.0,558.0,698.0,44.0,6.0,7.0,3.0,0.0,326.0,Colusa,County Supervisorial  2,County Supervisorial,2016-01-05
1218.0,439.0,451.0,25.0,4.0,8.0,3.0,1.0,287.0,Colusa,County Supervisorial  3,County Supervisorial,2016-01-05
1286.0,419.0,559.0,35.0,3.0,4.0,0.0,2.0,264.0,Colusa,County Supervisorial  4,County Supervisorial,2016-01-05
1753.0,495.0,836.0,62.0,6.0,13.0,7.0,1.0,333.0,Colusa,County Supervisorial  5,County Supervisorial,2016-01-05
7493.0,2455.0,3217.0,209.0,21.0,38.0,14.0,4.0,1535.0,Colusa,US Congressional  3,US Congressional,2016-01-05
7493.0,2455.0,3217.0,209.0,21.0,38.0,14.0,4.0,1535.0,Colusa,State Senate  4,State Senate,2016-01-05
4137.0,1256.0,1922.0,131.0,14.0,22.0,10.0,2.0,780.0,Colusa,State Assembly  3,State Assembly,2016-01-05
3356.0,1199.0,1295.0,78.0,7.0,16.0,4.0,2.0,755.0,Colusa,State Assembly  4,State Assembly,2016-01-05
7493.0,2455.0,3217.0,209.0,21.0,38.0,14.0,4.0,1535.0,Colusa,State Board of Equalization 2,State Board of Equalization,2016-01-05
2322.0,752.0,988.0,73.0,9.0,15.0,9.0,1.0,475.0,Colusa,Colusa,City,2016-01-05
1185.0,505.0,309.0,21.0,2.0,6.0,3.0,2.0,337.0,Colusa,Williams,City,2016-01-05
3986.0,1198.0,1920.0,115.0,10.0,17.0,2.0,1.0,723.0,Colusa,Unincorporated Area,City,2016-01-05
89011.0,56924.0,7600.0,1672.0,1093.0,406.0,379.0,228.0,20709.0,Contra Costa,County Supervisorial  1,County Supervisorial,2016-01-05
130989.0,51950.0,42391.0,3375.0,515.0,826.0,111.0,276.0,31545.0,Contra Costa,County Supervisorial  2,County Supervisorial,2016-01-05
100720.0,46643.0,27334.0,3270.0,281.0,629.0,201.0,184.0,22178.0,Contra Costa,County Supervisorial  3,County Supervisorial,2016-01-05
113864.0,51732.0,29546.0,3435.0,763.0,824.0,232.0,302.0,27030.0,Contra Costa,County Supervisorial  4,County Supervisorial,2016-01-05
93026.0,50443.0,15993.0,2575.0,593.0,613.0,301.0,236.0,22272.0,Contra Costa,County Supervisorial  5,County Supervisorial,2016-01-05
46962.0,25839.0,7611.0,1242.0,376.0,286.0,130.0,127.0,11351.0,Contra Costa,US Congressional  5,US Congressional,2016-01-05
87536.0,41806.0,22587.0,2906.0,256.0,546.0,178.0,168.0,19089.0,Contra Costa,US Congressional  9,US Congressional,2016-01-05
357772.0,176574.0,82514.0,9230.0,2526.0,2274.0,882.0,867.0,82905.0,Contra Costa,US Congressional 11,US Congressional,2016-01-05
35340.0,13473.0,10152.0,949.0,87.0,192.0,34.0,64.0,10389.0,Contra Costa,US Congressional 15,US Congressional,2016-01-05
46487.0,22180.0,10834.0,1430.0,474.0,393.0,112.0,159.0,10905.0,Contra Costa,State Senate  3,State Senate,2016-01-05
370602.0,166122.0,101533.0,10758.0,1558.0,2410.0,679.0,798.0,86744.0,Contra Costa,State Senate  7,State Senate,2016-01-05
110521.0,69390.0,10497.0,2139.0,1213.0,495.0,433.0,269.0,26085.0,Contra Costa,State Senate  9,State Senate,2016-01-05
104413.0,51456.0,25240.0,3420.0,329.0,639.0,245.0,202.0,22882.0,Contra Costa,State Assembly 11,State Assembly,2016-01-05
157869.0,76285.0,36312.0,4784.0,1070.0,1166.0,426.0,435.0,37391.0,Contra Costa,State Assembly 14,State Assembly,2016-01-05
106019.0,66756.0,9837.0,2024.0,1178.0,472.0,419.0,261.0,25072.0,Contra Costa,State Assembly 15,State Assembly,2016-01-05
159309.0,63195.0,51475.0,4099.0,668.0,1021.0,134.0,328.0,38389.0,Contra Costa,State Assembly 16,State Assembly,2016-01-05
527610.0,257692.0,122864.0,14327.0,3245.0,3298.0,1224.0,1226.0,123734.0,Contra Costa,State Board of Equalization 2,State Board of Equalization,2016-01-05
44365.0,24358.0,7969.0,1335.0,160.0,249.0,122.0,87.0,10085.0,Contra Costa,Antioch,City,2016-01-05
26941.0,11256.0,8519.0,921.0,77.0,172.0,49.0,51.0,5896.0,Contra Costa,Brentwood,City,2016-01-05
7260.0,2779.0,2730.0,254.0,19.0,42.0,7.0,20.0,1409.0,Contra Costa,Clayton,City,2016-01-05
56027.0,26500.0,13222.0,1831.0,350.0,435.0,155.0,148.0,13386.0,Contra Costa,Concord,City,2016-01-05
26858.0,8985.0,10941.0,741.0,72.0,198.0,15.0,43.0,5863.0,Contra Costa,Danville,City,2016-01-05
13734.0,8752.0,1125.0,178.0,282.0,67.0,44.0,28.0,3258.0,Contra Costa,El Cerrito,City,2016-01-05
12217.0,7037.0,1613.0,242.0,50.0,40.0,24.0,21.0,3190.0,Contra Costa,Hercules,City,2016-01-05
15968.0,7074.0,4624.0,386.0,95.0,105.0,19.0,39.0,3626.0,Contra Costa,Lafayette,City,2016-01-05
21683.0,10468.0,5126.0,687.0,206.0,205.0,59.0,85.0,4847.0,Contra Costa,Martinez,City,2016-01-05
9957.0,4038.0,3114.0,212.0,43.0,77.0,7.0,25.0,2441.0,Contra Costa,Moraga,City,2016-01-05
16680.0,8579.0,3850.0,560.0,47.0,110.0,26.0,35.0,3473.0,Contra Costa,Oakley,City,2016-01-05
12566.0,5645.0,3590.0,268.0,76.0,75.0,8.0,28.0,2876.0,Contra Costa,Orinda,City,2016-01-05
9761.0,5576.0,1549.0,238.0,71.0,48.0,26.0,22.0,2231.0,Contra Costa,Pinole,City,2016-01-05
25964.0,15222.0,3526.0,653.0,89.0,133.0,91.0,47.0,6203.0,Contra Costa,Pittsburg,City,2016-01-05
18938.0,8808.0,4503.0,544.0,188.0,137.0,36.0,56.0,4666.0,Contra Costa,Pleasant Hill,City,2016-01-05
43112.0,28330.0,2984.0,850.0,466.0,172.0,221.0,120.0,9969.0,Contra Costa,Richmond,City,2016-01-05
8624.0,5432.0,594.0,164.0,57.0,48.0,44.0,19.0,2266.0,Contra Costa,San Pablo,City,2016-01-05
33390.0,12804.0,9346.0,888.0,84.0,184.0,31.0,62.0,9991.0,Contra Costa,San Ramon,City,2016-01-05
40372.0,18047.0,11532.0,1031.0,222.0,244.0,42.0,87.0,9167.0,Contra Costa,Walnut Creek,City,2016-01-05
83193.0,38002.0,22407.0,2344.0,591.0,557.0,198.0,203.0,18891.0,Contra Costa,Unincorporated Area,City,2016-01-05
2082.0,677.0,606.0,103.0,23.0,22.0,12.0,35.0,604.0,Del Norte,County Supervisorial  1,County Supervisorial,2016-01-05
2291.0,735.0,726.0,111.0,18.0,21.0,14.0,37.0,629.0,Del Norte,County Supervisorial  2,County Supervisorial,2016-01-05
2951.0,977.0,1111.0,144.0,23.0,36.0,8.0,27.0,625.0,Del Norte,County Supervisorial  3,County Supervisorial,2016-01-05
2914.0,834.0,1199.0,128.0,14.0,24.0,14.0,37.0,664.0,Del Norte,County Supervisorial  4,County Supervisorial,2016-01-05
2776.0,929.0,947.0,139.0,25.0,22.0,9.0,37.0,668.0,Del Norte,County Supervisorial  5,County Supervisorial,2016-01-05
13014.0,4152.0,4589.0,625.0,103.0,125.0,57.0,173.0,3190.0,Del Norte,US Congressional  2,US Congressional,2016-01-05
13014.0,4152.0,4589.0,625.0,103.0,125.0,57.0,173.0,3190.0,Del Norte,State Senate  2,State Senate,2016-01-05
13014.0,4152.0,4589.0,625.0,103.0,125.0,57.0,173.0,3190.0,Del Norte,State Assembly  2,State Assembly,2016-01-05
13014.0,4152.0,4589.0,625.0,103.0,125.0,57.0,173.0,3190.0,Del Norte,State Board of Equalization 2,State Board of Equalization,2016-01-05
1839.0,602.0,511.0,99.0,20.0,19.0,14.0,23.0,551.0,Del Norte,Crescent City,City,2016-01-05
11175.0,3550.0,4078.0,526.0,83.0,106.0,43.0,150.0,2639.0,Del Norte,Unincorporated Area,City,2016-01-05
21565.0,5510.0,10458.0,748.0,60.0,242.0,16.0,184.0,4347.0,El Dorado,County Supervisorial  1,County Supervisorial,2016-01-05
22105.0,5922.0,10188.0,984.0,120.0,277.0,47.0,195.0,4372.0,El Dorado,County Supervisorial  2,County Supervisorial,2016-01-05
20871.0,6240.0,8768.0,929.0,171.0,231.0,89.0,184.0,4259.0,El Dorado,County Supervisorial  3,County Supervisorial,2016-01-05
22608.0,5932.0,10560.0,964.0,153.0,262.0,41.0,200.0,4496.0,El Dorado,County Supervisorial  4,County Supervisorial,2016-01-05
17652.0,6291.0,4572.0,797.0,298.0,242.0,92.0,189.0,5171.0,El Dorado,County Supervisorial  5,County Supervisorial,2016-01-05
104801.0,29895.0,44546.0,4422.0,802.0,1254.0,285.0,952.0,22645.0,El Dorado,US Congressional  4,US Congressional,2016-01-05
104801.0,29895.0,44546.0,4422.0,802.0,1254.0,285.0,952.0,22645.0,El Dorado,State Senate  1,State Senate,2016-01-05
68240.0,20443.0,26980.0,3052.0,680.0,843.0,241.0,629.0,15372.0,El Dorado,State Assembly  5,State Assembly,2016-01-05
36561.0,9452.0,17566.0,1370.0,122.0,411.0,44.0,323.0,7273.0,El Dorado,State Assembly  6,State Assembly,2016-01-05
104801.0,29895.0,44546.0,4422.0,802.0,1254.0,285.0,952.0,22645.0,El Dorado,State Board of Equalization 1,State Board of Equalization,2016-01-05
5264.0,1765.0,1891.0,251.0,54.0,52.0,27.0,44.0,1180.0,El Dorado,Placerville,City,2016-01-05
8788.0,3244.0,1859.0,412.0,174.0,131.0,62.0,94.0,2812.0,El Dorado,South Lake Tahoe,City,2016-01-05
90749.0,24886.0,40796.0,3759.0,574.0,1071.0,196.0,814.0,18653.0,El Dorado,Unincorporated Area,City,2016-01-05
73236.0,34054.0,20376.0,1956.0,225.0,326.0,241.0,802.0,15256.0,Fresno,County Supervisorial  1,County Supervisorial,2016-01-05
104409.0,34150.0,46244.0,3116.0,493.0,641.0,212.0,1327.0,18226.0,Fresno,County Supervisorial  2,County Supervisorial,2016-01-05
70224.0,36102.0,16193.0,1432.0,326.0,344.0,326.0,806.0,14695.0,Fresno,County Supervisorial  3,County Supervisorial,2016-01-05
66077.0,26962.0,23916.0,1566.0,137.0,260.0,185.0,697.0,12354.0,Fresno,County Supervisorial  4,County Supervisorial,2016-01-05
103936.0,31616.0,47235.0,3211.0,323.0,710.0,234.0,1333.0,19274.0,Fresno,County Supervisorial  5,County Supervisorial,2016-01-05
8886.0,1887.0,4948.0,353.0,42.0,78.0,18.0,130.0,1430.0,Fresno,US Congressional  4,US Congressional,2016-01-05
129689.0,64476.0,31949.0,2850.0,541.0,608.0,556.0,1484.0,27225.0,Fresno,US Congressional 16,US Congressional,2016-01-05
69137.0,28903.0,23848.0,1788.0,150.0,287.0,192.0,721.0,13248.0,Fresno,US Congressional 21,US Congressional,2016-01-05
210170.0,67618.0,93219.0,6290.0,771.0,1308.0,432.0,2630.0,37902.0,Fresno,US Congressional 22,US Congressional,2016-01-05
272843.0,94188.0,111772.0,8076.0,1091.0,1681.0,700.0,3463.0,51872.0,Fresno,State Senate  8,State Senate,2016-01-05
43585.0,16485.0,16404.0,1263.0,99.0,209.0,111.0,493.0,8521.0,Fresno,State Senate 12,State Senate,2016-01-05
101454.0,52211.0,25788.0,1942.0,314.0,391.0,387.0,1009.0,19412.0,Fresno,State Senate 14,State Senate,2016-01-05
247112.0,82278.0,105252.0,7470.0,975.0,1538.0,587.0,3141.0,45871.0,Fresno,State Assembly 23,State Assembly,2016-01-05
170770.0,80606.0,48712.0,3811.0,529.0,743.0,611.0,1824.0,33934.0,Fresno,State Assembly 31,State Assembly,2016-01-05
417882.0,162884.0,153964.0,11281.0,1504.0,2281.0,1198.0,4965.0,79805.0,Fresno,State Board of Equalization 1,State Board of Equalization,2016-01-05
55620.0,15403.0,27295.0,1748.0,150.0,352.0,113.0,701.0,9858.0,Fresno,Clovis,City,2016-01-05
4651.0,1724.0,1511.0,174.0,19.0,36.0,16.0,66.0,1105.0,Fresno,Coalinga,City,2016-01-05
2270.0,1180.0,474.0,50.0,5.0,10.0,10.0,19.0,522.0,Fresno,Firebaugh,City,2016-01-05
2721.0,1109.0,889.0,49.0,7.0,10.0,9.0,27.0,621.0,Fresno,Fowler,City,2016-01-05
223610.0,95499.0,71512.0,5810.0,931.0,1208.0,716.0,2708.0,45226.0,Fresno,Fresno,City,2016-01-05
985.0,587.0,152.0,21.0,2.0,5.0,5.0,14.0,199.0,Fresno,Huron,City,2016-01-05
5208.0,2326.0,1494.0,223.0,13.0,12.0,15.0,59.0,1066.0,Fresno,Kerman,City,2016-01-05
6115.0,1462.0,3333.0,182.0,13.0,26.0,10.0,88.0,1001.0,Fresno,Kingsburg,City,2016-01-05
2270.0,1439.0,338.0,27.0,6.0,11.0,3.0,20.0,426.0,Fresno,Mendota,City,2016-01-05
2679.0,1676.0,474.0,42.0,6.0,3.0,11.0,26.0,441.0,Fresno,Orange Cove,City,2016-01-05
3981.0,2376.0,712.0,50.0,10.0,4.0,22.0,31.0,776.0,Fresno,Parlier,City,2016-01-05
8865.0,3384.0,3489.0,189.0,20.0,42.0,25.0,96.0,1620.0,Fresno,Reedley,City,2016-01-05
747.0,422.0,111.0,19.0,1.0,4.0,4.0,6.0,180.0,Fresno,San Joaquin,City,2016-01-05
10423.0,5007.0,3182.0,209.0,26.0,40.0,34.0,86.0,1839.0,Fresno,Sanger,City,2016-01-05
8813.0,3976.0,2741.0,218.0,9.0,33.0,22.0,78.0,1736.0,Fresno,Selma,City,2016-01-05
78924.0,25314.0,36257.0,2270.0,286.0,485.0,183.0,940.0,13189.0,Fresno,Unincorporated Area,City,2016-01-05
2438.0,655.0,1048.0,103.0,11.0,30.0,11.0,5.0,575.0,Glenn,County Supervisorial  1,County Supervisorial,2016-01-05
2363.0,726.0,949.0,97.0,12.0,22.0,8.0,4.0,545.0,Glenn,County Supervisorial  2,County Supervisorial,2016-01-05
2559.0,609.0,1331.0,88.0,7.0,10.0,8.0,3.0,503.0,Glenn,County Supervisorial  3,County Supervisorial,2016-01-05
2209.0,657.0,854.0,108.0,3.0,16.0,10.0,5.0,556.0,Glenn,County Supervisorial  4,County Supervisorial,2016-01-05
2151.0,739.0,909.0,69.0,6.0,15.0,5.0,3.0,405.0,Glenn,County Supervisorial  5,County Supervisorial,2016-01-05
1108.0,250.0,628.0,35.0,4.0,7.0,0.0,1.0,183.0,Glenn,US Congressional  1,US Congressional,2016-01-05
10612.0,3136.0,4463.0,430.0,35.0,86.0,42.0,19.0,2401.0,Glenn,US Congressional  3,US Congressional,2016-01-05
11720.0,3386.0,5091.0,465.0,39.0,93.0,42.0,20.0,2584.0,Glenn,State Senate  4,State Senate,2016-01-05
11720.0,3386.0,5091.0,465.0,39.0,93.0,42.0,20.0,2584.0,Glenn,State Assembly  3,State Assembly,2016-01-05
11720.0,3386.0,5091.0,465.0,39.0,93.0,42.0,20.0,2584.0,Glenn,State Board of Equalization 2,State Board of Equalization,2016-01-05
2851.0,920.0,1052.0,117.0,14.0,29.0,13.0,5.0,701.0,Glenn,Orland,City,2016-01-05
2383.0,716.0,912.0,116.0,3.0,17.0,10.0,5.0,604.0,Glenn,Willows,City,2016-01-05
6486.0,1750.0,3127.0,232.0,22.0,47.0,19.0,10.0,1279.0,Glenn,Unincorporated Area,City,2016-01-05
15376.0,5836.0,5111.0,516.0,272.0,155.0,55.0,50.0,3381.0,Humboldt,County Supervisorial  1,County Supervisorial,2016-01-05
14629.0,5352.0,4245.0,600.0,439.0,132.0,60.0,41.0,3760.0,Humboldt,County Supervisorial  2,County Supervisorial,2016-01-05
16917.0,7872.0,2501.0,486.0,941.0,217.0,93.0,103.0,4704.0,Humboldt,County Supervisorial  3,County Supervisorial,2016-01-05
13674.0,5640.0,3078.0,463.0,429.0,179.0,88.0,64.0,3733.0,Humboldt,County Supervisorial  4,County Supervisorial,2016-01-05
15237.0,6706.0,3567.0,490.0,497.0,135.0,77.0,54.0,3711.0,Humboldt,County Supervisorial  5,County Supervisorial,2016-01-05
75833.0,31406.0,18502.0,2555.0,2578.0,818.0,373.0,312.0,19289.0,Humboldt,US Congressional  2,US Congressional,2016-01-05
75833.0,31406.0,18502.0,2555.0,2578.0,818.0,373.0,312.0,19289.0,Humboldt,State Senate  2,State Senate,2016-01-05
75833.0,31406.0,18502.0,2555.0,2578.0,818.0,373.0,312.0,19289.0,Humboldt,State Assembly  2,State Assembly,2016-01-05
75833.0,31406.0,18502.0,2555.0,2578.0,818.0,373.0,312.0,19289.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2016-01-05
