Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
166440.0,83392.0,37872.0,4623.0,806.0,1147.0,398.0,379.0,37823.0,Contra Costa,State Assembly 14,State Assembly,2016-05-23
112666.0,73152.0,10266.0,1948.0,810.0,444.0,413.0,240.0,25393.0,Contra Costa,State Assembly 15,State Assembly,2016-05-23
166876.0,69221.0,52791.0,3983.0,512.0,954.0,110.0,283.0,39022.0,Contra Costa,State Assembly 16,State Assembly,2016-05-23
556570.0,281016.0,127968.0,13949.0,2418.0,3172.0,1175.0,1084.0,125788.0,Contra Costa,State Board of Equalization 2,State Board of Equalization,2016-05-23
46677.0,26122.0,8350.0,1327.0,143.0,234.0,129.0,77.0,10295.0,Contra Costa,Antioch,City,2016-05-23
28750.0,12222.0,9173.0,893.0,72.0,179.0,51.0,46.0,6114.0,Contra Costa,Brentwood,City,2016-05-23
7526.0,2977.0,2821.0,240.0,13.0,45.0,6.0,17.0,1407.0,Contra Costa,Clayton,City,2016-05-23
59201.0,29126.0,13876.0,1771.0,259.0,429.0,139.0,123.0,13478.0,Contra Costa,Concord,City,2016-05-23
27884.0,9646.0,11279.0,741.0,58.0,179.0,15.0,37.0,5929.0,Contra Costa,Danville,City,2016-05-23
14735.0,9881.0,1159.0,156.0,177.0,60.0,37.0,23.0,3242.0,Contra Costa,El Cerrito,City,2016-05-23
12847.0,7571.0,1685.0,240.0,34.0,37.0,23.0,19.0,3238.0,Contra Costa,Hercules,City,2016-05-23
16699.0,7778.0,4649.0,395.0,70.0,99.0,14.0,37.0,3657.0,Contra Costa,Lafayette,City,2016-05-23
22680.0,11336.0,5360.0,664.0,150.0,197.0,52.0,76.0,4845.0,Contra Costa,Martinez,City,2016-05-23
10246.0,4364.0,3144.0,198.0,27.0,71.0,4.0,23.0,2415.0,Contra Costa,Moraga,City,2016-05-23
17715.0,9105.0,4221.0,572.0,37.0,112.0,28.0,33.0,3607.0,Contra Costa,Oakley,City,2016-05-23
13045.0,6120.0,3618.0,247.0,58.0,69.0,6.0,24.0,2903.0,Contra Costa,Orinda,City,2016-05-23
10243.0,6017.0,1621.0,236.0,53.0,45.0,19.0,19.0,2233.0,Contra Costa,Pinole,City,2016-05-23
27703.0,16503.0,3719.0,651.0,74.0,128.0,96.0,43.0,6489.0,Contra Costa,Pittsburg,City,2016-05-23
19934.0,9789.0,4612.0,501.0,141.0,132.0,31.0,52.0,4676.0,Contra Costa,Pleasant Hill,City,2016-05-23
45823.0,30913.0,3112.0,809.0,338.0,161.0,226.0,117.0,10147.0,Contra Costa,Richmond,City,2016-05-23
9307.0,6053.0,611.0,164.0,42.0,45.0,46.0,18.0,2328.0,Contra Costa,San Pablo,City,2016-05-23
35569.0,14302.0,9697.0,857.0,74.0,169.0,28.0,52.0,10390.0,Contra Costa,San Ramon,City,2016-05-23
42481.0,19901.0,11844.0,1002.0,173.0,231.0,33.0,73.0,9224.0,Contra Costa,Walnut Creek,City,2016-05-23
87505.0,41290.0,23417.0,2285.0,425.0,550.0,192.0,175.0,19171.0,Contra Costa,Unincorporated Area,City,2016-05-23
2189.0,747.0,655.0,104.0,22.0,22.0,20.0,34.0,585.0,Del Norte,County Supervisorial  1,County Supervisorial,2016-05-23
2406.0,804.0,779.0,108.0,10.0,20.0,16.0,28.0,641.0,Del Norte,County Supervisorial  2,County Supervisorial,2016-05-23
3039.0,1020.0,1191.0,142.0,21.0,39.0,9.0,23.0,594.0,Del Norte,County Supervisorial  3,County Supervisorial,2016-05-23
3039.0,893.0,1279.0,131.0,14.0,20.0,15.0,32.0,655.0,Del Norte,County Supervisorial  4,County Supervisorial,2016-05-23
2912.0,990.0,1017.0,139.0,19.0,25.0,8.0,33.0,681.0,Del Norte,County Supervisorial  5,County Supervisorial,2016-05-23
13585.0,4454.0,4921.0,624.0,86.0,126.0,68.0,150.0,3156.0,Del Norte,US Congressional  2,US Congressional,2016-05-23
13585.0,4454.0,4921.0,624.0,86.0,126.0,68.0,150.0,3156.0,Del Norte,State Senate  2,State Senate,2016-05-23
13585.0,4454.0,4921.0,624.0,86.0,126.0,68.0,150.0,3156.0,Del Norte,State Assembly  2,State Assembly,2016-05-23
13585.0,4454.0,4921.0,624.0,86.0,126.0,68.0,150.0,3156.0,Del Norte,State Board of Equalization 2,State Board of Equalization,2016-05-23
1938.0,657.0,561.0,98.0,15.0,22.0,16.0,20.0,549.0,Del Norte,Crescent City,City,2016-05-23
11647.0,3797.0,4360.0,526.0,71.0,104.0,52.0,130.0,2607.0,Del Norte,Unincorporated Area,City,2016-05-23
22584.0,5954.0,11033.0,713.0,48.0,245.0,16.0,186.0,4389.0,El Dorado,County Supervisorial  1,County Supervisorial,2016-05-23
23114.0,6415.0,10824.0,928.0,89.0,270.0,50.0,181.0,4357.0,El Dorado,County Supervisorial  2,County Supervisorial,2016-05-23
21693.0,6716.0,9332.0,861.0,131.0,209.0,83.0,186.0,4175.0,El Dorado,County Supervisorial  3,County Supervisorial,2016-05-23
23425.0,6418.0,11200.0,880.0,104.0,265.0,39.0,183.0,4336.0,El Dorado,County Supervisorial  4,County Supervisorial,2016-05-23
18663.0,7156.0,4854.0,785.0,225.0,233.0,92.0,183.0,5135.0,El Dorado,County Supervisorial  5,County Supervisorial,2016-05-23
109479.0,32659.0,47243.0,4167.0,597.0,1222.0,280.0,919.0,22392.0,El Dorado,US Congressional  4,US Congressional,2016-05-23
109479.0,32659.0,47243.0,4167.0,597.0,1222.0,280.0,919.0,22392.0,El Dorado,State Senate  1,State Senate,2016-05-23
70964.0,22302.0,28631.0,2874.0,500.0,805.0,234.0,601.0,15017.0,El Dorado,State Assembly  5,State Assembly,2016-05-23
38515.0,10357.0,18612.0,1293.0,97.0,417.0,46.0,318.0,7375.0,El Dorado,State Assembly  6,State Assembly,2016-05-23
109479.0,32659.0,47243.0,4167.0,597.0,1222.0,280.0,919.0,22392.0,El Dorado,State Board of Equalization 1,State Board of Equalization,2016-05-23
5569.0,1999.0,2028.0,223.0,41.0,47.0,28.0,45.0,1158.0,El Dorado,Placerville,City,2016-05-23
9466.0,3825.0,1974.0,440.0,132.0,128.0,64.0,84.0,2819.0,El Dorado,South Lake Tahoe,City,2016-05-23
94444.0,26835.0,43241.0,3504.0,424.0,1047.0,188.0,790.0,18415.0,El Dorado,Unincorporated Area,City,2016-05-23
73359.0,34248.0,20258.0,1916.0,191.0,339.0,248.0,729.0,15430.0,Fresno,County Supervisorial  1,County Supervisorial,2016-05-23
105327.0,35206.0,46755.0,3027.0,379.0,649.0,218.0,1159.0,17934.0,Fresno,County Supervisorial  2,County Supervisorial,2016-05-23
66585.0,34476.0,15118.0,1342.0,254.0,329.0,289.0,680.0,14097.0,Fresno,County Supervisorial  3,County Supervisorial,2016-05-23
64411.0,26502.0,23223.0,1473.0,115.0,256.0,177.0,609.0,12056.0,Fresno,County Supervisorial  4,County Supervisorial,2016-05-23
105294.0,32607.0,48231.0,3097.0,244.0,693.0,237.0,1190.0,18995.0,Fresno,County Supervisorial  5,County Supervisorial,2016-05-23
8865.0,1880.0,5090.0,328.0,30.0,78.0,20.0,111.0,1328.0,Fresno,US Congressional  4,US Congressional,2016-05-23
125832.0,62876.0,30721.0,2719.0,436.0,605.0,528.0,1290.0,26657.0,Fresno,US Congressional 16,US Congressional,2016-05-23
67466.0,28417.0,23189.0,1680.0,130.0,282.0,189.0,629.0,12950.0,Fresno,US Congressional 21,US Congressional,2016-05-23
212813.0,69866.0,94585.0,6128.0,587.0,1301.0,432.0,2337.0,37577.0,Fresno,US Congressional 22,US Congressional,2016-05-23
275577.0,96796.0,113199.0,7822.0,851.0,1693.0,703.0,3076.0,51437.0,Fresno,State Senate  8,State Senate,2016-05-23
42594.0,16274.0,15982.0,1202.0,87.0,209.0,114.0,428.0,8298.0,Fresno,State Senate 12,State Senate,2016-05-23
96805.0,49969.0,24404.0,1831.0,245.0,364.0,352.0,863.0,18777.0,Fresno,State Senate 14,State Senate,2016-05-23
250515.0,84984.0,106944.0,7241.0,758.0,1550.0,598.0,2794.0,45646.0,Fresno,State Assembly 23,State Assembly,2016-05-23
164461.0,78055.0,46641.0,3614.0,425.0,716.0,571.0,1573.0,32866.0,Fresno,State Assembly 31,State Assembly,2016-05-23
414976.0,163039.0,153585.0,10855.0,1183.0,2266.0,1169.0,4367.0,78512.0,Fresno,State Board of Equalization 1,State Board of Equalization,2016-05-23
56847.0,16132.0,28061.0,1668.0,115.0,361.0,109.0,630.0,9771.0,Fresno,Clovis,City,2016-05-23
4351.0,1641.0,1456.0,153.0,13.0,30.0,14.0,56.0,988.0,Fresno,Coalinga,City,2016-05-23
2248.0,1166.0,447.0,49.0,4.0,12.0,8.0,18.0,544.0,Fresno,Firebaugh,City,2016-05-23
2696.0,1105.0,874.0,48.0,6.0,11.0,8.0,24.0,620.0,Fresno,Fowler,City,2016-05-23
221252.0,95393.0,70807.0,5628.0,740.0,1192.0,699.0,2360.0,44433.0,Fresno,Fresno,City,2016-05-23
917.0,547.0,138.0,20.0,2.0,4.0,6.0,10.0,190.0,Fresno,Huron,City,2016-05-23
5176.0,2316.0,1468.0,222.0,14.0,11.0,16.0,56.0,1073.0,Fresno,Kerman,City,2016-05-23
5923.0,1431.0,3238.0,171.0,10.0,34.0,11.0,73.0,955.0,Fresno,Kingsburg,City,2016-05-23
2273.0,1447.0,317.0,30.0,6.0,12.0,4.0,21.0,436.0,Fresno,Mendota,City,2016-05-23
2592.0,1629.0,426.0,41.0,6.0,3.0,10.0,20.0,457.0,Fresno,Orange Cove,City,2016-05-23
3926.0,2332.0,679.0,54.0,10.0,6.0,19.0,31.0,795.0,Fresno,Parlier,City,2016-05-23
8755.0,3393.0,3412.0,184.0,15.0,42.0,22.0,90.0,1597.0,Fresno,Reedley,City,2016-05-23
695.0,411.0,94.0,19.0,0.0,3.0,4.0,4.0,160.0,Fresno,San Joaquin,City,2016-05-23
10204.0,4914.0,3130.0,193.0,22.0,38.0,32.0,70.0,1805.0,Fresno,Sanger,City,2016-05-23
8492.0,3871.0,2608.0,194.0,6.0,30.0,23.0,74.0,1686.0,Fresno,Selma,City,2016-05-23
78629.0,25311.0,36430.0,2181.0,214.0,477.0,184.0,830.0,13002.0,Fresno,Unincorporated Area,City,2016-05-23
2513.0,683.0,1111.0,100.0,10.0,30.0,10.0,4.0,565.0,Glenn,County Supervisorial  1,County Supervisorial,2016-05-23
2498.0,795.0,993.0,107.0,11.0,22.0,7.0,5.0,558.0,Glenn,County Supervisorial  2,County Supervisorial,2016-05-23
2644.0,636.0,1408.0,85.0,6.0,10.0,10.0,3.0,486.0,Glenn,County Supervisorial  3,County Supervisorial,2016-05-23
2310.0,680.0,921.0,112.0,2.0,17.0,12.0,5.0,561.0,Glenn,County Supervisorial  4,County Supervisorial,2016-05-23
2230.0,765.0,949.0,70.0,5.0,15.0,5.0,3.0,418.0,Glenn,County Supervisorial  5,County Supervisorial,2016-05-23
1134.0,252.0,658.0,35.0,5.0,8.0,0.0,1.0,175.0,Glenn,US Congressional  1,US Congressional,2016-05-23
11061.0,3307.0,4724.0,439.0,29.0,86.0,44.0,19.0,2413.0,Glenn,US Congressional  3,US Congressional,2016-05-23
12195.0,3559.0,5382.0,474.0,34.0,94.0,44.0,20.0,2588.0,Glenn,State Senate  4,State Senate,2016-05-23
12195.0,3559.0,5382.0,474.0,34.0,94.0,44.0,20.0,2588.0,Glenn,State Assembly  3,State Assembly,2016-05-23
12195.0,3559.0,5382.0,474.0,34.0,94.0,44.0,20.0,2588.0,Glenn,State Board of Equalization 2,State Board of Equalization,2016-05-23
2997.0,999.0,1102.0,128.0,13.0,28.0,12.0,6.0,709.0,Glenn,Orland,City,2016-05-23
2501.0,751.0,983.0,121.0,2.0,19.0,12.0,5.0,608.0,Glenn,Willows,City,2016-05-23
6697.0,1809.0,3297.0,225.0,19.0,47.0,20.0,9.0,1271.0,Glenn,Unincorporated Area,City,2016-05-23
15902.0,6430.0,5279.0,504.0,193.0,137.0,52.0,39.0,3268.0,Humboldt,County Supervisorial  1,County Supervisorial,2016-05-23
15070.0,5905.0,4434.0,589.0,326.0,122.0,67.0,33.0,3594.0,Humboldt,County Supervisorial  2,County Supervisorial,2016-05-23
17831.0,9495.0,2545.0,446.0,653.0,184.0,72.0,43.0,4393.0,Humboldt,County Supervisorial  3,County Supervisorial,2016-05-23
14386.0,6599.0,3145.0,468.0,314.0,161.0,79.0,30.0,3590.0,Humboldt,County Supervisorial  4,County Supervisorial,2016-05-23
15848.0,7509.0,3661.0,489.0,372.0,132.0,58.0,37.0,3590.0,Humboldt,County Supervisorial  5,County Supervisorial,2016-05-23
79037.0,35938.0,19064.0,2496.0,1858.0,736.0,328.0,182.0,18435.0,Humboldt,US Congressional  2,US Congressional,2016-05-23
79037.0,35938.0,19064.0,2496.0,1858.0,736.0,328.0,182.0,18435.0,Humboldt,State Senate  2,State Senate,2016-05-23
79037.0,35938.0,19064.0,2496.0,1858.0,736.0,328.0,182.0,18435.0,Humboldt,State Assembly  2,State Assembly,2016-05-23
79037.0,35938.0,19064.0,2496.0,1858.0,736.0,328.0,182.0,18435.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2016-05-23
