Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
3029.0,1007.0,1218.0,100.0,0.0,14.0,18.0,11.0,3.0,658.0,Glenn,Orland,City,2012-10-22
2567.0,815.0,1053.0,117.0,0.0,9.0,19.0,14.0,7.0,533.0,Glenn,Willows,City,2012-10-22
6946.0,2007.0,3385.0,254.0,0.0,22.0,36.0,22.0,12.0,1208.0,Glenn,Unincorporated Area,City,2012-10-22
16051.0,6145.0,5661.0,500.0,0.0,300.0,137.0,36.0,44.0,3228.0,Humboldt,County Supervisorial  1,County Supervisorial,2012-10-22
15246.0,5798.0,4588.0,590.0,0.0,492.0,133.0,50.0,40.0,3555.0,Humboldt,County Supervisorial  2,County Supervisorial,2012-10-22
19235.0,8592.0,2948.0,508.0,1.0,1256.0,234.0,105.0,64.0,5527.0,Humboldt,County Supervisorial  3,County Supervisorial,2012-10-22
13805.0,5875.0,3443.0,464.0,0.0,452.0,159.0,80.0,37.0,3295.0,Humboldt,County Supervisorial  4,County Supervisorial,2012-10-22
15701.0,6990.0,3857.0,516.0,0.0,557.0,124.0,57.0,40.0,3560.0,Humboldt,County Supervisorial  5,County Supervisorial,2012-10-22
80038.0,33400.0,20497.0,2578.0,1.0,3057.0,787.0,328.0,225.0,19165.0,Humboldt,US Congressional  2,US Congressional,2012-10-22
80038.0,33400.0,20497.0,2578.0,1.0,3057.0,787.0,328.0,225.0,19165.0,Humboldt,State Senate  2,State Senate,2012-10-22
80038.0,33400.0,20497.0,2578.0,1.0,3057.0,787.0,328.0,225.0,19165.0,Humboldt,State Assembly  2,State Assembly,2012-10-22
80038.0,33400.0,20497.0,2578.0,1.0,3057.0,787.0,328.0,225.0,19165.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2012-10-22
12540.0,5687.0,1277.0,353.0,1.0,908.0,177.0,81.0,43.0,4013.0,Humboldt,Arcata,City,2012-10-22
821.0,358.0,171.0,26.0,0.0,46.0,7.0,3.0,6.0,204.0,Humboldt,Blue Lake,City,2012-10-22
14387.0,6130.0,3713.0,453.0,0.0,436.0,166.0,80.0,43.0,3366.0,Humboldt,Eureka,City,2012-10-22
955.0,373.0,370.0,25.0,0.0,11.0,9.0,3.0,1.0,163.0,Humboldt,Ferndale,City,2012-10-22
6426.0,2180.0,2456.0,247.0,0.0,61.0,55.0,15.0,18.0,1394.0,Humboldt,Fortuna,City,2012-10-22
1696.0,575.0,590.0,91.0,0.0,15.0,18.0,6.0,5.0,396.0,Humboldt,Rio Dell,City,2012-10-22
271.0,143.0,48.0,9.0,0.0,11.0,0.0,0.0,0.0,60.0,Humboldt,Trinidad,City,2012-10-22
42942.0,17954.0,11872.0,1374.0,0.0,1569.0,355.0,140.0,109.0,9569.0,Humboldt,Unincorporated Area,City,2012-10-22
14217.0,8874.0,1464.0,228.0,2.0,34.0,50.0,76.0,65.0,3424.0,Imperial,County Supervisorial  1,County Supervisorial,2012-10-22
12902.0,6069.0,3620.0,309.0,2.0,34.0,40.0,37.0,86.0,2705.0,Imperial,County Supervisorial  2,County Supervisorial,2012-10-22
11987.0,5324.0,3611.0,324.0,1.0,26.0,39.0,46.0,89.0,2527.0,Imperial,County Supervisorial  3,County Supervisorial,2012-10-22
11040.0,4933.0,3505.0,316.0,1.0,23.0,44.0,47.0,65.0,2106.0,Imperial,County Supervisorial  4,County Supervisorial,2012-10-22
10940.0,5660.0,2553.0,242.0,0.0,27.0,37.0,53.0,64.0,2304.0,Imperial,County Supervisorial  5,County Supervisorial,2012-10-22
61086.0,30860.0,14753.0,1419.0,6.0,144.0,210.0,259.0,369.0,13066.0,Imperial,US Congressional 51,US Congressional,2012-10-22
61086.0,30860.0,14753.0,1419.0,6.0,144.0,210.0,259.0,369.0,13066.0,Imperial,State Senate 40,State Senate,2012-10-22
61086.0,30860.0,14753.0,1419.0,6.0,144.0,210.0,259.0,369.0,13066.0,Imperial,State Assembly 56,State Assembly,2012-10-22
61086.0,30860.0,14753.0,1419.0,6.0,144.0,210.0,259.0,369.0,13066.0,Imperial,State Board of Equalization 4,State Board of Equalization,2012-10-22
9119.0,4622.0,2475.0,199.0,1.0,15.0,35.0,38.0,47.0,1687.0,Imperial,Brawley,City,2012-10-22
14719.0,9157.0,1466.0,204.0,2.0,34.0,51.0,72.0,70.0,3663.0,Imperial,Calexico,City,2012-10-22
1160.0,626.0,222.0,27.0,0.0,0.0,6.0,6.0,8.0,265.0,Imperial,Calipatria,City,2012-10-22
16148.0,7925.0,4221.0,362.0,3.0,39.0,48.0,60.0,103.0,3387.0,Imperial,El Centro,City,2012-10-22
2107.0,936.0,611.0,64.0,0.0,5.0,8.0,13.0,18.0,452.0,Imperial,Holtville,City,2012-10-22
5677.0,2244.0,1869.0,171.0,0.0,9.0,21.0,17.0,47.0,1299.0,Imperial,Imperial,City,2012-10-22
743.0,412.0,147.0,22.0,0.0,3.0,2.0,5.0,3.0,149.0,Imperial,Westmorland,City,2012-10-22
11413.0,4938.0,3742.0,370.0,0.0,39.0,39.0,48.0,73.0,2164.0,Imperial,Unincorporated Area,City,2012-10-22
2211.0,631.0,1086.0,75.0,0.0,21.0,14.0,3.0,10.0,371.0,Inyo,County Supervisorial  1,County Supervisorial,2012-10-22
1779.0,563.0,732.0,68.0,0.0,17.0,14.0,8.0,8.0,369.0,Inyo,County Supervisorial  2,County Supervisorial,2012-10-22
2389.0,710.0,1150.0,81.0,0.0,15.0,12.0,4.0,11.0,406.0,Inyo,County Supervisorial  3,County Supervisorial,2012-10-22
1966.0,602.0,846.0,94.0,0.0,10.0,17.0,4.0,7.0,386.0,Inyo,County Supervisorial  4,County Supervisorial,2012-10-22
1611.0,579.0,517.0,91.0,0.0,23.0,17.0,9.0,11.0,364.0,Inyo,County Supervisorial  5,County Supervisorial,2012-10-22
9956.0,3085.0,4331.0,409.0,0.0,86.0,74.0,28.0,47.0,1896.0,Inyo,US Congressional  8,US Congressional,2012-10-22
9956.0,3085.0,4331.0,409.0,0.0,86.0,74.0,28.0,47.0,1896.0,Inyo,State Senate  8,State Senate,2012-10-22
9956.0,3085.0,4331.0,409.0,0.0,86.0,74.0,28.0,47.0,1896.0,Inyo,State Assembly 26,State Assembly,2012-10-22
9956.0,3085.0,4331.0,409.0,0.0,86.0,74.0,28.0,47.0,1896.0,Inyo,State Board of Equalization 1,State Board of Equalization,2012-10-22
1663.0,533.0,680.0,61.0,0.0,15.0,12.0,8.0,7.0,347.0,Inyo,Bishop,City,2012-10-22
8293.0,2552.0,3651.0,348.0,0.0,71.0,62.0,20.0,40.0,1549.0,Inyo,Unincorporated Area,City,2012-10-22
65038.0,22337.0,27853.0,2148.0,2.0,152.0,409.0,174.0,82.0,11881.0,Kern,County Supervisorial  1,County Supervisorial,2012-10-22
71333.0,23660.0,29112.0,2721.0,4.0,202.0,473.0,223.0,118.0,14820.0,Kern,County Supervisorial  2,County Supervisorial,2012-10-22
73687.0,24453.0,32786.0,2434.0,0.0,198.0,426.0,194.0,94.0,13102.0,Kern,County Supervisorial  3,County Supervisorial,2012-10-22
74103.0,20282.0,37451.0,2315.0,3.0,166.0,400.0,144.0,93.0,13249.0,Kern,County Supervisorial  4,County Supervisorial,2012-10-22
48703.0,28150.0,10391.0,1219.0,1.0,113.0,187.0,176.0,77.0,8389.0,Kern,County Supervisorial  5,County Supervisorial,2012-10-22
81867.0,46959.0,18207.0,1829.0,1.0,119.0,267.0,302.0,126.0,14057.0,Kern,US Congressional 21,US Congressional,2012-10-22
250997.0,71923.0,119386.0,9008.0,9.0,712.0,1628.0,609.0,338.0,47384.0,Kern,US Congressional 23,US Congressional,2012-10-22
73350.0,43336.0,15458.0,1554.0,1.0,102.0,224.0,280.0,106.0,12289.0,Kern,State Senate 14,State Senate,2012-10-22
259514.0,75546.0,122135.0,9283.0,9.0,729.0,1671.0,631.0,358.0,49152.0,Kern,State Senate 16,State Senate,2012-10-22
8956.0,2454.0,4122.0,529.0,0.0,42.0,65.0,43.0,16.0,1685.0,Kern,State Assembly 26,State Assembly,2012-10-22
82868.0,48360.0,18002.0,1795.0,2.0,125.0,267.0,311.0,121.0,13885.0,Kern,State Assembly 32,State Assembly,2012-10-22
224069.0,63007.0,108518.0,7638.0,7.0,612.0,1426.0,504.0,301.0,42056.0,Kern,State Assembly 34,State Assembly,2012-10-22
16971.0,5061.0,6951.0,875.0,1.0,52.0,137.0,53.0,26.0,3815.0,Kern,State Assembly 36,State Assembly,2012-10-22
332864.0,118882.0,137593.0,10837.0,10.0,831.0,1895.0,911.0,464.0,61441.0,Kern,State Board of Equalization 1,State Board of Equalization,2012-10-22
3778.0,2399.0,538.0,72.0,0.0,3.0,9.0,16.0,2.0,739.0,Kern,Arvin,City,2012-10-22
152963.0,55541.0,63216.0,4381.0,5.0,369.0,780.0,363.0,208.0,28100.0,Kern,Bakersfield,City,2012-10-22
5180.0,1691.0,1979.0,266.0,1.0,10.0,41.0,14.0,3.0,1175.0,Kern,California City,City,2012-10-22
11853.0,7628.0,2208.0,157.0,0.0,9.0,20.0,36.0,15.0,1780.0,Kern,Delano,City,2012-10-22
470.0,112.0,219.0,29.0,0.0,0.0,5.0,3.0,2.0,100.0,Kern,Maricopa,City,2012-10-22
2868.0,1711.0,553.0,50.0,0.0,4.0,7.0,11.0,3.0,529.0,Kern,McFarland,City,2012-10-22
13664.0,3139.0,6806.0,516.0,1.0,39.0,130.0,35.0,24.0,2974.0,Kern,Ridgecrest,City,2012-10-22
4905.0,2351.0,1537.0,118.0,0.0,7.0,11.0,14.0,4.0,863.0,Kern,Shafter,City,2012-10-22
3003.0,680.0,1621.0,117.0,1.0,4.0,13.0,12.0,4.0,551.0,Kern,Taft,City,2012-10-22
4045.0,1039.0,1861.0,184.0,1.0,16.0,26.0,16.0,10.0,892.0,Kern,Tehachapi,City,2012-10-22
5520.0,2912.0,1481.0,113.0,0.0,5.0,16.0,17.0,7.0,969.0,Kern,Wasco,City,2012-10-22
124615.0,39679.0,55574.0,4834.0,1.0,365.0,837.0,374.0,182.0,22769.0,Kern,Unincorporated Area,City,2012-10-22
7923.0,2551.0,3718.0,229.0,0.0,12.0,30.0,9.0,46.0,1328.0,Kings,County Supervisorial  1,County Supervisorial,2012-10-22
7398.0,4031.0,2144.0,140.0,0.0,14.0,20.0,14.0,37.0,998.0,Kings,County Supervisorial  2,County Supervisorial,2012-10-22
10388.0,2845.0,5557.0,278.0,0.0,27.0,49.0,15.0,60.0,1557.0,Kings,County Supervisorial  3,County Supervisorial,2012-10-22
9765.0,3706.0,4216.0,219.0,0.0,13.0,40.0,17.0,61.0,1493.0,Kings,County Supervisorial  4,County Supervisorial,2012-10-22
12181.0,3935.0,6177.0,327.0,0.0,29.0,50.0,14.0,73.0,1576.0,Kings,County Supervisorial  5,County Supervisorial,2012-10-22
47655.0,17068.0,21812.0,1193.0,0.0,95.0,189.0,69.0,277.0,6952.0,Kings,US Congressional 21,US Congressional,2012-10-22
47655.0,17068.0,21812.0,1193.0,0.0,95.0,189.0,69.0,277.0,6952.0,Kings,State Senate 14,State Senate,2012-10-22
47655.0,17068.0,21812.0,1193.0,0.0,95.0,189.0,69.0,277.0,6952.0,Kings,State Assembly 32,State Assembly,2012-10-22
47655.0,17068.0,21812.0,1193.0,0.0,95.0,189.0,69.0,277.0,6952.0,Kings,State Board of Equalization 1,State Board of Equalization,2012-10-22
1670.0,896.0,452.0,34.0,0.0,3.0,5.0,5.0,13.0,262.0,Kings,Avenal,City,2012-10-22
4256.0,2444.0,1136.0,87.0,0.0,9.0,13.0,8.0,21.0,538.0,Kings,Corcoran,City,2012-10-22
21533.0,7320.0,10253.0,550.0,0.0,45.0,90.0,30.0,121.0,3124.0,Kings,Hanford,City,2012-10-22
9115.0,2897.0,4309.0,274.0,0.0,11.0,32.0,10.0,58.0,1524.0,Kings,Lemoore,City,2012-10-22
11081.0,3511.0,5662.0,248.0,0.0,27.0,49.0,16.0,64.0,1504.0,Kings,Unincorporated Area,City,2012-10-22
7366.0,2869.0,2173.0,282.0,0.0,102.0,54.0,27.0,14.0,1845.0,Lake,County Supervisorial  1,County Supervisorial,2012-10-22
5805.0,2635.0,1039.0,249.0,0.0,67.0,39.0,39.0,12.0,1725.0,Lake,County Supervisorial  2,County Supervisorial,2012-10-22
7058.0,2975.0,1795.0,318.0,2.0,110.0,59.0,40.0,20.0,1739.0,Lake,County Supervisorial  3,County Supervisorial,2012-10-22
7401.0,2853.0,2493.0,268.0,0.0,85.0,68.0,26.0,15.0,1593.0,Lake,County Supervisorial  4,County Supervisorial,2012-10-22
7306.0,2947.0,2162.0,281.0,0.0,107.0,51.0,25.0,10.0,1723.0,Lake,County Supervisorial  5,County Supervisorial,2012-10-22
16954.0,7250.0,4058.0,707.0,2.0,231.0,123.0,102.0,42.0,4439.0,Lake,US Congressional  3,US Congressional,2012-10-22
17982.0,7029.0,5604.0,691.0,0.0,240.0,148.0,55.0,29.0,4186.0,Lake,US Congressional  5,US Congressional,2012-10-22
34936.0,14279.0,9662.0,1398.0,2.0,471.0,271.0,157.0,71.0,8625.0,Lake,State Senate  2,State Senate,2012-10-22
34936.0,14279.0,9662.0,1398.0,2.0,471.0,271.0,157.0,71.0,8625.0,Lake,State Assembly  4,State Assembly,2012-10-22
34936.0,14279.0,9662.0,1398.0,2.0,471.0,271.0,157.0,71.0,8625.0,Lake,State Board of Equalization 2,State Board of Equalization,2012-10-22
6875.0,3135.0,1238.0,291.0,0.0,86.0,43.0,46.0,15.0,2021.0,Lake,Clearlake,City,2012-10-22
2699.0,1049.0,871.0,103.0,0.0,32.0,24.0,9.0,4.0,607.0,Lake,Lakeport,City,2012-10-22
25362.0,10095.0,7553.0,1004.0,2.0,353.0,204.0,102.0,52.0,5997.0,Lake,Unincorporated Area,City,2012-10-22
3110.0,875.0,1380.0,174.0,0.0,8.0,17.0,6.0,17.0,633.0,Lassen,County Supervisorial  1,County Supervisorial,2012-10-22
2341.0,608.0,1010.0,136.0,0.0,6.0,17.0,15.0,14.0,535.0,Lassen,County Supervisorial  2,County Supervisorial,2012-10-22
3366.0,729.0,1802.0,168.0,0.0,12.0,24.0,1.0,24.0,606.0,Lassen,County Supervisorial  3,County Supervisorial,2012-10-22
2722.0,680.0,1383.0,104.0,0.0,13.0,10.0,6.0,5.0,521.0,Lassen,County Supervisorial  4,County Supervisorial,2012-10-22
2591.0,570.0,1220.0,148.0,0.0,6.0,21.0,7.0,8.0,611.0,Lassen,County Supervisorial  5,County Supervisorial,2012-10-22
14130.0,3462.0,6795.0,730.0,0.0,45.0,89.0,35.0,68.0,2906.0,Lassen,US Congressional  1,US Congressional,2012-10-22
14130.0,3462.0,6795.0,730.0,0.0,45.0,89.0,35.0,68.0,2906.0,Lassen,State Senate  1,State Senate,2012-10-22
14130.0,3462.0,6795.0,730.0,0.0,45.0,89.0,35.0,68.0,2906.0,Lassen,State Assembly  1,State Assembly,2012-10-22
14130.0,3462.0,6795.0,730.0,0.0,45.0,89.0,35.0,68.0,2906.0,Lassen,State Board of Equalization 1,State Board of Equalization,2012-10-22
4598.0,1214.0,2050.0,242.0,0.0,12.0,26.0,20.0,25.0,1009.0,Lassen,Susanville,City,2012-10-22
9532.0,2248.0,4745.0,488.0,0.0,33.0,63.0,15.0,43.0,1897.0,Lassen,Unincorporated Area,City,2012-10-22
784274.0,435619.0,127757.0,15176.0,413.0,3999.0,3519.0,6255.0,36271.0,155265.0,Los Angeles,County Supervisorial  1,County Supervisorial,2012-10-22
884590.0,580281.0,91636.0,16803.0,463.0,3793.0,3158.0,5256.0,41959.0,141241.0,Los Angeles,County Supervisorial  2,County Supervisorial,2012-10-22
1018384.0,531978.0,191595.0,22723.0,1156.0,6638.0,6259.0,4061.0,57375.0,196599.0,Los Angeles,County Supervisorial  3,County Supervisorial,2012-10-22
1039162.0,471627.0,287446.0,24287.0,382.0,4736.0,5831.0,4650.0,48670.0,191533.0,Los Angeles,County Supervisorial  4,County Supervisorial,2012-10-22
1032027.0,411107.0,338597.0,26851.0,179.0,4733.0,5845.0,3574.0,46867.0,194274.0,Los Angeles,County Supervisorial  5,County Supervisorial,2012-10-22
39208.0,13365.0,16395.0,1546.0,4.0,115.0,196.0,123.0,1821.0,5643.0,Los Angeles,US Congressional 23,US Congressional,2012-10-22
285129.0,104606.0,108450.0,9391.0,55.0,968.0,1664.0,775.0,12727.0,46493.0,Los Angeles,US Congressional 25,US Congressional,2012-10-22
6309.0,2021.0,2665.0,162.0,0.0,24.0,40.0,9.0,310.0,1078.0,Los Angeles,US Congressional 26,US Congressional,2012-10-22
352872.0,151628.0,93316.0,7049.0,23.0,1927.0,1743.0,1626.0,16566.0,78994.0,Los Angeles,US Congressional 27,US Congressional,2012-10-22
388995.0,185194.0,85230.0,8715.0,105.0,2798.0,2606.0,1601.0,21900.0,80846.0,Los Angeles,US Congressional 28,US Congressional,2012-10-22
262794.0,143788.0,41524.0,6008.0,1000.0,1544.0,1430.0,1610.0,13933.0,51957.0,Los Angeles,US Congressional 29,US Congressional,2012-10-22
398305.0,196344.0,97290.0,9215.0,139.0,2179.0,2405.0,1350.0,18716.0,70667.0,Los Angeles,US Congressional 30,US Congressional,2012-10-22
317663.0,149260.0,83663.0,7594.0,117.0,1158.0,1536.0,1822.0,12984.0,59529.0,Los Angeles,US Congressional 32,US Congressional,2012-10-22
466076.0,204677.0,128353.0,10383.0,35.0,2882.0,3017.0,1165.0,25831.0,89733.0,Los Angeles,US Congressional 33,US Congressional,2012-10-22
250395.0,144581.0,30588.0,4730.0,113.0,1925.0,1250.0,2094.0,14322.0,50792.0,Los Angeles,US Congressional 34,US Congressional,2012-10-22
57214.0,29901.0,11728.0,1278.0,11.0,254.0,272.0,464.0,3065.0,10241.0,Los Angeles,US Congressional 35,US Congressional,2012-10-22
380495.0,245657.0,39007.0,7306.0,129.0,2112.0,1603.0,1761.0,20308.0,62612.0,Los Angeles,US Congressional 37,US Congressional,2012-10-22
343454.0,170514.0,87362.0,7382.0,188.0,1191.0,1515.0,2002.0,13017.0,60283.0,Los Angeles,US Congressional 38,US Congressional,2012-10-22
106136.0,38067.0,31716.0,2217.0,8.0,338.0,440.0,396.0,5004.0,27950.0,Los Angeles,US Congressional 39,US Congressional,2012-10-22
236397.0,144298.0,33568.0,4360.0,203.0,753.0,968.0,2180.0,9819.0,40248.0,Los Angeles,US Congressional 40,US Congressional,2012-10-22
334968.0,200245.0,55138.0,6798.0,109.0,1183.0,1331.0,1609.0,14448.0,54107.0,Los Angeles,US Congressional 43,US Congressional,2012-10-22
303081.0,193677.0,37287.0,5821.0,236.0,1029.0,1072.0,2175.0,12878.0,48906.0,Los Angeles,US Congressional 44,US Congressional,2012-10-22
228946.0,112789.0,53751.0,5885.0,118.0,1519.0,1524.0,1034.0,13493.0,38833.0,Los Angeles,US Congressional 47,US Congressional,2012-10-22
402308.0,213279.0,72156.0,9468.0,1075.0,2396.0,2367.0,2019.0,21502.0,78046.0,Los Angeles,State Senate 18,State Senate,2012-10-22
57475.0,30004.0,11798.0,1287.0,11.0,256.0,276.0,464.0,3087.0,10292.0,Los Angeles,State Senate 20,State Senate,2012-10-22
284055.0,104251.0,108634.0,9908.0,53.0,950.0,1637.0,822.0,12806.0,44994.0,Los Angeles,State Senate 21,State Senate,2012-10-22
398896.0,185089.0,91293.0,8441.0,128.0,1448.0,1704.0,2486.0,17835.0,90472.0,Los Angeles,State Senate 22,State Senate,2012-10-22
34.0,5.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,Los Angeles,State Senate 23,State Senate,2012-10-22
346955.0,203197.0,40805.0,6292.0,156.0,2619.0,1792.0,2909.0,19240.0,69945.0,Los Angeles,State Senate 24,State Senate,2012-10-22
495237.0,208529.0,151073.0,11346.0,66.0,2883.0,2989.0,1741.0,22458.0,94152.0,Los Angeles,State Senate 25,State Senate,2012-10-22
604176.0,281324.0,145760.0,13475.0,74.0,3984.0,3977.0,1661.0,35515.0,118406.0,Los Angeles,State Senate 26,State Senate,2012-10-22
347792.0,160714.0,98372.0,8031.0,70.0,1799.0,2039.0,1116.0,15104.0,60547.0,Los Angeles,State Senate 27,State Senate,2012-10-22
87592.0,31431.0,25302.0,1814.0,9.0,291.0,335.0,329.0,4365.0,23716.0,Los Angeles,State Senate 29,State Senate,2012-10-22
443985.0,299271.0,38219.0,8523.0,222.0,2189.0,1614.0,2495.0,22918.0,68534.0,Los Angeles,State Senate 30,State Senate,2012-10-22
435719.0,213093.0,113399.0,9481.0,228.0,1472.0,1962.0,2531.0,16548.0,77005.0,Los Angeles,State Senate 32,State Senate,2012-10-22
374359.0,215648.0,59034.0,8047.0,271.0,1841.0,1924.0,2671.0,19768.0,65155.0,Los Angeles,State Senate 33,State Senate,2012-10-22
44512.0,17430.0,16194.0,1144.0,1.0,288.0,344.0,100.0,2000.0,7011.0,Los Angeles,State Senate 34,State Senate,2012-10-22
435342.0,267347.0,64973.0,8581.0,229.0,1483.0,1652.0,2452.0,17994.0,70631.0,Los Angeles,State Senate 35,State Senate,2012-10-22
181109.0,70066.0,66409.0,6754.0,31.0,576.0,989.0,623.0,8315.0,27346.0,Los Angeles,State Assembly 36,State Assembly,2012-10-22
188293.0,66896.0,73018.0,5218.0,48.0,745.0,1100.0,423.0,8142.0,32703.0,Los Angeles,State Assembly 38,State Assembly,2012-10-22
191483.0,100899.0,35155.0,4488.0,809.0,1140.0,1137.0,1132.0,9298.0,37425.0,Los Angeles,State Assembly 39,State Assembly,2012-10-22
223810.0,101772.0,64946.0,4977.0,13.0,1471.0,1285.0,787.0,9984.0,38575.0,Los Angeles,State Assembly 41,State Assembly,2012-10-22
252331.0,112646.0,63095.0,5586.0,57.0,1564.0,1555.0,988.0,13904.0,52936.0,Los Angeles,State Assembly 43,State Assembly,2012-10-22
6309.0,2021.0,2665.0,162.0,0.0,24.0,40.0,9.0,310.0,1078.0,Los Angeles,State Assembly 44,State Assembly,2012-10-22
250063.0,122562.0,64033.0,5629.0,59.0,1277.0,1418.0,935.0,10896.0,43254.0,Los Angeles,State Assembly 45,State Assembly,2012-10-22
212646.0,112814.0,37406.0,5096.0,263.0,1310.0,1374.0,884.0,11974.0,41525.0,Los Angeles,State Assembly 46,State Assembly,2012-10-22
211870.0,98476.0,58003.0,5188.0,86.0,789.0,1014.0,1203.0,8425.0,38686.0,Los Angeles,State Assembly 48,State Assembly,2012-10-22
204282.0,83677.0,49059.0,3820.0,23.0,757.0,835.0,1190.0,9832.0,55089.0,Los Angeles,State Assembly 49,State Assembly,2012-10-22
310979.0,161928.0,57072.0,6675.0,40.0,2260.0,1990.0,859.0,18515.0,61640.0,Los Angeles,State Assembly 50,State Assembly,2012-10-22
192652.0,114773.0,22932.0,3453.0,82.0,1542.0,956.0,1696.0,9285.0,37933.0,Los Angeles,State Assembly 51,State Assembly,2012-10-22
57475.0,30004.0,11798.0,1287.0,11.0,256.0,276.0,464.0,3087.0,10292.0,Los Angeles,State Assembly 52,State Assembly,2012-10-22
143430.0,84071.0,16054.0,2754.0,81.0,946.0,699.0,1212.0,9091.0,28522.0,Los Angeles,State Assembly 53,State Assembly,2012-10-22
273901.0,173151.0,30186.0,5277.0,69.0,1560.0,1203.0,1054.0,15738.0,45663.0,Los Angeles,State Assembly 54,State Assembly,2012-10-22
87592.0,31431.0,25302.0,1814.0,9.0,291.0,335.0,329.0,4365.0,23716.0,Los Angeles,State Assembly 55,State Assembly,2012-10-22
229022.0,109172.0,62916.0,5108.0,94.0,784.0,1066.0,1279.0,8584.0,40019.0,Los Angeles,State Assembly 57,State Assembly,2012-10-22
218329.0,115729.0,46937.0,4353.0,169.0,684.0,902.0,1450.0,8408.0,39697.0,Los Angeles,State Assembly 58,State Assembly,2012-10-22
159168.0,111107.0,10523.0,2926.0,132.0,537.0,481.0,1352.0,7848.0,24262.0,Los Angeles,State Assembly 59,State Assembly,2012-10-22
239779.0,145696.0,33718.0,4982.0,68.0,1259.0,1167.0,1156.0,11917.0,39816.0,Los Angeles,State Assembly 62,State Assembly,2012-10-22
183923.0,105269.0,32178.0,3723.0,107.0,660.0,804.0,1432.0,7781.0,31969.0,Los Angeles,State Assembly 63,State Assembly,2012-10-22
209687.0,140975.0,21432.0,3859.0,178.0,525.0,580.0,1411.0,8786.0,31941.0,Los Angeles,State Assembly 64,State Assembly,2012-10-22
275713.0,108926.0,93568.0,6238.0,37.0,1218.0,1702.0,760.0,11917.0,51347.0,Los Angeles,State Assembly 66,State Assembly,2012-10-22
254591.0,126551.0,58626.0,6473.0,127.0,1724.0,1704.0,1168.0,14740.0,43478.0,Los Angeles,State Assembly 70,State Assembly,2012-10-22
623435.0,276625.0,182691.0,17835.0,641.0,2668.0,3383.0,2763.0,29162.0,107667.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2012-10-22
4135002.0,2153987.0,854340.0,88005.0,1952.0,21231.0,21229.0,21033.0,201980.0,771245.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2012-10-22
14010.0,5625.0,4754.0,376.0,1.0,54.0,99.0,18.0,615.0,2468.0,Los Angeles,Agoura Hills,City,2012-10-22
37150.0,17578.0,7171.0,666.0,4.0,174.0,152.0,217.0,1943.0,9245.0,Los Angeles,Alhambra,City,2012-10-22
29741.0,8420.0,10238.0,489.0,1.0,87.0,128.0,85.0,1585.0,8708.0,Los Angeles,Arcadia,City,2012-10-22
7146.0,3354.0,1744.0,116.0,0.0,19.0,28.0,45.0,345.0,1495.0,Los Angeles,Artesia,City,2012-10-22
1693.0,649.0,600.0,46.0,0.0,21.0,9.0,10.0,65.0,293.0,Los Angeles,Avalon,City,2012-10-22
18085.0,8476.0,4582.0,476.0,3.0,74.0,85.0,132.0,812.0,3445.0,Los Angeles,Azusa,City,2012-10-22
28857.0,15733.0,4943.0,577.0,41.0,92.0,102.0,218.0,1255.0,5896.0,Los Angeles,Baldwin Park,City,2012-10-22
11023.0,6791.0,1352.0,158.0,12.0,30.0,43.0,127.0,450.0,2060.0,Los Angeles,Bell,City,2012-10-22
12774.0,7855.0,1441.0,221.0,20.0,36.0,56.0,124.0,510.0,2511.0,Los Angeles,Bell Gardens,City,2012-10-22
32822.0,16850.0,7454.0,830.0,17.0,126.0,166.0,192.0,1454.0,5733.0,Los Angeles,Bellflower,City,2012-10-22
21994.0,9993.0,5441.0,393.0,0.0,76.0,92.0,53.0,1071.0,4875.0,Los Angeles,Beverly Hills,City,2012-10-22
629.0,152.0,310.0,13.0,0.0,0.0,6.0,2.0,14.0,132.0,Los Angeles,Bradbury,City,2012-10-22
59961.0,26456.0,16156.0,1440.0,25.0,333.0,421.0,188.0,3339.0,11603.0,Los Angeles,Burbank,City,2012-10-22
15165.0,6557.0,4731.0,343.0,1.0,65.0,95.0,31.0,695.0,2647.0,Los Angeles,Calabasas,City,2012-10-22
52475.0,31874.0,7820.0,931.0,29.0,124.0,162.0,284.0,1832.0,9419.0,Los Angeles,Carson,City,2012-10-22
31624.0,12525.0,9054.0,500.0,3.0,69.0,81.0,138.0,1265.0,7989.0,Los Angeles,Cerritos,City,2012-10-22
22676.0,10205.0,6940.0,488.0,0.0,187.0,124.0,59.0,981.0,3692.0,Los Angeles,Claremont,City,2012-10-22
6188.0,4143.0,685.0,104.0,7.0,24.0,25.0,64.0,185.0,951.0,Los Angeles,Commerce,City,2012-10-22
44670.0,32619.0,3025.0,817.0,58.0,108.0,90.0,342.0,1824.0,5787.0,Los Angeles,Compton,City,2012-10-22
25049.0,10645.0,8207.0,717.0,5.0,82.0,147.0,92.0,984.0,4170.0,Los Angeles,Covina,City,2012-10-22
6510.0,4025.0,766.0,94.0,8.0,30.0,24.0,80.0,281.0,1202.0,Los Angeles,Cudahy,City,2012-10-22
