Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Reform,Miscellaneous,Declined_to_State,county,district,district_type,date
24602.0,10101.0,9709.0,502.0,117.0,176.0,24.0,115.0,63.0,3795.0,Santa Clara,State Assembly 27,State Assembly,2001-10-02
33054.0,15975.0,10021.0,642.0,145.0,207.0,42.0,102.0,112.0,5808.0,Santa Clara,State Assembly 28,State Assembly,2001-10-02
729094.0,338204.0,220991.0,12918.0,5954.0,5401.0,932.0,3377.0,2375.0,138942.0,Santa Clara,State Board of Equalization 1,State Board of Equalization,2001-10-02
18803.0,8730.0,5855.0,394.0,179.0,191.0,28.0,129.0,37.0,3260.0,Santa Clara,Campbell,City,2001-10-02
24105.0,9233.0,8264.0,310.0,171.0,170.0,17.0,104.0,43.0,5793.0,Santa Clara,Cupertino,City,2001-10-02
15561.0,7934.0,4849.0,301.0,64.0,109.0,21.0,33.0,58.0,2192.0,Santa Clara,Gilroy,City,2001-10-02
18361.0,7034.0,7886.0,185.0,149.0,115.0,18.0,113.0,21.0,2840.0,Santa Clara,Los Altos,City,2001-10-02
5385.0,1683.0,2521.0,61.0,38.0,38.0,8.0,22.0,4.0,1010.0,Santa Clara,Los Altos Hills,City,2001-10-02
18053.0,7149.0,7331.0,294.0,129.0,126.0,13.0,79.0,35.0,2897.0,Santa Clara,Los Gatos,City,2001-10-02
21618.0,9282.0,6124.0,430.0,84.0,142.0,22.0,106.0,87.0,5341.0,Santa Clara,Milpitas,City,2001-10-02
2304.0,808.0,1121.0,38.0,13.0,13.0,0.0,8.0,5.0,298.0,Santa Clara,Monte Sereno,City,2001-10-02
15786.0,6524.0,6134.0,328.0,74.0,98.0,13.0,65.0,37.0,2513.0,Santa Clara,Morgan Hill,City,2001-10-02
33866.0,16255.0,8471.0,541.0,540.0,367.0,49.0,138.0,207.0,7298.0,Santa Clara,Mountain View,City,2001-10-02
36635.0,19102.0,8759.0,412.0,688.0,306.0,68.0,115.0,82.0,7103.0,Santa Clara,Palo Alto,City,2001-10-02
354209.0,170477.0,100995.0,6851.0,2424.0,2454.0,491.0,1666.0,1335.0,67516.0,Santa Clara,San Jose,City,2001-10-02
42345.0,20614.0,12101.0,842.0,339.0,327.0,65.0,214.0,128.0,7715.0,Santa Clara,Santa Clara,City,2001-10-02
18441.0,5865.0,8568.0,178.0,98.0,96.0,16.0,74.0,22.0,3524.0,Santa Clara,Saratoga,City,2001-10-02
55387.0,24837.0,16837.0,891.0,440.0,442.0,50.0,284.0,134.0,11472.0,Santa Clara,Sunnyvale,City,2001-10-02
48235.0,22677.0,15175.0,862.0,524.0,407.0,53.0,227.0,140.0,8170.0,Santa Clara,Unincorporated Area,City,2001-10-02
26927.0,13484.0,6913.0,524.0,1106.0,260.0,37.0,190.0,981.0,3432.0,Santa Cruz,County Supervisorial 1,County Supervisorial,2001-10-02
28066.0,14042.0,8147.0,463.0,823.0,250.0,49.0,144.0,987.0,3161.0,Santa Cruz,County Supervisorial 2,County Supervisorial,2001-10-02
29304.0,16126.0,4095.0,399.0,2664.0,323.0,74.0,139.0,1160.0,4324.0,Santa Cruz,County Supervisorial 3,County Supervisorial,2001-10-02
14270.0,8609.0,3108.0,216.0,131.0,59.0,25.0,35.0,762.0,1325.0,Santa Cruz,County Supervisorial 4,County Supervisorial,2001-10-02
28930.0,13085.0,8135.0,625.0,1308.0,479.0,54.0,177.0,1093.0,3974.0,Santa Cruz,County Supervisorial 5,County Supervisorial,2001-10-02
39755.0,17973.0,11925.0,786.0,1531.0,576.0,74.0,257.0,1415.0,5218.0,Santa Cruz,US Congressional 14,US Congressional,2001-10-02
87742.0,47373.0,18473.0,1441.0,4501.0,795.0,165.0,428.0,3568.0,10998.0,Santa Cruz,US Congressional 17,US Congressional,2001-10-02
76830.0,40376.0,15250.0,1341.0,4799.0,943.0,161.0,437.0,2969.0,10554.0,Santa Cruz,State Senatorial 11,City,2001-10-02
50667.0,24970.0,15148.0,886.0,1233.0,428.0,78.0,248.0,2014.0,5662.0,Santa Cruz,State Senatorial 15,City,2001-10-02
110662.0,55124.0,26788.0,1961.0,5874.0,1302.0,212.0,638.0,4085.0,14678.0,Santa Cruz,State Assembly 27,State Assembly,2001-10-02
16835.0,10222.0,3610.0,266.0,158.0,69.0,27.0,47.0,898.0,1538.0,Santa Cruz,State Assembly 28,State Assembly,2001-10-02
127497.0,65346.0,30398.0,2227.0,6032.0,1371.0,239.0,685.0,4983.0,16216.0,Santa Cruz,State Board of Equalization 1,State Board of Equalization,2001-10-02
5374.0,2774.0,1314.0,116.0,169.0,46.0,8.0,40.0,205.0,702.0,Santa Cruz,Capitola,City,2001-10-02
32136.0,17627.0,4632.0,480.0,2849.0,355.0,82.0,141.0,1287.0,4683.0,Santa Cruz,Santa Cruz,City,2001-10-02
6281.0,2426.0,2557.0,129.0,97.0,53.0,8.0,42.0,205.0,764.0,Santa Cruz,Scotts Valley,City,2001-10-02
11891.0,7384.0,2415.0,185.0,93.0,44.0,16.0,30.0,663.0,1061.0,Santa Cruz,Watsonville,City,2001-10-02
71815.0,35135.0,19480.0,1317.0,2824.0,873.0,125.0,432.0,2623.0,9006.0,Santa Cruz,Unincorporated Area,City,2001-10-02
16733.0,5870.0,7942.0,477.0,116.0,132.0,11.0,55.0,65.0,2065.0,Shasta,County Supervisorial 1,County Supervisorial,2001-10-02
16855.0,6045.0,7857.0,486.0,100.0,123.0,9.0,51.0,70.0,2114.0,Shasta,County Supervisorial 2,County Supervisorial,2001-10-02
16634.0,5425.0,8302.0,483.0,63.0,118.0,6.0,59.0,75.0,2103.0,Shasta,County Supervisorial 3,County Supervisorial,2001-10-02
16824.0,5732.0,7917.0,542.0,76.0,131.0,11.0,41.0,63.0,2311.0,Shasta,County Supervisorial 4,County Supervisorial,2001-10-02
16936.0,5799.0,8350.0,472.0,41.0,116.0,9.0,45.0,61.0,2043.0,Shasta,County Supervisorial 5,County Supervisorial,2001-10-02
83982.0,28871.0,40368.0,2460.0,396.0,620.0,46.0,251.0,334.0,10636.0,Shasta,US Congressional 2,US Congressional,2001-10-02
83982.0,28871.0,40368.0,2460.0,396.0,620.0,46.0,251.0,334.0,10636.0,Shasta,State Senatorial 4,City,2001-10-02
83982.0,28871.0,40368.0,2460.0,396.0,620.0,46.0,251.0,334.0,10636.0,Shasta,State Assembly 2,State Assembly,2001-10-02
83982.0,28871.0,40368.0,2460.0,396.0,620.0,46.0,251.0,334.0,10636.0,Shasta,State Board of Equalization 2,State Board of Equalization,2001-10-02
3455.0,1431.0,1364.0,120.0,11.0,24.0,2.0,11.0,20.0,472.0,Shasta,Anderson,City,2001-10-02
40484.0,13380.0,20163.0,1096.0,229.0,290.0,25.0,117.0,157.0,5027.0,Shasta,Redding,City,2001-10-02
4284.0,1811.0,1548.0,172.0,20.0,31.0,3.0,13.0,25.0,661.0,Shasta,Shasta Lake,City,2001-10-02
35759.0,12249.0,17293.0,1072.0,136.0,275.0,16.0,110.0,132.0,4476.0,Shasta,Unincorporated Area,City,2001-10-02
391.0,141.0,174.0,9.0,6.0,3.0,0.0,1.0,3.0,54.0,Sierra,County Supervisorial 1,County Supervisorial,2001-10-02
427.0,144.0,178.0,14.0,8.0,10.0,0.0,2.0,8.0,63.0,Sierra,County Supervisorial 2,County Supervisorial,2001-10-02
538.0,157.0,246.0,20.0,7.0,8.0,0.0,3.0,13.0,84.0,Sierra,County Supervisorial 3,County Supervisorial,2001-10-02
441.0,172.0,173.0,13.0,0.0,3.0,0.0,1.0,3.0,76.0,Sierra,County Supervisorial 4,County Supervisorial,2001-10-02
502.0,182.0,195.0,21.0,3.0,8.0,0.0,1.0,6.0,86.0,Sierra,County Supervisorial 5,County Supervisorial,2001-10-02
2299.0,796.0,966.0,77.0,24.0,32.0,0.0,8.0,33.0,363.0,Sierra,US Congressional 4,US Congressional,2001-10-02
2299.0,796.0,966.0,77.0,24.0,32.0,0.0,8.0,33.0,363.0,Sierra,State Senatorial 1,City,2001-10-02
2299.0,796.0,966.0,77.0,24.0,32.0,0.0,8.0,33.0,363.0,Sierra,State Assembly 3,State Assembly,2001-10-02
2299.0,796.0,966.0,77.0,24.0,32.0,0.0,8.0,33.0,363.0,Sierra,State Board of Equalization 2,State Board of Equalization,2001-10-02
520.0,213.0,180.0,18.0,0.0,3.0,0.0,1.0,3.0,102.0,Sierra,Loyalton,City,2001-10-02
1779.0,583.0,786.0,59.0,24.0,29.0,0.0,7.0,30.0,261.0,Sierra,Unincorporated Area,City,2001-10-02
4524.0,1711.0,2010.0,167.0,20.0,42.0,6.0,14.0,13.0,541.0,Siskiyou,County Supervisorial 1,County Supervisorial,2001-10-02
5505.0,2422.0,1894.0,141.0,93.0,57.0,53.0,15.0,28.0,802.0,Siskiyou,County Supervisorial 2,County Supervisorial,2001-10-02
4922.0,2130.0,1836.0,141.0,49.0,42.0,23.0,10.0,15.0,676.0,Siskiyou,County Supervisorial 3,County Supervisorial,2001-10-02
5121.0,1876.0,2376.0,150.0,27.0,44.0,0.0,12.0,20.0,616.0,Siskiyou,County Supervisorial 4,County Supervisorial,2001-10-02
5076.0,1696.0,2319.0,174.0,46.0,84.0,2.0,18.0,25.0,712.0,Siskiyou,County Supervisorial 5,County Supervisorial,2001-10-02
25148.0,9835.0,10435.0,773.0,235.0,269.0,84.0,69.0,101.0,3347.0,Siskiyou,US Congressional 2,US Congressional,2001-10-02
25148.0,9835.0,10435.0,773.0,235.0,269.0,84.0,69.0,101.0,3347.0,Siskiyou,State Senatorial 4,City,2001-10-02
25148.0,9835.0,10435.0,773.0,235.0,269.0,84.0,69.0,101.0,3347.0,Siskiyou,State Assembly 2,State Assembly,2001-10-02
25148.0,9835.0,10435.0,773.0,235.0,269.0,84.0,69.0,101.0,3347.0,Siskiyou,State Board of Equalization 2,State Board of Equalization,2001-10-02
420.0,174.0,167.0,16.0,0.0,1.0,0.0,1.0,0.0,61.0,Siskiyou,Dorris,City,2001-10-02
1049.0,529.0,305.0,17.0,12.0,7.0,2.0,6.0,5.0,166.0,Siskiyou,Dunsmuir,City,2001-10-02
440.0,172.0,188.0,16.0,3.0,4.0,0.0,0.0,2.0,55.0,Siskiyou,Etna,City,2001-10-02
381.0,147.0,167.0,9.0,1.0,8.0,0.0,0.0,3.0,46.0,Siskiyou,Fort Jones,City,2001-10-02
678.0,252.0,262.0,31.0,2.0,9.0,0.0,4.0,2.0,116.0,Siskiyou,Montague,City,2001-10-02
2130.0,953.0,660.0,53.0,47.0,26.0,26.0,5.0,11.0,349.0,Siskiyou,Mt. Shasta,City,2001-10-02
356.0,111.0,188.0,17.0,0.0,1.0,0.0,3.0,4.0,32.0,Siskiyou,Tulelake,City,2001-10-02
1401.0,773.0,337.0,51.0,11.0,7.0,2.0,3.0,7.0,210.0,Siskiyou,Weed,City,2001-10-02
3954.0,1512.0,1752.0,122.0,24.0,40.0,0.0,9.0,17.0,478.0,Siskiyou,Yreka,City,2001-10-02
14339.0,5212.0,6409.0,441.0,135.0,166.0,54.0,38.0,50.0,1834.0,Siskiyou,Unincorporated Area,City,2001-10-02
34681.0,22261.0,6230.0,525.0,186.0,114.0,36.0,131.0,218.0,4980.0,Solano,County Supervisorial 1,County Supervisorial,2001-10-02
39978.0,21545.0,10657.0,778.0,308.0,220.0,55.0,179.0,279.0,5957.0,Solano,County Supervisorial 2,County Supervisorial,2001-10-02
33674.0,16890.0,9645.0,806.0,164.0,147.0,33.0,172.0,229.0,5588.0,Solano,County Supervisorial 3,County Supervisorial,2001-10-02
32078.0,13739.0,11845.0,765.0,189.0,163.0,25.0,106.0,165.0,5081.0,Solano,County Supervisorial 4,County Supervisorial,2001-10-02
37624.0,16194.0,13903.0,885.0,160.0,184.0,11.0,133.0,229.0,5925.0,Solano,County Supervisorial 5,County Supervisorial,2001-10-02
5756.0,2273.0,2454.0,129.0,55.0,35.0,3.0,20.0,31.0,756.0,Solano,US Congressional 3,US Congressional,2001-10-02
111506.0,59168.0,30907.0,2203.0,663.0,508.0,105.0,413.0,688.0,16851.0,Solano,US Congressional 7,US Congressional,2001-10-02
60773.0,29188.0,18919.0,1427.0,289.0,285.0,52.0,288.0,401.0,9924.0,Solano,US Congressional 10,US Congressional,2001-10-02
79483.0,45489.0,19319.0,1428.0,559.0,367.0,93.0,330.0,537.0,11361.0,Solano,State Senatorial 2,City,2001-10-02
98552.0,45140.0,32961.0,2331.0,448.0,461.0,67.0,391.0,583.0,16170.0,Solano,State Senatorial 5,City,2001-10-02
59154.0,36016.0,12432.0,973.0,348.0,232.0,67.0,256.0,425.0,8405.0,Solano,State Assembly 7,State Assembly,2001-10-02
118881.0,54613.0,39848.0,2786.0,659.0,596.0,93.0,465.0,695.0,19126.0,Solano,State Assembly 8,State Assembly,2001-10-02
178035.0,90629.0,52280.0,3759.0,1007.0,828.0,160.0,721.0,1120.0,27531.0,Solano,State Board of Equalization 1,State Board of Equalization,2001-10-02
15795.0,7545.0,5032.0,338.0,171.0,109.0,25.0,60.0,111.0,2404.0,Solano,Benicia,City,2001-10-02
7194.0,3054.0,2809.0,154.0,35.0,43.0,1.0,21.0,49.0,1028.0,Solano,Dixon,City,2001-10-02
39695.0,19038.0,12273.0,958.0,181.0,167.0,43.0,176.0,241.0,6618.0,Solano,Fairfield,City,2001-10-02
2561.0,1099.0,1035.0,69.0,14.0,14.0,1.0,8.0,13.0,308.0,Solano,Rio Vista,City,2001-10-02
11212.0,5945.0,2833.0,252.0,51.0,59.0,6.0,77.0,81.0,1908.0,Solano,Suisun City,City,2001-10-02
38922.0,16504.0,14430.0,933.0,174.0,180.0,15.0,110.0,196.0,6380.0,Solano,Vacaville,City,2001-10-02
52527.0,33313.0,9713.0,847.0,285.0,193.0,63.0,214.0,354.0,7545.0,Solano,Vallejo,City,2001-10-02
10129.0,4131.0,4155.0,208.0,96.0,63.0,6.0,55.0,75.0,1340.0,Solano,Unincorporated Area,City,2001-10-02
55339.0,26716.0,18622.0,960.0,1075.0,357.0,44.0,247.0,391.0,6927.0,Sonoma,County Supervisorial 1,County Supervisorial,2001-10-02
47861.0,24093.0,13508.0,967.0,1240.0,375.0,34.0,233.0,364.0,7047.0,Sonoma,County Supervisorial 2,County Supervisorial,2001-10-02
44359.0,22855.0,11800.0,960.0,1287.0,314.0,68.0,217.0,362.0,6496.0,Sonoma,County Supervisorial 3,County Supervisorial,2001-10-02
45406.0,21784.0,14985.0,917.0,829.0,329.0,46.0,182.0,298.0,6036.0,Sonoma,County Supervisorial 4,County Supervisorial,2001-10-02
46164.0,25280.0,10254.0,814.0,2325.0,377.0,88.0,268.0,447.0,6311.0,Sonoma,County Supervisorial 5,County Supervisorial,2001-10-02
36315.0,17444.0,11853.0,724.0,751.0,265.0,29.0,129.0,242.0,4878.0,Sonoma,US Congressional 1,US Congressional,2001-10-02
202814.0,103284.0,57316.0,3894.0,6005.0,1487.0,251.0,1018.0,1620.0,27939.0,Sonoma,US Congressional 6,US Congressional,2001-10-02
149809.0,76260.0,43110.0,2804.0,4461.0,1112.0,192.0,690.0,1190.0,19990.0,Sonoma,State Senatorial 2,City,2001-10-02
89320.0,44468.0,26059.0,1814.0,2295.0,640.0,88.0,457.0,672.0,12827.0,Sonoma,State Senatorial 3,City,2001-10-02
61794.0,31324.0,17357.0,1095.0,2448.0,498.0,91.0,295.0,526.0,8160.0,Sonoma,State Assembly 1,State Assembly,2001-10-02
91240.0,46073.0,25753.0,1851.0,2339.0,681.0,79.0,456.0,687.0,13321.0,Sonoma,State Assembly 6,State Assembly,2001-10-02
86095.0,43331.0,26059.0,1672.0,1969.0,573.0,110.0,396.0,649.0,11336.0,Sonoma,State Assembly 7,State Assembly,2001-10-02
239129.0,120728.0,69169.0,4618.0,6756.0,1752.0,280.0,1147.0,1862.0,32817.0,Sonoma,State Board of Equalization 1,State Board of Equalization,2001-10-02
3346.0,1631.0,1043.0,76.0,71.0,31.0,3.0,6.0,14.0,471.0,Sonoma,Cloverdale,City,2001-10-02
3579.0,1881.0,817.0,70.0,121.0,44.0,5.0,24.0,35.0,582.0,Sonoma,Cotati,City,2001-10-02
5756.0,2895.0,1738.0,93.0,167.0,35.0,2.0,20.0,53.0,753.0,Sonoma,Healdsburg,City,2001-10-02
28173.0,14423.0,7885.0,581.0,636.0,188.0,16.0,131.0,200.0,4113.0,Sonoma,Petaluma,City,2001-10-02
19130.0,9446.0,5482.0,443.0,357.0,126.0,24.0,125.0,144.0,2983.0,Sonoma,Rohnert Park,City,2001-10-02
75636.0,37940.0,23037.0,1467.0,1722.0,503.0,95.0,353.0,556.0,9963.0,Sonoma,Santa Rosa,City,2001-10-02
4603.0,2579.0,915.0,60.0,328.0,37.0,9.0,29.0,42.0,604.0,Sonoma,Sebastopol,City,2001-10-02
5883.0,2961.0,1772.0,119.0,121.0,36.0,3.0,17.0,36.0,818.0,Sonoma,Sonoma,City,2001-10-02
11507.0,5429.0,3922.0,262.0,102.0,84.0,11.0,54.0,75.0,1568.0,Sonoma,Windsor,City,2001-10-02
81516.0,41543.0,22558.0,1447.0,3131.0,668.0,112.0,388.0,707.0,10962.0,Sonoma,Unincorporated Area,City,2001-10-02
42358.0,17298.0,18542.0,1057.0,118.0,175.0,26.0,225.0,374.0,4543.0,Stanislaus,County Supervisorial 1,County Supervisorial,2001-10-02
43109.0,17870.0,19149.0,904.0,143.0,170.0,32.0,134.0,410.0,4297.0,Stanislaus,County Supervisorial 2,County Supervisorial,2001-10-02
38241.0,16206.0,16294.0,872.0,104.0,162.0,48.0,202.0,351.0,4002.0,Stanislaus,County Supervisorial 3,County Supervisorial,2001-10-02
49959.0,20231.0,22306.0,1039.0,204.0,254.0,23.0,288.0,475.0,5139.0,Stanislaus,County Supervisorial 4,County Supervisorial,2001-10-02
32949.0,15877.0,12129.0,813.0,76.0,177.0,29.0,121.0,312.0,3415.0,Stanislaus,County Supervisorial 5,County Supervisorial,2001-10-02
98017.0,44805.0,38404.0,2321.0,345.0,506.0,85.0,502.0,974.0,10075.0,Stanislaus,US Congressional 18,US Congressional,2001-10-02
108599.0,42677.0,50016.0,2364.0,300.0,432.0,73.0,468.0,948.0,11321.0,Stanislaus,US Congressional 19,US Congressional,2001-10-02
137971.0,61551.0,55939.0,3149.0,475.0,668.0,115.0,632.0,1343.0,14099.0,Stanislaus,State Senatorial 12,City,2001-10-02
68645.0,25931.0,32481.0,1536.0,170.0,270.0,43.0,338.0,579.0,7297.0,Stanislaus,State Senatorial 14,City,2001-10-02
4548.0,2252.0,1549.0,118.0,12.0,35.0,1.0,9.0,42.0,530.0,Stanislaus,State Assembly 17,State Assembly,2001-10-02
120688.0,48821.0,53765.0,2701.0,379.0,538.0,81.0,643.0,1071.0,12689.0,Stanislaus,State Assembly 25,State Assembly,2001-10-02
81380.0,36409.0,33106.0,1866.0,254.0,365.0,76.0,318.0,809.0,8177.0,Stanislaus,State Assembly 26,State Assembly,2001-10-02
206616.0,87482.0,88420.0,4685.0,645.0,938.0,158.0,970.0,1922.0,21396.0,Stanislaus,State Board of Equalization 2,State Board of Equalization,2001-10-02
15428.0,7134.0,6085.0,379.0,31.0,55.0,14.0,67.0,134.0,1529.0,Stanislaus,Ceres,City,2001-10-02
1967.0,858.0,812.0,39.0,3.0,10.0,2.0,7.0,16.0,220.0,Stanislaus,Hughson,City,2001-10-02
90327.0,37596.0,39093.0,1959.0,316.0,437.0,68.0,508.0,841.0,9509.0,Stanislaus,Modesto,City,2001-10-02
2812.0,1415.0,897.0,84.0,5.0,16.0,1.0,9.0,24.0,361.0,Stanislaus,Newman,City,2001-10-02
7518.0,2999.0,3287.0,229.0,24.0,43.0,5.0,41.0,64.0,826.0,Stanislaus,Oakdale,City,2001-10-02
4266.0,2187.0,1364.0,100.0,15.0,24.0,1.0,14.0,46.0,515.0,Stanislaus,Patterson,City,2001-10-02
6800.0,3099.0,2607.0,186.0,16.0,24.0,4.0,36.0,71.0,757.0,Stanislaus,Riverbank,City,2001-10-02
26852.0,11034.0,11938.0,548.0,97.0,107.0,25.0,77.0,274.0,2752.0,Stanislaus,Turlock,City,2001-10-02
2885.0,1197.0,1160.0,97.0,7.0,14.0,3.0,12.0,40.0,355.0,Stanislaus,Waterford,City,2001-10-02
47761.0,19963.0,21177.0,1064.0,131.0,208.0,35.0,199.0,412.0,4572.0,Stanislaus,Unincorporated Area,City,2001-10-02
6533.0,2681.0,2839.0,170.0,18.0,35.0,1.0,8.0,270.0,511.0,Sutter,County Supervisorial 1,County Supervisorial,2001-10-02
5126.0,2120.0,2117.0,140.0,20.0,57.0,5.0,10.0,207.0,450.0,Sutter,County Supervisorial 2,County Supervisorial,2001-10-02
8675.0,2757.0,4715.0,183.0,25.0,29.0,0.0,17.0,247.0,702.0,Sutter,County Supervisorial 3,County Supervisorial,2001-10-02
8131.0,2732.0,4175.0,192.0,19.0,34.0,4.0,15.0,288.0,672.0,Sutter,County Supervisorial 4,County Supervisorial,2001-10-02
8061.0,2601.0,4287.0,162.0,18.0,44.0,4.0,17.0,241.0,687.0,Sutter,County Supervisorial 5,County Supervisorial,2001-10-02
36526.0,12891.0,18133.0,847.0,100.0,199.0,14.0,67.0,1253.0,3022.0,Sutter,US Congressional 2,US Congressional,2001-10-02
36526.0,12891.0,18133.0,847.0,100.0,199.0,14.0,67.0,1253.0,3022.0,Sutter,State Senatorial 4,City,2001-10-02
36526.0,12891.0,18133.0,847.0,100.0,199.0,14.0,67.0,1253.0,3022.0,Sutter,State Assembly 2,State Assembly,2001-10-02
36526.0,12891.0,18133.0,847.0,100.0,199.0,14.0,67.0,1253.0,3022.0,Sutter,State Board of Equalization 2,State Board of Equalization,2001-10-02
1991.0,1053.0,600.0,59.0,4.0,14.0,1.0,2.0,90.0,168.0,Sutter,Live Oak,City,2001-10-02
18684.0,6733.0,8966.0,461.0,55.0,112.0,10.0,33.0,681.0,1633.0,Sutter,Yuba City,City,2001-10-02
15851.0,5105.0,8567.0,327.0,41.0,73.0,3.0,32.0,482.0,1221.0,Sutter,Unincorporated Area,City,2001-10-02
6160.0,2250.0,2871.0,193.0,20.0,42.0,2.0,17.0,51.0,714.0,Tehama,County Supervisorial 1,County Supervisorial,2001-10-02
5180.0,2107.0,2175.0,212.0,16.0,54.0,3.0,11.0,50.0,552.0,Tehama,County Supervisorial 2,County Supervisorial,2001-10-02
5370.0,2026.0,2457.0,185.0,18.0,41.0,3.0,16.0,47.0,577.0,Tehama,County Supervisorial 3,County Supervisorial,2001-10-02
4722.0,1898.0,1968.0,189.0,21.0,37.0,1.0,11.0,45.0,552.0,Tehama,County Supervisorial 4,County Supervisorial,2001-10-02
5388.0,2200.0,2221.0,195.0,20.0,33.0,4.0,25.0,55.0,635.0,Tehama,County Supervisorial 5,County Supervisorial,2001-10-02
26820.0,10481.0,11692.0,974.0,95.0,207.0,13.0,80.0,248.0,3030.0,Tehama,US Congressional 2,US Congressional,2001-10-02
26820.0,10481.0,11692.0,974.0,95.0,207.0,13.0,80.0,248.0,3030.0,Tehama,State Senatorial 4,City,2001-10-02
26820.0,10481.0,11692.0,974.0,95.0,207.0,13.0,80.0,248.0,3030.0,Tehama,State Assembly 2,State Assembly,2001-10-02
26820.0,10481.0,11692.0,974.0,95.0,207.0,13.0,80.0,248.0,3030.0,Tehama,State Board of Equalization 2,State Board of Equalization,2001-10-02
2395.0,1004.0,897.0,105.0,11.0,14.0,2.0,9.0,30.0,323.0,Tehama,Corning,City,2001-10-02
5379.0,2300.0,2094.0,215.0,18.0,42.0,2.0,15.0,55.0,638.0,Tehama,Red Bluff,City,2001-10-02
227.0,89.0,84.0,11.0,0.0,1.0,0.0,2.0,4.0,36.0,Tehama,Tehama,City,2001-10-02
18819.0,7088.0,8617.0,643.0,66.0,150.0,9.0,54.0,159.0,2033.0,Tehama,Unincorporated Area,City,2001-10-02
1658.0,641.0,753.0,45.0,19.0,15.0,2.0,3.0,25.0,155.0,Trinity,County Supervisorial 1,County Supervisorial,2001-10-02
1799.0,605.0,855.0,56.0,24.0,13.0,4.0,6.0,22.0,214.0,Trinity,County Supervisorial 2,County Supervisorial,2001-10-02
1255.0,506.0,494.0,46.0,22.0,15.0,1.0,5.0,15.0,151.0,Trinity,County Supervisorial 3,County Supervisorial,2001-10-02
1507.0,632.0,566.0,39.0,27.0,19.0,3.0,7.0,36.0,178.0,Trinity,County Supervisorial 4,County Supervisorial,2001-10-02
1300.0,536.0,448.0,51.0,35.0,27.0,1.0,2.0,34.0,166.0,Trinity,County Supervisorial 5,County Supervisorial,2001-10-02
7519.0,2920.0,3116.0,237.0,127.0,89.0,11.0,23.0,132.0,864.0,Trinity,US Congressional 2,US Congressional,2001-10-02
7519.0,2920.0,3116.0,237.0,127.0,89.0,11.0,23.0,132.0,864.0,Trinity,State Senatorial 4,City,2001-10-02
7519.0,2920.0,3116.0,237.0,127.0,89.0,11.0,23.0,132.0,864.0,Trinity,State Assembly 1,State Assembly,2001-10-02
7519.0,2920.0,3116.0,237.0,127.0,89.0,11.0,23.0,132.0,864.0,Trinity,State Board of Equalization 1,State Board of Equalization,2001-10-02
7519.0,2920.0,3116.0,237.0,127.0,89.0,11.0,23.0,132.0,864.0,Trinity,Unincorporated Area,City,2001-10-02
25367.0,9068.0,12426.0,640.0,108.0,96.0,23.0,61.0,98.0,2847.0,Tulare,County Supervisorial 1,County Supervisorial,2001-10-02
23152.0,10385.0,9466.0,545.0,42.0,72.0,29.0,49.0,99.0,2465.0,Tulare,County Supervisorial 2,County Supervisorial,2001-10-02
34890.0,11418.0,18273.0,760.0,126.0,162.0,50.0,69.0,83.0,3949.0,Tulare,County Supervisorial 3,County Supervisorial,2001-10-02
19353.0,8273.0,8464.0,343.0,37.0,64.0,29.0,41.0,89.0,2013.0,Tulare,County Supervisorial 4,County Supervisorial,2001-10-02
22879.0,9101.0,10207.0,676.0,84.0,106.0,30.0,65.0,121.0,2489.0,Tulare,County Supervisorial 5,County Supervisorial,2001-10-02
125641.0,48245.0,58836.0,2964.0,397.0,500.0,161.0,285.0,490.0,13763.0,Tulare,US Congressional 21,US Congressional,2001-10-02
24929.0,11769.0,9798.0,480.0,38.0,85.0,38.0,57.0,132.0,2532.0,Tulare,State Senatorial 16,City,2001-10-02
100712.0,36476.0,49038.0,2484.0,359.0,415.0,123.0,228.0,358.0,11231.0,Tulare,State Senatorial 18,City,2001-10-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tulare,State Assembly 29,State Assembly,2001-10-02
9531.0,4577.0,3665.0,227.0,14.0,37.0,15.0,19.0,61.0,916.0,Tulare,State Assembly 30,State Assembly,2001-10-02
8422.0,3814.0,3569.0,127.0,14.0,18.0,14.0,23.0,34.0,809.0,Tulare,State Assembly 31,State Assembly,2001-10-02
107688.0,39854.0,51602.0,2610.0,369.0,445.0,132.0,243.0,395.0,12038.0,Tulare,State Assembly 34,State Assembly,2001-10-02
125641.0,48245.0,58836.0,2964.0,397.0,500.0,161.0,285.0,490.0,13763.0,Tulare,State Board of Equalization 2,State Board of Equalization,2001-10-02
4877.0,2125.0,2156.0,82.0,3.0,9.0,9.0,15.0,15.0,463.0,Tulare,Dinuba,City,2001-10-02
3372.0,1099.0,1801.0,108.0,12.0,15.0,3.0,9.0,8.0,317.0,Tulare,Exeter,City,2001-10-02
2218.0,1200.0,582.0,89.0,8.0,9.0,2.0,9.0,11.0,308.0,Tulare,Farmersville,City,2001-10-02
2228.0,1143.0,726.0,43.0,4.0,12.0,2.0,6.0,13.0,279.0,Tulare,Lindsay,City,2001-10-02
11891.0,4933.0,5133.0,341.0,40.0,46.0,12.0,26.0,67.0,1293.0,Tulare,Porterville,City,2001-10-02
