Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Miscellaneous,Declined_to_State,county,district,district_type,date
109921.0,38979.0,44369.0,3002.0,2290.0,750.0,89.0,500.0,742.0,19200.0,Butte,State Assembly 3,State Assembly,2005-02-10
119676.0,41608.0,49737.0,3198.0,2397.0,806.0,94.0,529.0,784.0,20523.0,Butte,State Board of Equalization 2,State Board of Equalization,2005-02-10
762.0,288.0,321.0,13.0,4.0,2.0,2.0,1.0,4.0,127.0,Butte,Biggs,City,2005-02-10
38579.0,14565.0,13502.0,922.0,1255.0,302.0,26.0,166.0,253.0,7588.0,Butte,Chico,City,2005-02-10
2269.0,913.0,886.0,57.0,17.0,7.0,4.0,8.0,9.0,368.0,Butte,Gridley,City,2005-02-10
5619.0,2002.0,2215.0,235.0,44.0,34.0,10.0,30.0,35.0,1014.0,Butte,Oroville,City,2005-02-10
17261.0,5607.0,7983.0,475.0,227.0,99.0,11.0,98.0,140.0,2621.0,Butte,Paradise,City,2005-02-10
55186.0,18233.0,24830.0,1496.0,850.0,362.0,41.0,226.0,343.0,8805.0,Butte,Unincorporated Area,City,2005-02-10
5715.0,1890.0,2765.0,145.0,34.0,53.0,4.0,9.0,16.0,799.0,Calaveras,County Supervisorial 1,County Supervisorial,2005-02-10
5265.0,2021.0,2031.0,138.0,121.0,79.0,11.0,17.0,25.0,822.0,Calaveras,County Supervisorial 2,County Supervisorial,2005-02-10
4599.0,1609.0,2119.0,99.0,73.0,44.0,1.0,9.0,19.0,626.0,Calaveras,County Supervisorial 3,County Supervisorial,2005-02-10
5600.0,1887.0,2538.0,158.0,67.0,115.0,2.0,24.0,23.0,786.0,Calaveras,County Supervisorial 4,County Supervisorial,2005-02-10
6024.0,1982.0,2812.0,190.0,31.0,43.0,1.0,12.0,21.0,932.0,Calaveras,County Supervisorial 5,County Supervisorial,2005-02-10
27203.0,9389.0,12265.0,730.0,326.0,334.0,19.0,71.0,104.0,3965.0,Calaveras,US Congressional 3,US Congressional,2005-02-10
27203.0,9389.0,12265.0,730.0,326.0,334.0,19.0,71.0,104.0,3965.0,Calaveras,State Senate 1,State Senate,2005-02-10
27203.0,9389.0,12265.0,730.0,326.0,334.0,19.0,71.0,104.0,3965.0,Calaveras,State Assembly 25,State Assembly,2005-02-10
27203.0,9389.0,12265.0,730.0,326.0,334.0,19.0,71.0,104.0,3965.0,Calaveras,State Board of Equalization 2,State Board of Equalization,2005-02-10
2157.0,727.0,995.0,47.0,14.0,50.0,1.0,8.0,7.0,308.0,Calaveras,Angels,City,2005-02-10
25046.0,8662.0,11270.0,683.0,312.0,284.0,18.0,63.0,97.0,3657.0,Calaveras,Unincorporated Area,City,2005-02-10
1468.0,543.0,667.0,33.0,3.0,9.0,1.0,2.0,1.0,209.0,Colusa,County Supervisorial 1,County Supervisorial,2005-02-10
1768.0,693.0,836.0,36.0,3.0,4.0,0.0,6.0,2.0,188.0,Colusa,County Supervisorial 2,County Supervisorial,2005-02-10
1285.0,464.0,603.0,36.0,4.0,3.0,1.0,1.0,0.0,173.0,Colusa,County Supervisorial 3,County Supervisorial,2005-02-10
1694.0,624.0,768.0,58.0,5.0,5.0,0.0,3.0,4.0,227.0,Colusa,County Supervisorial 4,County Supervisorial,2005-02-10
1775.0,591.0,895.0,32.0,9.0,11.0,1.0,11.0,4.0,221.0,Colusa,County Supervisorial 5,County Supervisorial,2005-02-10
7990.0,2915.0,3769.0,195.0,24.0,32.0,3.0,23.0,11.0,1018.0,Colusa,US Congressional 2,US Congressional,2005-02-10
7990.0,2915.0,3769.0,195.0,24.0,32.0,3.0,23.0,11.0,1018.0,Colusa,State Senate 4,State Senate,2005-02-10
7990.0,2915.0,3769.0,195.0,24.0,32.0,3.0,23.0,11.0,1018.0,Colusa,State Assembly 2,State Assembly,2005-02-10
7990.0,2915.0,3769.0,195.0,24.0,32.0,3.0,23.0,11.0,1018.0,Colusa,State Board of Equalization 1,State Board of Equalization,2005-02-10
2460.0,929.0,1170.0,50.0,5.0,9.0,1.0,16.0,5.0,275.0,Colusa,Colusa,City,2005-02-10
1033.0,443.0,409.0,27.0,3.0,2.0,1.0,1.0,0.0,147.0,Colusa,Williams,City,2005-02-10
4497.0,1543.0,2190.0,118.0,16.0,21.0,1.0,6.0,6.0,596.0,Colusa,Unincorporated Area,City,2005-02-10
77475.0,51558.0,8833.0,1042.0,1521.0,307.0,177.0,324.0,439.0,13274.0,Contra Costa,County Supervisorial 1,County Supervisorial,2005-02-10
115664.0,55011.0,35995.0,1988.0,1179.0,556.0,138.0,208.0,979.0,19610.0,Contra Costa,County Supervisorial 2,County Supervisorial,2005-02-10
129736.0,45650.0,56943.0,2266.0,704.0,511.0,84.0,120.0,898.0,22560.0,Contra Costa,County Supervisorial 3,County Supervisorial,2005-02-10
97354.0,44766.0,30713.0,1994.0,903.0,560.0,117.0,250.0,744.0,17307.0,Contra Costa,County Supervisorial 4,County Supervisorial,2005-02-10
87271.0,48313.0,20569.0,1942.0,348.0,342.0,70.0,311.0,497.0,14879.0,Contra Costa,County Supervisorial 5,County Supervisorial,2005-02-10
175922.0,102973.0,34071.0,3291.0,1962.0,822.0,313.0,650.0,1184.0,30656.0,Contra Costa,US Congressional 7,US Congressional,2005-02-10
244912.0,112809.0,80022.0,4339.0,2322.0,1121.0,220.0,479.0,1834.0,41766.0,Contra Costa,US Congressional 10,US Congressional,2005-02-10
86666.0,29516.0,38960.0,1602.0,371.0,333.0,53.0,84.0,539.0,15208.0,Contra Costa,US Congressional 11,US Congressional,2005-02-10
474576.0,222094.0,150358.0,8718.0,4112.0,2178.0,460.0,1030.0,3385.0,82241.0,Contra Costa,State Senate 7,State Senate,2005-02-10
32924.0,23204.0,2695.0,514.0,543.0,98.0,126.0,183.0,172.0,5389.0,Contra Costa,State Senate 9,State Senate,2005-02-10
203431.0,106998.0,51675.0,4244.0,1527.0,1010.0,231.0,616.0,1414.0,35716.0,Contra Costa,State Assembly 11,State Assembly,2005-02-10
135040.0,74739.0,30912.0,1956.0,2174.0,588.0,224.0,410.0,943.0,23094.0,Contra Costa,State Assembly 14,State Assembly,2005-02-10
169029.0,63561.0,70466.0,3032.0,954.0,678.0,131.0,187.0,1200.0,28820.0,Contra Costa,State Assembly 15,State Assembly,2005-02-10
507500.0,245298.0,153053.0,9232.0,4655.0,2276.0,586.0,1213.0,3557.0,87630.0,Contra Costa,State Board of Equalization 1,State Board of Equalization,2005-02-10
43100.0,23282.0,10884.0,957.0,169.0,152.0,34.0,124.0,216.0,7282.0,Contra Costa,Antioch,City,2005-02-10
18748.0,7529.0,7530.0,400.0,68.0,65.0,2.0,25.0,96.0,3033.0,Contra Costa,Brentwood,City,2005-02-10
7405.0,2722.0,3285.0,128.0,35.0,25.0,6.0,8.0,51.0,1145.0,Contra Costa,Clayton,City,2005-02-10
57536.0,27379.0,17293.0,1247.0,498.0,340.0,67.0,163.0,439.0,10110.0,Contra Costa,Concord,City,2005-02-10
27477.0,8724.0,13322.0,406.0,119.0,111.0,25.0,22.0,177.0,4571.0,Contra Costa,Danville,City,2005-02-10
14125.0,8701.0,1910.0,106.0,410.0,71.0,8.0,47.0,83.0,2789.0,Contra Costa,El Cerrito,City,2005-02-10
11106.0,6482.0,1877.0,165.0,73.0,28.0,22.0,31.0,65.0,2363.0,Contra Costa,Hercules,City,2005-02-10
16448.0,6722.0,6317.0,271.0,205.0,85.0,12.0,22.0,162.0,2652.0,Contra Costa,Lafayette,City,2005-02-10
21829.0,10621.0,6163.0,467.0,268.0,167.0,24.0,48.0,209.0,3862.0,Contra Costa,Martinez,City,2005-02-10
10586.0,3966.0,4363.0,156.0,84.0,48.0,5.0,7.0,81.0,1876.0,Contra Costa,Moraga,City,2005-02-10
12171.0,5849.0,3761.0,298.0,48.0,47.0,4.0,35.0,73.0,2056.0,Contra Costa,Oakley,City,2005-02-10
12942.0,5376.0,4976.0,171.0,135.0,58.0,13.0,13.0,115.0,2085.0,Contra Costa,Orinda,City,2005-02-10
9680.0,5562.0,2037.0,169.0,91.0,37.0,13.0,22.0,69.0,1680.0,Contra Costa,Pinole,City,2005-02-10
23187.0,14239.0,3970.0,484.0,84.0,96.0,22.0,112.0,135.0,4045.0,Contra Costa,Pittsburg,City,2005-02-10
19532.0,8994.0,5924.0,368.0,257.0,111.0,26.0,56.0,163.0,3633.0,Contra Costa,Pleasant Hill,City,2005-02-10
39407.0,27502.0,3626.0,556.0,662.0,112.0,125.0,170.0,209.0,6445.0,Contra Costa,Richmond,City,2005-02-10
7606.0,5076.0,787.0,142.0,83.0,26.0,22.0,56.0,44.0,1370.0,Contra Costa,San Pablo,City,2005-02-10
29164.0,10304.0,11727.0,574.0,152.0,124.0,20.0,30.0,187.0,6046.0,Contra Costa,San Ramon,City,2005-02-10
43021.0,18312.0,16161.0,669.0,358.0,192.0,46.0,41.0,376.0,6866.0,Contra Costa,Walnut Creek,City,2005-02-10
82430.0,37956.0,27140.0,1498.0,856.0,381.0,90.0,181.0,607.0,13721.0,Contra Costa,Unincorporated Area,City,2005-02-10
1948.0,778.0,665.0,62.0,26.0,13.0,2.0,5.0,26.0,371.0,Del Norte,County Supervisorial 1,County Supervisorial,2005-02-10
2213.0,835.0,801.0,69.0,23.0,18.0,2.0,11.0,20.0,434.0,Del Norte,County Supervisorial 2,County Supervisorial,2005-02-10
2927.0,1072.0,1192.0,80.0,19.0,30.0,1.0,3.0,29.0,501.0,Del Norte,County Supervisorial 3,County Supervisorial,2005-02-10
2853.0,959.0,1268.0,73.0,19.0,12.0,0.0,10.0,21.0,491.0,Del Norte,County Supervisorial 4,County Supervisorial,2005-02-10
2837.0,1114.0,1079.0,93.0,38.0,18.0,0.0,12.0,24.0,459.0,Del Norte,County Supervisorial 5,County Supervisorial,2005-02-10
12778.0,4758.0,5005.0,377.0,125.0,91.0,5.0,41.0,120.0,2256.0,Del Norte,US Congressional 1,US Congressional,2005-02-10
12778.0,4758.0,5005.0,377.0,125.0,91.0,5.0,41.0,120.0,2256.0,Del Norte,State Senate 4,State Senate,2005-02-10
12778.0,4758.0,5005.0,377.0,125.0,91.0,5.0,41.0,120.0,2256.0,Del Norte,State Assembly 1,State Assembly,2005-02-10
12778.0,4758.0,5005.0,377.0,125.0,91.0,5.0,41.0,120.0,2256.0,Del Norte,State Board of Equalization 1,State Board of Equalization,2005-02-10
1743.0,686.0,594.0,54.0,20.0,10.0,3.0,8.0,17.0,351.0,Del Norte,Crescent City,City,2005-02-10
11035.0,4072.0,4411.0,323.0,105.0,81.0,2.0,33.0,103.0,1905.0,Del Norte,Unincorporated Area,City,2005-02-10
21511.0,5711.0,11828.0,412.0,109.0,103.0,10.0,25.0,124.0,3189.0,El Dorado,County Supervisorial 1,County Supervisorial,2005-02-10
24795.0,7403.0,12229.0,652.0,224.0,197.0,10.0,62.0,157.0,3861.0,El Dorado,County Supervisorial 2,County Supervisorial,2005-02-10
19521.0,6652.0,8731.0,566.0,227.0,117.0,17.0,77.0,136.0,2998.0,El Dorado,County Supervisorial 3,County Supervisorial,2005-02-10
22842.0,6669.0,11546.0,551.0,242.0,159.0,13.0,37.0,163.0,3462.0,El Dorado,County Supervisorial 4,County Supervisorial,2005-02-10
16293.0,6190.0,4699.0,552.0,371.0,148.0,29.0,89.0,135.0,4080.0,El Dorado,County Supervisorial 5,County Supervisorial,2005-02-10
104962.0,32625.0,49033.0,2733.0,1173.0,724.0,79.0,290.0,715.0,17590.0,El Dorado,US Congressional 4,US Congressional,2005-02-10
104962.0,32625.0,49033.0,2733.0,1173.0,724.0,79.0,290.0,715.0,17590.0,El Dorado,State Senate 1,State Senate,2005-02-10
83987.0,27192.0,37283.0,2352.0,1085.0,632.0,73.0,277.0,619.0,14474.0,El Dorado,State Assembly 4,State Assembly,2005-02-10
20975.0,5433.0,11750.0,381.0,88.0,92.0,6.0,13.0,96.0,3116.0,El Dorado,State Assembly 10,State Assembly,2005-02-10
104962.0,32625.0,49033.0,2733.0,1173.0,724.0,79.0,290.0,715.0,17590.0,El Dorado,State Board of Equalization 2,State Board of Equalization,2005-02-10
5508.0,1989.0,2210.0,166.0,102.0,34.0,4.0,27.0,37.0,939.0,El Dorado,Placerville,City,2005-02-10
9933.0,3815.0,2778.0,354.0,223.0,98.0,22.0,62.0,81.0,2500.0,El Dorado,South Lake Tahoe,City,2005-02-10
89521.0,26821.0,44045.0,2213.0,848.0,592.0,53.0,201.0,597.0,14151.0,El Dorado,Unincorporated Area,City,2005-02-10
60078.0,28762.0,23419.0,1016.0,217.0,189.0,45.0,115.0,97.0,6218.0,Fresno,County Supervisorial 1,County Supervisorial,2005-02-10
91518.0,30416.0,48223.0,1449.0,559.0,328.0,55.0,95.0,142.0,10251.0,Fresno,County Supervisorial 2,County Supervisorial,2005-02-10
51495.0,26649.0,18231.0,784.0,399.0,156.0,42.0,110.0,73.0,5051.0,Fresno,County Supervisorial 3,County Supervisorial,2005-02-10
52840.0,22785.0,23330.0,833.0,127.0,130.0,41.0,87.0,80.0,5427.0,Fresno,County Supervisorial 4,County Supervisorial,2005-02-10
87355.0,28477.0,45772.0,1682.0,409.0,332.0,35.0,117.0,132.0,10399.0,Fresno,County Supervisorial 5,County Supervisorial,2005-02-10
1382.0,480.0,745.0,19.0,3.0,4.0,0.0,1.0,2.0,128.0,Fresno,US Congressional 18,US Congressional,2005-02-10
118202.0,43563.0,57734.0,2000.0,743.0,432.0,88.0,151.0,207.0,13284.0,Fresno,US Congressional 19,US Congressional,2005-02-10
88109.0,47452.0,30115.0,1314.0,377.0,235.0,68.0,198.0,110.0,8240.0,Fresno,US Congressional 20,US Congressional,2005-02-10
135593.0,45594.0,70381.0,2431.0,588.0,464.0,62.0,174.0,205.0,15694.0,Fresno,US Congressional 21,US Congressional,2005-02-10
226664.0,76068.0,117801.0,3960.0,1243.0,825.0,131.0,274.0,359.0,26003.0,Fresno,State Senate 14,State Senate,2005-02-10
116622.0,61021.0,41174.0,1804.0,468.0,310.0,87.0,250.0,165.0,11343.0,Fresno,State Senate 16,State Senate,2005-02-10
193658.0,64715.0,100705.0,3422.0,1022.0,702.0,110.0,231.0,301.0,22450.0,Fresno,State Assembly 29,State Assembly,2005-02-10
15099.0,5167.0,7788.0,302.0,35.0,52.0,14.0,29.0,20.0,1692.0,Fresno,State Assembly 30,State Assembly,2005-02-10
134529.0,67207.0,50482.0,2040.0,654.0,381.0,94.0,264.0,203.0,13204.0,Fresno,State Assembly 31,State Assembly,2005-02-10
343286.0,137089.0,158975.0,5764.0,1711.0,1135.0,218.0,524.0,524.0,37346.0,Fresno,State Board of Equalization 2,State Board of Equalization,2005-02-10
40384.0,11991.0,22226.0,771.0,165.0,130.0,19.0,48.0,45.0,4989.0,Fresno,Clovis,City,2005-02-10
3719.0,1439.0,1566.0,105.0,9.0,19.0,5.0,10.0,5.0,561.0,Fresno,Coalinga,City,2005-02-10
1494.0,876.0,417.0,26.0,2.0,4.0,1.0,9.0,0.0,159.0,Fresno,Firebaugh,City,2005-02-10
1742.0,827.0,690.0,24.0,1.0,2.0,1.0,3.0,2.0,192.0,Fresno,Fowler,City,2005-02-10
182899.0,77769.0,79643.0,2966.0,1088.0,595.0,136.0,285.0,291.0,20126.0,Fresno,Fresno,City,2005-02-10
851.0,606.0,115.0,16.0,1.0,1.0,3.0,9.0,0.0,100.0,Fresno,Huron,City,2005-02-10
3206.0,1543.0,1198.0,63.0,4.0,11.0,0.0,5.0,3.0,379.0,Fresno,Kerman,City,2005-02-10
5352.0,1413.0,3261.0,92.0,12.0,15.0,3.0,4.0,9.0,543.0,Fresno,Kingsburg,City,2005-02-10
1652.0,1220.0,264.0,18.0,3.0,8.0,1.0,4.0,0.0,134.0,Fresno,Mendota,City,2005-02-10
1385.0,838.0,368.0,14.0,1.0,2.0,7.0,3.0,4.0,148.0,Fresno,Orange Cove,City,2005-02-10
2728.0,1879.0,533.0,32.0,6.0,6.0,1.0,11.0,4.0,256.0,Fresno,Parlier,City,2005-02-10
7207.0,2755.0,3482.0,98.0,28.0,18.0,4.0,7.0,13.0,802.0,Fresno,Reedley,City,2005-02-10
492.0,329.0,93.0,6.0,0.0,1.0,0.0,5.0,0.0,58.0,Fresno,San Joaquin,City,2005-02-10
6750.0,3832.0,2100.0,73.0,21.0,22.0,4.0,10.0,13.0,675.0,Fresno,Sanger,City,2005-02-10
7257.0,3414.0,3022.0,123.0,12.0,8.0,4.0,10.0,6.0,658.0,Fresno,Selma,City,2005-02-10
76168.0,26358.0,39997.0,1337.0,358.0,293.0,29.0,101.0,129.0,7566.0,Fresno,Unincorporated Area,City,2005-02-10
2486.0,795.0,1183.0,69.0,6.0,13.0,2.0,9.0,10.0,399.0,Glenn,County Supervisorial 1,County Supervisorial,2005-02-10
2277.0,759.0,1077.0,58.0,14.0,5.0,3.0,6.0,6.0,349.0,Glenn,County Supervisorial 2,County Supervisorial,2005-02-10
2829.0,830.0,1528.0,74.0,5.0,8.0,2.0,8.0,3.0,371.0,Glenn,County Supervisorial 3,County Supervisorial,2005-02-10
2321.0,825.0,1012.0,70.0,7.0,10.0,2.0,6.0,12.0,377.0,Glenn,County Supervisorial 4,County Supervisorial,2005-02-10
2075.0,768.0,956.0,46.0,11.0,5.0,1.0,11.0,1.0,276.0,Glenn,County Supervisorial 5,County Supervisorial,2005-02-10
11988.0,3977.0,5756.0,317.0,43.0,41.0,10.0,40.0,32.0,1772.0,Glenn,US Congressional 2,US Congressional,2005-02-10
11988.0,3977.0,5756.0,317.0,43.0,41.0,10.0,40.0,32.0,1772.0,Glenn,State Senate 4,State Senate,2005-02-10
11988.0,3977.0,5756.0,317.0,43.0,41.0,10.0,40.0,32.0,1772.0,Glenn,State Assembly 2,State Assembly,2005-02-10
11988.0,3977.0,5756.0,317.0,43.0,41.0,10.0,40.0,32.0,1772.0,Glenn,State Board of Equalization 2,State Board of Equalization,2005-02-10
2515.0,861.0,1151.0,62.0,15.0,5.0,3.0,9.0,6.0,403.0,Glenn,Orland,City,2005-02-10
2616.0,926.0,1141.0,79.0,7.0,10.0,2.0,7.0,12.0,432.0,Glenn,Willows,City,2005-02-10
6857.0,2190.0,3464.0,176.0,21.0,26.0,5.0,24.0,14.0,937.0,Glenn,Unincorporated Area,City,2005-02-10
15714.0,6105.0,6119.0,347.0,415.0,124.0,14.0,38.0,59.0,2493.0,Humboldt,County Supervisorial 1,County Supervisorial,2005-02-10
16661.0,6549.0,5781.0,433.0,650.0,154.0,17.0,61.0,39.0,2977.0,Humboldt,County Supervisorial 2,County Supervisorial,2005-02-10
