Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
128996.0,44926.0,45747.0,4584.0,1132.0,1386.0,493.0,1367.0,29361.0,Butte,US Congressional 1,US Congressional,2017-02-10
128996.0,44926.0,45747.0,4584.0,1132.0,1386.0,493.0,1367.0,29361.0,Butte,State Senate 4,State Senate,2017-02-10
12698.0,3858.0,4935.0,525.0,116.0,147.0,65.0,156.0,2896.0,Butte,State Assembly 1,State Assembly,2017-02-10
116298.0,41068.0,40812.0,4059.0,1016.0,1239.0,428.0,1211.0,26465.0,Butte,State Assembly 3,State Assembly,2017-02-10
128996.0,44926.0,45747.0,4584.0,1132.0,1386.0,493.0,1367.0,29361.0,Butte,State Board of Equalization 1,State Board of Equalization,2017-02-10
801.0,279.0,311.0,26.0,3.0,6.0,3.0,4.0,169.0,Butte,Biggs,City,2017-02-10
50385.0,21289.0,13895.0,1531.0,553.0,584.0,163.0,459.0,11911.0,Butte,Chico,City,2017-02-10
2977.0,1066.0,1011.0,111.0,16.0,27.0,12.0,32.0,702.0,Butte,Gridley,City,2017-02-10
8339.0,2605.0,2759.0,382.0,52.0,83.0,54.0,80.0,2324.0,Butte,Oroville,City,2017-02-10
17039.0,5215.0,6836.0,676.0,140.0,168.0,74.0,267.0,3663.0,Butte,Paradise,City,2017-02-10
49455.0,14472.0,20935.0,1858.0,368.0,518.0,187.0,525.0,10592.0,Butte,Unincorporated Area,City,2017-02-10
5689.0,1484.0,2707.0,240.0,25.0,78.0,10.0,45.0,1100.0,Calaveras,County Supervisorial 1,County Supervisorial,2017-02-10
5275.0,1688.0,1989.0,268.0,61.0,85.0,23.0,43.0,1118.0,Calaveras,County Supervisorial 2,County Supervisorial,2017-02-10
6105.0,2145.0,2366.0,237.0,53.0,67.0,20.0,48.0,1169.0,Calaveras,County Supervisorial 3,County Supervisorial,2017-02-10
6388.0,1758.0,2808.0,294.0,34.0,106.0,18.0,51.0,1319.0,Calaveras,County Supervisorial 4,County Supervisorial,2017-02-10
5611.0,1401.0,2626.0,275.0,15.0,75.0,15.0,45.0,1159.0,Calaveras,County Supervisorial 5,County Supervisorial,2017-02-10
29068.0,8476.0,12496.0,1314.0,188.0,411.0,86.0,232.0,5865.0,Calaveras,US Congressional 4,US Congressional,2017-02-10
29068.0,8476.0,12496.0,1314.0,188.0,411.0,86.0,232.0,5865.0,Calaveras,State Senate 8,State Senate,2017-02-10
29068.0,8476.0,12496.0,1314.0,188.0,411.0,86.0,232.0,5865.0,Calaveras,State Assembly 5,State Assembly,2017-02-10
29068.0,8476.0,12496.0,1314.0,188.0,411.0,86.0,232.0,5865.0,Calaveras,State Board of Equalization 1,State Board of Equalization,2017-02-10
2360.0,687.0,1015.0,97.0,11.0,46.0,9.0,16.0,479.0,Calaveras,Angels,City,2017-02-10
26708.0,7789.0,11481.0,1217.0,177.0,365.0,77.0,216.0,5386.0,Calaveras,Unincorporated Area,City,2017-02-10
1892.0,654.0,774.0,52.0,1.0,17.0,3.0,0.0,391.0,Colusa,County Supervisorial 1,County Supervisorial,2017-02-10
1914.0,636.0,787.0,51.0,4.0,14.0,8.0,1.0,413.0,Colusa,County Supervisorial 2,County Supervisorial,2017-02-10
1496.0,537.0,504.0,34.0,4.0,10.0,3.0,2.0,402.0,Colusa,County Supervisorial 3,County Supervisorial,2017-02-10
1467.0,475.0,617.0,40.0,5.0,6.0,1.0,2.0,321.0,Colusa,County Supervisorial 4,County Supervisorial,2017-02-10
1927.0,571.0,891.0,69.0,8.0,15.0,6.0,0.0,367.0,Colusa,County Supervisorial 5,County Supervisorial,2017-02-10
8696.0,2873.0,3573.0,246.0,22.0,62.0,21.0,5.0,1894.0,Colusa,US Congressional 3,US Congressional,2017-02-10
8696.0,2873.0,3573.0,246.0,22.0,62.0,21.0,5.0,1894.0,Colusa,State Senate 4,State Senate,2017-02-10
4647.0,1421.0,2106.0,147.0,16.0,30.0,13.0,2.0,912.0,Colusa,State Assembly 3,State Assembly,2017-02-10
4049.0,1452.0,1467.0,99.0,6.0,32.0,8.0,3.0,982.0,Colusa,State Assembly 4,State Assembly,2017-02-10
8696.0,2873.0,3573.0,246.0,22.0,62.0,21.0,5.0,1894.0,Colusa,State Board of Equalization 2,State Board of Equalization,2017-02-10
2687.0,876.0,1113.0,82.0,10.0,21.0,12.0,1.0,572.0,Colusa,Colusa,City,2017-02-10
1489.0,627.0,344.0,30.0,1.0,7.0,4.0,3.0,473.0,Colusa,Williams,City,2017-02-10
4520.0,1370.0,2116.0,134.0,11.0,34.0,5.0,1.0,849.0,Colusa,Unincorporated Area,City,2017-02-10
106106.0,69055.0,8108.0,1855.0,939.0,458.0,446.0,201.0,25044.0,Contra Costa,County Supervisorial 1,County Supervisorial,2017-02-10
148786.0,62102.0,43991.0,3757.0,475.0,944.0,123.0,232.0,37162.0,Contra Costa,County Supervisorial 2,County Supervisorial,2017-02-10
118958.0,55374.0,31116.0,3765.0,329.0,782.0,270.0,159.0,27163.0,Contra Costa,County Supervisorial 3,County Supervisorial,2017-02-10
130854.0,61903.0,31531.0,3738.0,727.0,1049.0,284.0,259.0,31363.0,Contra Costa,County Supervisorial 4,County Supervisorial,2017-02-10
108947.0,60036.0,17574.0,2922.0,619.0,760.0,381.0,198.0,26457.0,Contra Costa,County Supervisorial 5,County Supervisorial,2017-02-10
54103.0,30360.0,8425.0,1409.0,354.0,367.0,155.0,103.0,12930.0,Contra Costa,US Congressional 5,US Congressional,2017-02-10
103779.0,49601.0,26061.0,3366.0,314.0,674.0,246.0,145.0,23372.0,Contra Costa,US Congressional 9,US Congressional,2017-02-10
413321.0,211397.0,87048.0,10200.0,2321.0,2716.0,1068.0,746.0,97825.0,Contra Costa,US Congressional 11,US Congressional,2017-02-10
42448.0,17112.0,10786.0,1062.0,100.0,236.0,35.0,55.0,13062.0,Contra Costa,US Congressional 15,US Congressional,2017-02-10
52228.0,25742.0,11559.0,1575.0,438.0,487.0,117.0,138.0,12172.0,Contra Costa,State Senate 3,State Senate,2017-02-10
430266.0,198889.0,109491.0,12086.0,1589.0,2934.0,866.0,671.0,103740.0,Contra Costa,State Senate 7,State Senate,2017-02-10
131157.0,83839.0,11270.0,2376.0,1062.0,572.0,521.0,240.0,31277.0,Contra Costa,State Senate 9,State Senate,2017-02-10
124168.0,61282.0,29021.0,3983.0,384.0,805.0,339.0,172.0,28182.0,Contra Costa,State Assembly 11,State Assembly,2017-02-10
182139.0,90620.0,39259.0,5231.0,1055.0,1461.0,512.0,369.0,43632.0,Contra Costa,State Assembly 14,State Assembly,2017-02-10
125972.0,80791.0,10526.0,2259.0,1038.0,544.0,504.0,231.0,30079.0,Contra Costa,State Assembly 15,State Assembly,2017-02-10
181372.0,75777.0,53514.0,4564.0,612.0,1183.0,149.0,277.0,45296.0,Contra Costa,State Assembly 16,State Assembly,2017-02-10
613651.0,308470.0,132320.0,16037.0,3089.0,3993.0,1504.0,1049.0,147189.0,Contra Costa,State Board of Equalization 2,State Board of Equalization,2017-02-10
52357.0,29162.0,8698.0,1538.0,167.0,301.0,184.0,71.0,12236.0,Contra Costa,Antioch,City,2017-02-10
32314.0,13600.0,9883.0,1062.0,102.0,234.0,60.0,46.0,7327.0,Contra Costa,Brentwood,City,2017-02-10
7935.0,3093.0,2904.0,253.0,17.0,62.0,7.0,14.0,1585.0,Contra Costa,Clayton,City,2017-02-10
65061.0,31759.0,14471.0,1995.0,348.0,542.0,198.0,125.0,15623.0,Contra Costa,Concord,City,2017-02-10
29698.0,10307.0,11444.0,855.0,71.0,206.0,19.0,33.0,6763.0,Contra Costa,Danville,City,2017-02-10
15863.0,10509.0,1144.0,177.0,207.0,75.0,37.0,19.0,3695.0,Contra Costa,El Cerrito,City,2017-02-10
14293.0,8406.0,1743.0,271.0,60.0,56.0,36.0,18.0,3703.0,Contra Costa,Hercules,City,2017-02-10
18157.0,8632.0,4633.0,435.0,78.0,117.0,30.0,36.0,4196.0,Contra Costa,Lafayette,City,2017-02-10
24134.0,11897.0,5497.0,778.0,203.0,245.0,55.0,65.0,5394.0,Contra Costa,Martinez,City,2017-02-10
10901.0,4671.0,3154.0,237.0,35.0,83.0,3.0,23.0,2695.0,Contra Costa,Moraga,City,2017-02-10
19906.0,9921.0,4705.0,662.0,55.0,127.0,38.0,27.0,4371.0,Contra Costa,Oakley,City,2017-02-10
13915.0,6643.0,3574.0,283.0,68.0,85.0,9.0,25.0,3228.0,Contra Costa,Orinda,City,2017-02-10
11128.0,6495.0,1662.0,282.0,61.0,52.0,30.0,19.0,2527.0,Contra Costa,Pinole,City,2017-02-10
31588.0,18516.0,3976.0,760.0,111.0,178.0,125.0,42.0,7880.0,Contra Costa,Pittsburg,City,2017-02-10
21343.0,10415.0,4682.0,574.0,170.0,174.0,41.0,56.0,5231.0,Contra Costa,Pleasant Hill,City,2017-02-10
52060.0,34471.0,3219.0,935.0,454.0,190.0,276.0,118.0,12397.0,Contra Costa,Richmond,City,2017-02-10
10795.0,6955.0,648.0,198.0,56.0,58.0,52.0,19.0,2809.0,Contra Costa,San Pablo,City,2017-02-10
40185.0,16302.0,9917.0,1000.0,99.0,228.0,33.0,53.0,12553.0,Contra Costa,San Ramon,City,2017-02-10
45941.0,21526.0,11955.0,1153.0,209.0,310.0,46.0,68.0,10674.0,Contra Costa,Walnut Creek,City,2017-02-10
96077.0,45190.0,24411.0,2589.0,518.0,670.0,225.0,172.0,22302.0,Contra Costa,Unincorporated Area,City,2017-02-10
2265.0,758.0,668.0,97.0,23.0,19.0,21.0,35.0,644.0,Del Norte,County Supervisorial 1,County Supervisorial,2017-02-10
2495.0,831.0,797.0,124.0,22.0,27.0,16.0,23.0,655.0,Del Norte,County Supervisorial 2,County Supervisorial,2017-02-10
3114.0,1006.0,1230.0,150.0,24.0,46.0,10.0,19.0,629.0,Del Norte,County Supervisorial 3,County Supervisorial,2017-02-10
3131.0,881.0,1320.0,136.0,17.0,30.0,15.0,33.0,699.0,Del Norte,County Supervisorial 4,County Supervisorial,2017-02-10
2998.0,971.0,1072.0,147.0,28.0,25.0,14.0,35.0,706.0,Del Norte,County Supervisorial 5,County Supervisorial,2017-02-10
14003.0,4447.0,5087.0,654.0,114.0,147.0,76.0,145.0,3333.0,Del Norte,US Congressional 2,US Congressional,2017-02-10
14003.0,4447.0,5087.0,654.0,114.0,147.0,76.0,145.0,3333.0,Del Norte,State Senate 2,State Senate,2017-02-10
14003.0,4447.0,5087.0,654.0,114.0,147.0,76.0,145.0,3333.0,Del Norte,State Assembly 2,State Assembly,2017-02-10
14003.0,4447.0,5087.0,654.0,114.0,147.0,76.0,145.0,3333.0,Del Norte,State Board of Equalization 2,State Board of Equalization,2017-02-10
1961.0,664.0,552.0,114.0,22.0,24.0,18.0,18.0,549.0,Del Norte,Crescent City,City,2017-02-10
12042.0,3783.0,4535.0,540.0,92.0,123.0,58.0,127.0,2784.0,Del Norte,Unincorporated Area,City,2017-02-10
24435.0,6425.0,11566.0,809.0,62.0,325.0,15.0,204.0,5029.0,El Dorado,County Supervisorial 1,County Supervisorial,2017-02-10
24977.0,6805.0,11436.0,1033.0,109.0,358.0,55.0,211.0,4970.0,El Dorado,County Supervisorial 2,County Supervisorial,2017-02-10
22901.0,6914.0,9739.0,916.0,166.0,265.0,82.0,202.0,4617.0,El Dorado,County Supervisorial 3,County Supervisorial,2017-02-10
24711.0,6579.0,11703.0,979.0,118.0,316.0,42.0,199.0,4775.0,El Dorado,County Supervisorial 4,County Supervisorial,2017-02-10
20147.0,7636.0,5110.0,882.0,259.0,282.0,98.0,191.0,5689.0,El Dorado,County Supervisorial 5,County Supervisorial,2017-02-10
117171.0,34359.0,49554.0,4619.0,714.0,1546.0,292.0,1007.0,25080.0,El Dorado,US Congressional 4,US Congressional,2017-02-10
117171.0,34359.0,49554.0,4619.0,714.0,1546.0,292.0,1007.0,25080.0,El Dorado,State Senate 1,State Senate,2017-02-10
75207.0,23159.0,29890.0,3150.0,590.0,982.0,249.0,643.0,16544.0,El Dorado,State Assembly 5,State Assembly,2017-02-10
41964.0,11200.0,19664.0,1469.0,124.0,564.0,43.0,364.0,8536.0,El Dorado,State Assembly 6,State Assembly,2017-02-10
117171.0,34359.0,49554.0,4619.0,714.0,1546.0,292.0,1007.0,25080.0,El Dorado,State Board of Equalization 1,State Board of Equalization,2017-02-10
5963.0,2110.0,2123.0,249.0,56.0,62.0,27.0,49.0,1287.0,El Dorado,Placerville,City,2017-02-10
10353.0,4164.0,2112.0,490.0,155.0,143.0,64.0,84.0,3141.0,El Dorado,South Lake Tahoe,City,2017-02-10
100855.0,28085.0,45319.0,3880.0,503.0,1341.0,201.0,874.0,20652.0,El Dorado,Unincorporated Area,City,2017-02-10
77826.0,36402.0,20195.0,2093.0,240.0,404.0,305.0,747.0,17440.0,Fresno,County Supervisorial 1,County Supervisorial,2017-02-10
109691.0,36685.0,47270.0,3226.0,450.0,843.0,233.0,1242.0,19742.0,Fresno,County Supervisorial 2,County Supervisorial,2017-02-10
70629.0,36559.0,14815.0,1529.0,313.0,392.0,360.0,713.0,15948.0,Fresno,County Supervisorial 3,County Supervisorial,2017-02-10
68455.0,28273.0,23615.0,1599.0,151.0,343.0,225.0,641.0,13608.0,Fresno,County Supervisorial 4,County Supervisorial,2017-02-10
111427.0,34705.0,49489.0,3412.0,295.0,838.0,256.0,1237.0,21195.0,Fresno,County Supervisorial 5,County Supervisorial,2017-02-10
9258.0,1875.0,5291.0,362.0,41.0,89.0,18.0,113.0,1469.0,Fresno,US Congressional 4,US Congressional,2017-02-10
132847.0,66458.0,30147.0,3042.0,552.0,747.0,651.0,1356.0,29894.0,Fresno,US Congressional 16,US Congressional,2017-02-10
71903.0,30396.0,23635.0,1795.0,157.0,343.0,237.0,650.0,14690.0,Fresno,US Congressional 21,US Congressional,2017-02-10
224020.0,73895.0,96311.0,6660.0,699.0,1641.0,473.0,2461.0,41880.0,Fresno,US Congressional 22,US Congressional,2017-02-10
290414.0,102600.0,114925.0,8540.0,1032.0,2119.0,786.0,3230.0,57182.0,Fresno,State Senate 8,State Senate,2017-02-10
45514.0,17478.0,16414.0,1282.0,98.0,253.0,140.0,429.0,9420.0,Fresno,State Senate 12,State Senate,2017-02-10
102100.0,52546.0,24045.0,2037.0,319.0,448.0,453.0,921.0,21331.0,Fresno,State Senate 14,State Senate,2017-02-10
263374.0,89677.0,108719.0,7878.0,905.0,1949.0,662.0,2927.0,50657.0,Fresno,State Assembly 23,State Assembly,2017-02-10
174654.0,82947.0,46665.0,3981.0,544.0,871.0,717.0,1653.0,37276.0,Fresno,State Assembly 31,State Assembly,2017-02-10
438028.0,172624.0,155384.0,11859.0,1449.0,2820.0,1379.0,4580.0,87933.0,Fresno,State Board of Equalization 1,State Board of Equalization,2017-02-10
60232.0,17134.0,28903.0,1873.0,136.0,460.0,112.0,660.0,10954.0,Fresno,Clovis,City,2017-02-10
4808.0,1761.0,1567.0,174.0,17.0,39.0,22.0,64.0,1164.0,Fresno,Coalinga,City,2017-02-10
2452.0,1284.0,441.0,52.0,5.0,14.0,11.0,16.0,629.0,Fresno,Firebaugh,City,2017-02-10
2939.0,1227.0,903.0,55.0,5.0,16.0,9.0,29.0,695.0,Fresno,Fowler,City,2017-02-10
233794.0,101050.0,70905.0,6177.0,935.0,1486.0,848.0,2511.0,49882.0,Fresno,Fresno,City,2017-02-10
1027.0,607.0,143.0,17.0,2.0,5.0,7.0,11.0,235.0,Fresno,Huron,City,2017-02-10
5536.0,2443.0,1480.0,227.0,15.0,13.0,18.0,55.0,1285.0,Fresno,Kerman,City,2017-02-10
6273.0,1528.0,3360.0,183.0,14.0,42.0,9.0,70.0,1067.0,Fresno,Kingsburg,City,2017-02-10
2466.0,1572.0,320.0,33.0,4.0,10.0,6.0,21.0,500.0,Fresno,Mendota,City,2017-02-10
2721.0,1696.0,405.0,50.0,6.0,11.0,13.0,18.0,522.0,Fresno,Orange Cove,City,2017-02-10
4188.0,2490.0,657.0,59.0,9.0,9.0,28.0,35.0,901.0,Fresno,Parlier,City,2017-02-10
9311.0,3640.0,3412.0,197.0,21.0,61.0,35.0,94.0,1851.0,Fresno,Reedley,City,2017-02-10
843.0,499.0,94.0,19.0,1.0,8.0,7.0,6.0,209.0,Fresno,San Joaquin,City,2017-02-10
10795.0,5211.0,3115.0,218.0,34.0,48.0,38.0,81.0,2050.0,Fresno,Sanger,City,2017-02-10
9034.0,4143.0,2633.0,206.0,10.0,33.0,28.0,81.0,1900.0,Fresno,Selma,City,2017-02-10
81609.0,26339.0,37046.0,2319.0,235.0,565.0,188.0,828.0,14089.0,Fresno,Unincorporated Area,City,2017-02-10
2665.0,731.0,1126.0,117.0,10.0,32.0,10.0,4.0,635.0,Glenn,County Supervisorial 1,County Supervisorial,2017-02-10
2701.0,850.0,1064.0,112.0,15.0,31.0,10.0,6.0,613.0,Glenn,County Supervisorial 2,County Supervisorial,2017-02-10
2740.0,639.0,1449.0,94.0,10.0,18.0,5.0,2.0,523.0,Glenn,County Supervisorial 3,County Supervisorial,2017-02-10
2447.0,721.0,970.0,120.0,4.0,16.0,13.0,7.0,596.0,Glenn,County Supervisorial 4,County Supervisorial,2017-02-10
2332.0,792.0,985.0,72.0,5.0,21.0,5.0,3.0,449.0,Glenn,County Supervisorial 5,County Supervisorial,2017-02-10
1169.0,257.0,671.0,38.0,5.0,10.0,0.0,1.0,187.0,Glenn,US Congressional 1,US Congressional,2017-02-10
11716.0,3476.0,4923.0,477.0,39.0,108.0,43.0,21.0,2629.0,Glenn,US Congressional 3,US Congressional,2017-02-10
12885.0,3733.0,5594.0,515.0,44.0,118.0,43.0,22.0,2816.0,Glenn,State Senate 4,State Senate,2017-02-10
12885.0,3733.0,5594.0,515.0,44.0,118.0,43.0,22.0,2816.0,Glenn,State Assembly 3,State Assembly,2017-02-10
12885.0,3733.0,5594.0,515.0,44.0,118.0,43.0,22.0,2816.0,Glenn,State Board of Equalization 2,State Board of Equalization,2017-02-10
3248.0,1075.0,1181.0,134.0,17.0,38.0,15.0,7.0,781.0,Glenn,Orland,City,2017-02-10
2664.0,803.0,1042.0,128.0,7.0,19.0,13.0,7.0,645.0,Glenn,Willows,City,2017-02-10
6973.0,1855.0,3371.0,253.0,20.0,61.0,15.0,8.0,1390.0,Glenn,Unincorporated Area,City,2017-02-10
16147.0,6545.0,5241.0,522.0,191.0,155.0,56.0,36.0,3401.0,Humboldt,County Supervisorial 1,County Supervisorial,2017-02-10
15327.0,5930.0,4538.0,593.0,329.0,137.0,67.0,26.0,3707.0,Humboldt,County Supervisorial 2,County Supervisorial,2017-02-10
18300.0,9841.0,2523.0,469.0,692.0,189.0,79.0,33.0,4474.0,Humboldt,County Supervisorial 3,County Supervisorial,2017-02-10
14214.0,6538.0,3073.0,455.0,336.0,168.0,84.0,33.0,3527.0,Humboldt,County Supervisorial 4,County Supervisorial,2017-02-10
16244.0,7724.0,3681.0,486.0,413.0,151.0,63.0,33.0,3693.0,Humboldt,County Supervisorial 5,County Supervisorial,2017-02-10
80232.0,36578.0,19056.0,2525.0,1961.0,800.0,349.0,161.0,18802.0,Humboldt,US Congressional 2,US Congressional,2017-02-10
80232.0,36578.0,19056.0,2525.0,1961.0,800.0,349.0,161.0,18802.0,Humboldt,State Senate 2,State Senate,2017-02-10
80232.0,36578.0,19056.0,2525.0,1961.0,800.0,349.0,161.0,18802.0,Humboldt,State Assembly 2,State Assembly,2017-02-10
80232.0,36578.0,19056.0,2525.0,1961.0,800.0,349.0,161.0,18802.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2017-02-10
