Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Miscellaneous,Declined_to_State,county,district,district_type,date
111657.0,39095.0,51750.0,1763.0,654.0,487.0,92.0,128.0,889.0,16799.0,Contra Costa,County Supervisorial 3,County Supervisorial,2003-09-22
86723.0,40163.0,29149.0,1608.0,829.0,532.0,143.0,280.0,747.0,13272.0,Contra Costa,County Supervisorial 4,County Supervisorial,2003-09-22
74956.0,42551.0,18673.0,1573.0,322.0,338.0,73.0,291.0,478.0,10657.0,Contra Costa,County Supervisorial 5,County Supervisorial,2003-09-22
152521.0,90648.0,31796.0,2630.0,1955.0,750.0,364.0,652.0,1182.0,22544.0,Contra Costa,US Congressional 7,US Congressional,2003-09-22
217990.0,100263.0,76465.0,3535.0,2320.0,1091.0,255.0,509.0,1910.0,31642.0,Contra Costa,US Congressional 10,US Congressional,2003-09-22
73935.0,25006.0,34895.0,1241.0,327.0,312.0,58.0,81.0,517.0,11498.0,Contra Costa,US Congressional 11,US Congressional,2003-09-22
416086.0,195521.0,140628.0,7009.0,4042.0,2062.0,529.0,1059.0,3441.0,61795.0,Contra Costa,State Senate 7,State Senate,2003-09-22
28360.0,20396.0,2528.0,397.0,560.0,91.0,148.0,183.0,168.0,3889.0,Contra Costa,State Senate 9,State Senate,2003-09-22
177343.0,94524.0,48234.0,3452.0,1462.0,943.0,263.0,616.0,1427.0,26422.0,Contra Costa,State Assembly 11,State Assembly,2003-09-22
120498.0,66469.0,30405.0,1565.0,2243.0,550.0,271.0,436.0,975.0,17584.0,Contra Costa,State Assembly 14,State Assembly,2003-09-22
146605.0,54924.0,64517.0,2389.0,897.0,660.0,143.0,190.0,1207.0,21678.0,Contra Costa,State Assembly 15,State Assembly,2003-09-22
444446.0,215917.0,143156.0,7406.0,4602.0,2153.0,677.0,1242.0,3609.0,65684.0,Contra Costa,State Board of Equalization 1,State Board of Equalization,2003-09-22
37295.0,20477.0,10147.0,797.0,154.0,145.0,30.0,113.0,225.0,5207.0,Contra Costa,Antioch,City,2003-09-22
14172.0,5823.0,5778.0,302.0,47.0,56.0,4.0,17.0,84.0,2061.0,Contra Costa,Brentwood,City,2003-09-22
6833.0,2558.0,3121.0,102.0,27.0,26.0,6.0,12.0,52.0,929.0,Contra Costa,Clayton,City,2003-09-22
50999.0,24568.0,16272.0,1000.0,484.0,329.0,90.0,184.0,448.0,7624.0,Contra Costa,Concord,City,2003-09-22
24826.0,7766.0,12606.0,332.0,111.0,101.0,26.0,26.0,182.0,3676.0,Contra Costa,Danville,City,2003-09-22
12847.0,7905.0,1960.0,96.0,449.0,70.0,11.0,57.0,102.0,2197.0,Contra Costa,El Cerrito,City,2003-09-22
8457.0,4937.0,1594.0,125.0,63.0,23.0,22.0,27.0,69.0,1597.0,Contra Costa,Hercules,City,2003-09-22
15166.0,6077.0,6239.0,231.0,213.0,78.0,17.0,23.0,167.0,2121.0,Contra Costa,Lafayette,City,2003-09-22
19483.0,9562.0,5797.0,378.0,258.0,143.0,26.0,43.0,215.0,3061.0,Contra Costa,Martinez,City,2003-09-22
9541.0,3535.0,4282.0,110.0,84.0,40.0,5.0,8.0,90.0,1387.0,Contra Costa,Moraga,City,2003-09-22
10298.0,5128.0,3217.0,247.0,43.0,49.0,7.0,33.0,66.0,1508.0,Contra Costa,Oakley,City,2003-09-22
12058.0,4814.0,5024.0,147.0,148.0,63.0,15.0,15.0,123.0,1709.0,Contra Costa,Orinda,City,2003-09-22
8681.0,5008.0,2003.0,157.0,100.0,27.0,16.0,23.0,63.0,1284.0,Contra Costa,Pinole,City,2003-09-22
19648.0,12508.0,3537.0,373.0,72.0,86.0,25.0,112.0,118.0,2817.0,Contra Costa,Pittsburg,City,2003-09-22
17397.0,8038.0,5705.0,304.0,220.0,100.0,30.0,60.0,157.0,2783.0,Contra Costa,Pleasant Hill,City,2003-09-22
34274.0,24346.0,3493.0,421.0,696.0,98.0,150.0,185.0,203.0,4682.0,Contra Costa,Richmond,City,2003-09-22
6294.0,4271.0,719.0,111.0,75.0,21.0,21.0,46.0,46.0,984.0,Contra Costa,San Pablo,City,2003-09-22
23666.0,8375.0,10186.0,408.0,139.0,117.0,21.0,25.0,173.0,4222.0,Contra Costa,San Ramon,City,2003-09-22
39109.0,16311.0,15867.0,535.0,363.0,183.0,52.0,54.0,405.0,5339.0,Contra Costa,Walnut Creek,City,2003-09-22
73402.0,33910.0,25609.0,1230.0,856.0,398.0,103.0,179.0,621.0,10496.0,Contra Costa,Unincorporated Area,City,2003-09-22
1857.0,755.0,672.0,57.0,22.0,15.0,2.0,4.0,20.0,310.0,Del Norte,County Supervisorial 1,County Supervisorial,2003-09-22
2128.0,806.0,787.0,68.0,21.0,16.0,1.0,11.0,17.0,401.0,Del Norte,County Supervisorial 2,County Supervisorial,2003-09-22
2729.0,1032.0,1110.0,76.0,28.0,21.0,1.0,6.0,20.0,435.0,Del Norte,County Supervisorial 3,County Supervisorial,2003-09-22
2720.0,927.0,1192.0,86.0,21.0,14.0,1.0,11.0,14.0,454.0,Del Norte,County Supervisorial 4,County Supervisorial,2003-09-22
2797.0,1104.0,1046.0,88.0,53.0,25.0,3.0,10.0,18.0,450.0,Del Norte,County Supervisorial 5,County Supervisorial,2003-09-22
12231.0,4624.0,4807.0,375.0,145.0,91.0,8.0,42.0,89.0,2050.0,Del Norte,US Congressional 1,US Congressional,2003-09-22
12231.0,4624.0,4807.0,375.0,145.0,91.0,8.0,42.0,89.0,2050.0,Del Norte,State Senate 4,State Senate,2003-09-22
12231.0,4624.0,4807.0,375.0,145.0,91.0,8.0,42.0,89.0,2050.0,Del Norte,State Assembly 1,State Assembly,2003-09-22
12231.0,4624.0,4807.0,375.0,145.0,91.0,8.0,42.0,89.0,2050.0,Del Norte,State Board of Equalization 1,State Board of Equalization,2003-09-22
1635.0,638.0,578.0,61.0,19.0,13.0,3.0,8.0,14.0,301.0,Del Norte,Crescent City,City,2003-09-22
10596.0,3986.0,4229.0,314.0,126.0,78.0,5.0,34.0,75.0,1749.0,Del Norte,Unincorporated Area,City,2003-09-22
19469.0,5268.0,10911.0,356.0,104.0,103.0,10.0,24.0,119.0,2574.0,El Dorado,County Supervisorial 1,County Supervisorial,2003-09-22
21617.0,6688.0,10700.0,522.0,219.0,197.0,10.0,66.0,159.0,3056.0,El Dorado,County Supervisorial 2,County Supervisorial,2003-09-22
18370.0,6396.0,8286.0,523.0,214.0,124.0,22.0,80.0,148.0,2577.0,El Dorado,County Supervisorial 3,County Supervisorial,2003-09-22
21271.0,6420.0,10816.0,486.0,232.0,139.0,10.0,38.0,158.0,2972.0,El Dorado,County Supervisorial 4,County Supervisorial,2003-09-22
13779.0,5309.0,4418.0,433.0,316.0,132.0,27.0,70.0,131.0,2943.0,El Dorado,County Supervisorial 5,County Supervisorial,2003-09-22
94506.0,30081.0,45131.0,2320.0,1085.0,695.0,79.0,278.0,715.0,14122.0,El Dorado,US Congressional 4,US Congressional,2003-09-22
94506.0,30081.0,45131.0,2320.0,1085.0,695.0,79.0,278.0,715.0,14122.0,El Dorado,State Senate 1,State Senate,2003-09-22
76856.0,25445.0,35001.0,2044.0,998.0,599.0,72.0,267.0,628.0,11802.0,El Dorado,State Assembly 4,State Assembly,2003-09-22
17650.0,4636.0,10130.0,276.0,87.0,96.0,7.0,11.0,87.0,2320.0,El Dorado,State Assembly 10,State Assembly,2003-09-22
94506.0,30081.0,45131.0,2320.0,1085.0,695.0,79.0,278.0,715.0,14122.0,El Dorado,State Board of Equalization 2,State Board of Equalization,2003-09-22
5102.0,1878.0,2099.0,154.0,82.0,37.0,5.0,29.0,40.0,778.0,El Dorado,Placerville,City,2003-09-22
8299.0,3247.0,2564.0,289.0,191.0,90.0,22.0,47.0,82.0,1767.0,El Dorado,South Lake Tahoe,City,2003-09-22
81105.0,24956.0,40468.0,1877.0,812.0,568.0,52.0,202.0,593.0,11577.0,El Dorado,Unincorporated Area,City,2003-09-22
59210.0,28521.0,23050.0,1029.0,212.0,212.0,51.0,131.0,139.0,5865.0,Fresno,County Supervisorial 1,County Supervisorial,2003-09-22
94095.0,31690.0,49886.0,1444.0,563.0,353.0,73.0,101.0,191.0,9794.0,Fresno,County Supervisorial 2,County Supervisorial,2003-09-22
53637.0,27240.0,19240.0,877.0,493.0,215.0,61.0,125.0,121.0,5265.0,Fresno,County Supervisorial 3,County Supervisorial,2003-09-22
51677.0,22425.0,22875.0,865.0,129.0,147.0,47.0,95.0,98.0,4996.0,Fresno,County Supervisorial 4,County Supervisorial,2003-09-22
85077.0,29171.0,43861.0,1601.0,435.0,375.0,53.0,121.0,193.0,9267.0,Fresno,County Supervisorial 5,County Supervisorial,2003-09-22
1385.0,491.0,757.0,21.0,3.0,6.0,0.0,1.0,2.0,104.0,Fresno,US Congressional 18,US Congressional,2003-09-22
120950.0,44994.0,59468.0,2001.0,764.0,491.0,107.0,154.0,282.0,12689.0,Fresno,US Congressional 19,US Congressional,2003-09-22
88966.0,46878.0,31111.0,1428.0,463.0,290.0,88.0,233.0,176.0,8299.0,Fresno,US Congressional 20,US Congressional,2003-09-22
132395.0,46684.0,67576.0,2366.0,602.0,515.0,90.0,185.0,282.0,14095.0,Fresno,US Congressional 21,US Congressional,2003-09-22
226064.0,78290.0,116791.0,3913.0,1254.0,919.0,166.0,284.0,495.0,23952.0,Fresno,State Senate 14,State Senate,2003-09-22
117632.0,60757.0,42121.0,1903.0,578.0,383.0,119.0,289.0,247.0,11235.0,Fresno,State Senate 16,State Senate,2003-09-22
194562.0,67307.0,100605.0,3299.0,1060.0,775.0,144.0,241.0,419.0,20712.0,Fresno,State Assembly 29,State Assembly,2003-09-22
14905.0,5301.0,7566.0,320.0,38.0,48.0,15.0,29.0,26.0,1562.0,Fresno,State Assembly 30,State Assembly,2003-09-22
134229.0,66439.0,50741.0,2197.0,734.0,479.0,126.0,303.0,297.0,12913.0,Fresno,State Assembly 31,State Assembly,2003-09-22
343696.0,139047.0,158912.0,5816.0,1832.0,1302.0,285.0,573.0,742.0,35187.0,Fresno,State Board of Equalization 2,State Board of Equalization,2003-09-22
38791.0,12102.0,21077.0,752.0,174.0,139.0,27.0,50.0,64.0,4406.0,Fresno,Clovis,City,2003-09-22
3626.0,1423.0,1581.0,113.0,7.0,17.0,5.0,8.0,7.0,465.0,Fresno,Coalinga,City,2003-09-22
1410.0,789.0,418.0,18.0,2.0,6.0,2.0,8.0,1.0,166.0,Fresno,Firebaugh,City,2003-09-22
1624.0,788.0,656.0,22.0,2.0,3.0,1.0,1.0,3.0,148.0,Fresno,Fowler,City,2003-09-22
188036.0,79920.0,82442.0,3100.0,1203.0,720.0,181.0,317.0,430.0,19723.0,Fresno,Fresno,City,2003-09-22
943.0,654.0,148.0,14.0,5.0,3.0,2.0,7.0,0.0,110.0,Fresno,Huron,City,2003-09-22
2798.0,1362.0,1036.0,62.0,6.0,10.0,1.0,7.0,6.0,308.0,Fresno,Kerman,City,2003-09-22
5069.0,1433.0,2978.0,101.0,12.0,13.0,3.0,5.0,14.0,510.0,Fresno,Kingsburg,City,2003-09-22
1644.0,1146.0,285.0,19.0,3.0,13.0,2.0,7.0,1.0,168.0,Fresno,Mendota,City,2003-09-22
1429.0,878.0,380.0,14.0,1.0,2.0,6.0,5.0,5.0,138.0,Fresno,Orange Cove,City,2003-09-22
2668.0,1666.0,667.0,28.0,7.0,6.0,2.0,12.0,6.0,274.0,Fresno,Parlier,City,2003-09-22
7319.0,2869.0,3491.0,109.0,25.0,25.0,3.0,7.0,16.0,774.0,Fresno,Reedley,City,2003-09-22
482.0,320.0,100.0,5.0,0.0,0.0,0.0,5.0,0.0,52.0,Fresno,San Joaquin,City,2003-09-22
6465.0,3665.0,2019.0,95.0,21.0,19.0,8.0,15.0,17.0,606.0,Fresno,Sanger,City,2003-09-22
6867.0,3151.0,2983.0,116.0,13.0,14.0,3.0,10.0,8.0,569.0,Fresno,Selma,City,2003-09-22
74525.0,26881.0,38651.0,1248.0,351.0,312.0,39.0,109.0,164.0,6770.0,Fresno,Unincorporated Area,City,2003-09-22
2349.0,787.0,1129.0,70.0,9.0,14.0,3.0,7.0,7.0,323.0,Glenn,County Supervisorial 1,County Supervisorial,2003-09-22
2216.0,760.0,1057.0,56.0,10.0,4.0,5.0,11.0,6.0,307.0,Glenn,County Supervisorial 2,County Supervisorial,2003-09-22
2696.0,850.0,1414.0,74.0,4.0,7.0,2.0,11.0,3.0,331.0,Glenn,County Supervisorial 3,County Supervisorial,2003-09-22
2168.0,794.0,954.0,56.0,9.0,9.0,2.0,6.0,14.0,324.0,Glenn,County Supervisorial 4,County Supervisorial,2003-09-22
2007.0,765.0,943.0,42.0,9.0,4.0,0.0,10.0,3.0,231.0,Glenn,County Supervisorial 5,County Supervisorial,2003-09-22
11436.0,3956.0,5497.0,298.0,41.0,38.0,12.0,45.0,33.0,1516.0,Glenn,US Congressional 2,US Congressional,2003-09-22
11436.0,3956.0,5497.0,298.0,41.0,38.0,12.0,45.0,33.0,1516.0,Glenn,State Senate 4,State Senate,2003-09-22
11436.0,3956.0,5497.0,298.0,41.0,38.0,12.0,45.0,33.0,1516.0,Glenn,State Assembly 2,State Assembly,2003-09-22
11436.0,3956.0,5497.0,298.0,41.0,38.0,12.0,45.0,33.0,1516.0,Glenn,State Board of Equalization 2,State Board of Equalization,2003-09-22
2435.0,849.0,1135.0,59.0,11.0,4.0,6.0,12.0,6.0,353.0,Glenn,Orland,City,2003-09-22
2468.0,901.0,1078.0,67.0,11.0,9.0,2.0,7.0,14.0,379.0,Glenn,Willows,City,2003-09-22
6533.0,2206.0,3284.0,172.0,19.0,25.0,4.0,26.0,13.0,784.0,Glenn,Unincorporated Area,City,2003-09-22
15312.0,5975.0,6072.0,341.0,482.0,138.0,15.0,41.0,77.0,2171.0,Humboldt,County Supervisorial 1,County Supervisorial,2003-09-22
15830.0,6331.0,5630.0,426.0,720.0,156.0,15.0,63.0,48.0,2441.0,Humboldt,County Supervisorial 2,County Supervisorial,2003-09-22
