Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
4226.0,1421.0,2084.0,66.0,13.0,9.0,5.0,2.0,626.0,Colusa,Unincorporated Area,City,2008-09-05
75309.0,50725.0,7566.0,1120.0,1104.0,262.0,308.0,476.0,13748.0,Contra Costa,County Supervisorial 1,County Supervisorial,2008-09-05
112466.0,55527.0,31845.0,2125.0,839.0,501.0,189.0,854.0,20586.0,Contra Costa,County Supervisorial 2,County Supervisorial,2008-09-05
134318.0,49925.0,53848.0,2630.0,573.0,530.0,125.0,773.0,25914.0,Contra Costa,County Supervisorial 3,County Supervisorial,2008-09-05
92180.0,43403.0,26833.0,2108.0,719.0,447.0,224.0,667.0,17779.0,Contra Costa,County Supervisorial 4,County Supervisorial,2008-09-05
84087.0,46781.0,17871.0,2071.0,301.0,319.0,277.0,450.0,16017.0,Contra Costa,County Supervisorial 5,County Supervisorial,2008-09-05
170147.0,100666.0,30264.0,3439.0,1502.0,696.0,613.0,1158.0,31809.0,Contra Costa,US Congressional 7,US Congressional,2008-09-05
240349.0,113886.0,71302.0,4810.0,1732.0,1020.0,424.0,1599.0,45576.0,Contra Costa,US Congressional 10,US Congressional,2008-09-05
87864.0,31809.0,36397.0,1805.0,302.0,343.0,86.0,463.0,16659.0,Contra Costa,US Congressional 11,US Congressional,2008-09-05
466467.0,223893.0,135543.0,9532.0,3168.0,1963.0,942.0,2989.0,88437.0,Contra Costa,State Senate 7,State Senate,2008-09-05
31893.0,22468.0,2420.0,522.0,368.0,96.0,181.0,231.0,5607.0,Contra Costa,State Senate 9,State Senate,2008-09-05
195200.0,103989.0,45492.0,4477.0,1235.0,859.0,565.0,1274.0,37309.0,Contra Costa,State Assembly 11,State Assembly,2008-09-05
130973.0,74612.0,26885.0,2077.0,1539.0,523.0,369.0,914.0,24054.0,Contra Costa,State Assembly 14,State Assembly,2008-09-05
172187.0,67760.0,65586.0,3500.0,762.0,677.0,189.0,1032.0,32681.0,Contra Costa,State Assembly 15,State Assembly,2008-09-05
498360.0,246361.0,137963.0,10054.0,3536.0,2059.0,1123.0,3220.0,94044.0,Contra Costa,State Board of Equalization 1,State Board of Equalization,2008-09-05
40970.0,22376.0,9169.0,1003.0,162.0,142.0,110.0,209.0,7799.0,Contra Costa,Antioch,City,2008-09-05
22228.0,9337.0,8112.0,505.0,58.0,70.0,34.0,89.0,4023.0,Contra Costa,Brentwood,City,2008-09-05
7126.0,2707.0,2982.0,156.0,30.0,22.0,7.0,41.0,1181.0,Contra Costa,Clayton,City,2008-09-05
54456.0,26271.0,15204.0,1308.0,400.0,270.0,143.0,379.0,10481.0,Contra Costa,Concord,City,2008-09-05
26848.0,9081.0,12191.0,440.0,98.0,120.0,20.0,157.0,4741.0,Contra Costa,Danville,City,2008-09-05
13677.0,8621.0,1556.0,135.0,314.0,55.0,42.0,64.0,2890.0,Contra Costa,El Cerrito,City,2008-09-05
11625.0,6885.0,1799.0,175.0,43.0,23.0,22.0,65.0,2613.0,Contra Costa,Hercules,City,2008-09-05
15989.0,7060.0,5493.0,287.0,133.0,62.0,12.0,136.0,2806.0,Contra Costa,Lafayette,City,2008-09-05
20950.0,10463.0,5508.0,504.0,215.0,138.0,57.0,184.0,3881.0,Contra Costa,Martinez,City,2008-09-05
10180.0,4038.0,3842.0,130.0,58.0,54.0,6.0,73.0,1979.0,Contra Costa,Moraga,City,2008-09-05
12802.0,6262.0,3573.0,384.0,43.0,43.0,29.0,63.0,2405.0,Contra Costa,Oakley,City,2008-09-05
12663.0,5642.0,4352.0,198.0,73.0,67.0,6.0,93.0,2232.0,Contra Costa,Orinda,City,2008-09-05
9471.0,5498.0,1839.0,193.0,71.0,32.0,25.0,60.0,1753.0,Contra Costa,Pinole,City,2008-09-05
22392.0,13805.0,3478.0,468.0,66.0,85.0,96.0,125.0,4269.0,Contra Costa,Pittsburg,City,2008-09-05
18580.0,8914.0,5097.0,402.0,197.0,87.0,50.0,153.0,3680.0,Contra Costa,Pleasant Hill,City,2008-09-05
38519.0,27022.0,3234.0,587.0,465.0,104.0,179.0,253.0,6675.0,Contra Costa,Richmond,City,2008-09-05
7347.0,4876.0,688.0,138.0,68.0,22.0,43.0,54.0,1458.0,Contra Costa,San Pablo,City,2008-09-05
31293.0,11813.0,10981.0,674.0,128.0,133.0,27.0,161.0,7376.0,Contra Costa,San Ramon,City,2008-09-05
40723.0,18035.0,13984.0,674.0,279.0,171.0,48.0,304.0,7228.0,Contra Costa,Walnut Creek,City,2008-09-05
80521.0,37655.0,24881.0,1693.0,635.0,359.0,167.0,557.0,14574.0,Contra Costa,Unincorporated Area,City,2008-09-05
1801.0,727.0,574.0,62.0,19.0,12.0,6.0,24.0,377.0,Del Norte,County Supervisorial 1,County Supervisorial,2008-09-05
2047.0,787.0,680.0,76.0,19.0,13.0,11.0,26.0,435.0,Del Norte,County Supervisorial 2,County Supervisorial,2008-09-05
2770.0,1044.0,1108.0,86.0,20.0,18.0,4.0,15.0,475.0,Del Norte,County Supervisorial 3,County Supervisorial,2008-09-05
2785.0,933.0,1246.0,86.0,10.0,10.0,9.0,21.0,470.0,Del Norte,County Supervisorial 4,County Supervisorial,2008-09-05
2621.0,1048.0,959.0,90.0,26.0,17.0,7.0,23.0,451.0,Del Norte,County Supervisorial 5,County Supervisorial,2008-09-05
12024.0,4539.0,4567.0,400.0,94.0,70.0,37.0,109.0,2208.0,Del Norte,US Congressional 1,US Congressional,2008-09-05
12024.0,4539.0,4567.0,400.0,94.0,70.0,37.0,109.0,2208.0,Del Norte,State Senate 4,State Senate,2008-09-05
12024.0,4539.0,4567.0,400.0,94.0,70.0,37.0,109.0,2208.0,Del Norte,State Assembly 1,State Assembly,2008-09-05
12024.0,4539.0,4567.0,400.0,94.0,70.0,37.0,109.0,2208.0,Del Norte,State Board of Equalization 1,State Board of Equalization,2008-09-05
1568.0,654.0,462.0,54.0,12.0,6.0,12.0,20.0,348.0,Del Norte,Crescent City,City,2008-09-05
10456.0,3885.0,4105.0,346.0,82.0,64.0,25.0,89.0,1860.0,Del Norte,Unincorporated Area,City,2008-09-05
22244.0,6019.0,11712.0,502.0,96.0,127.0,33.0,118.0,3637.0,El Dorado,County Supervisorial 1,County Supervisorial,2008-09-05
26231.0,7856.0,12608.0,709.0,184.0,181.0,52.0,152.0,4489.0,El Dorado,County Supervisorial 2,County Supervisorial,2008-09-05
18701.0,6303.0,8155.0,576.0,195.0,110.0,65.0,119.0,3178.0,El Dorado,County Supervisorial 3,County Supervisorial,2008-09-05
22593.0,6580.0,11273.0,595.0,173.0,143.0,29.0,142.0,3658.0,El Dorado,County Supervisorial 4,County Supervisorial,2008-09-05
14568.0,5690.0,3859.0,522.0,289.0,128.0,80.0,138.0,3862.0,El Dorado,County Supervisorial 5,County Supervisorial,2008-09-05
104337.0,32448.0,47607.0,2904.0,937.0,689.0,259.0,669.0,18824.0,El Dorado,US Congressional 4,US Congressional,2008-09-05
104337.0,32448.0,47607.0,2904.0,937.0,689.0,259.0,669.0,18824.0,El Dorado,State Senate 1,State Senate,2008-09-05
80378.0,25993.0,34966.0,2422.0,842.0,566.0,240.0,555.0,14794.0,El Dorado,State Assembly 4,State Assembly,2008-09-05
23959.0,6455.0,12641.0,482.0,95.0,123.0,19.0,114.0,4030.0,El Dorado,State Assembly 10,State Assembly,2008-09-05
104337.0,32448.0,47607.0,2904.0,937.0,689.0,259.0,669.0,18824.0,El Dorado,State Board of Equalization 2,State Board of Equalization,2008-09-05
5117.0,1856.0,1965.0,149.0,77.0,29.0,19.0,39.0,983.0,El Dorado,Placerville,City,2008-09-05
8691.0,3452.0,2188.0,328.0,175.0,80.0,58.0,75.0,2335.0,El Dorado,South Lake Tahoe,City,2008-09-05
90529.0,27140.0,43454.0,2427.0,685.0,580.0,182.0,555.0,15506.0,El Dorado,Unincorporated Area,City,2008-09-05
63395.0,30865.0,21484.0,1263.0,223.0,213.0,178.0,2048.0,7121.0,Fresno,County Supervisorial 1,County Supervisorial,2008-09-05
91974.0,31783.0,44907.0,1695.0,493.0,356.0,143.0,2374.0,10223.0,Fresno,County Supervisorial 2,County Supervisorial,2008-09-05
50066.0,26256.0,14695.0,972.0,331.0,174.0,165.0,1744.0,5729.0,Fresno,County Supervisorial 3,County Supervisorial,2008-09-05
55819.0,24153.0,22828.0,962.0,135.0,160.0,143.0,1644.0,5794.0,Fresno,County Supervisorial 4,County Supervisorial,2008-09-05
95568.0,31758.0,46915.0,2116.0,370.0,372.0,177.0,2629.0,11231.0,Fresno,County Supervisorial 5,County Supervisorial,2008-09-05
1425.0,480.0,758.0,24.0,5.0,5.0,2.0,35.0,116.0,Fresno,US Congressional 18,US Congressional,2008-09-05
121115.0,46797.0,53442.0,2375.0,686.0,466.0,218.0,3376.0,13755.0,Fresno,US Congressional 19,US Congressional,2008-09-05
88559.0,47415.0,26181.0,1568.0,346.0,282.0,312.0,3027.0,9428.0,Fresno,US Congressional 20,US Congressional,2008-09-05
145723.0,50123.0,70448.0,3041.0,515.0,522.0,274.0,4001.0,16799.0,Fresno,US Congressional 21,US Congressional,2008-09-05
238456.0,82745.0,114747.0,4805.0,1112.0,897.0,415.0,6420.0,27315.0,Fresno,State Senate 14,State Senate,2008-09-05
118366.0,62070.0,36082.0,2203.0,440.0,378.0,391.0,4019.0,12783.0,Fresno,State Senate 16,State Senate,2008-09-05
202704.0,70030.0,97789.0,4130.0,906.0,778.0,338.0,5515.0,23218.0,Fresno,State Assembly 29,State Assembly,2008-09-05
15400.0,5254.0,7547.0,324.0,32.0,63.0,41.0,458.0,1681.0,Fresno,State Assembly 30,State Assembly,2008-09-05
138718.0,69531.0,45493.0,2554.0,614.0,434.0,427.0,4466.0,15199.0,Fresno,State Assembly 31,State Assembly,2008-09-05
356822.0,144815.0,150829.0,7008.0,1552.0,1275.0,806.0,10439.0,40098.0,Fresno,State Board of Equalization 2,State Board of Equalization,2008-09-05
45992.0,13983.0,23935.0,1001.0,146.0,157.0,80.0,1229.0,5461.0,Fresno,Clovis,City,2008-09-05
3772.0,1428.0,1528.0,99.0,8.0,22.0,12.0,155.0,520.0,Fresno,Coalinga,City,2008-09-05
1658.0,930.0,443.0,33.0,2.0,7.0,10.0,49.0,184.0,Fresno,Firebaugh,City,2008-09-05
1998.0,943.0,757.0,23.0,4.0,6.0,9.0,47.0,209.0,Fresno,Fowler,City,2008-09-05
187306.0,81896.0,71721.0,3705.0,970.0,675.0,454.0,5849.0,22036.0,Fresno,Fresno,City,2008-09-05
839.0,577.0,119.0,17.0,0.0,1.0,5.0,49.0,71.0,Fresno,Huron,City,2008-09-05
3905.0,1869.0,1332.0,89.0,6.0,12.0,8.0,142.0,447.0,Fresno,Kerman,City,2008-09-05
5430.0,1425.0,3199.0,95.0,14.0,11.0,8.0,109.0,569.0,Fresno,Kingsburg,City,2008-09-05
1695.0,1209.0,275.0,23.0,3.0,8.0,5.0,52.0,120.0,Fresno,Mendota,City,2008-09-05
1880.0,1195.0,385.0,29.0,1.0,1.0,9.0,67.0,193.0,Fresno,Orange Cove,City,2008-09-05
3009.0,1907.0,581.0,36.0,8.0,7.0,13.0,145.0,312.0,Fresno,Parlier,City,2008-09-05
7602.0,2951.0,3406.0,126.0,28.0,24.0,20.0,181.0,866.0,Fresno,Reedley,City,2008-09-05
513.0,322.0,97.0,13.0,0.0,2.0,3.0,19.0,57.0,Fresno,San Joaquin,City,2008-09-05
7837.0,4156.0,2405.0,117.0,26.0,25.0,23.0,238.0,847.0,Fresno,Sanger,City,2008-09-05
7457.0,3595.0,2799.0,125.0,13.0,13.0,14.0,195.0,703.0,Fresno,Selma,City,2008-09-05
75929.0,26429.0,37847.0,1477.0,323.0,304.0,133.0,1913.0,7503.0,Fresno,Unincorporated Area,City,2008-09-05
2629.0,816.0,1199.0,90.0,13.0,13.0,12.0,7.0,479.0,Glenn,County Supervisorial 1,County Supervisorial,2008-09-05
2328.0,759.0,1037.0,70.0,10.0,4.0,4.0,7.0,437.0,Glenn,County Supervisorial 2,County Supervisorial,2008-09-05
2813.0,798.0,1495.0,99.0,9.0,9.0,8.0,4.0,391.0,Glenn,County Supervisorial 3,County Supervisorial,2008-09-05
2177.0,746.0,936.0,80.0,4.0,7.0,8.0,8.0,388.0,Glenn,County Supervisorial 4,County Supervisorial,2008-09-05
2074.0,778.0,896.0,53.0,12.0,5.0,6.0,4.0,320.0,Glenn,County Supervisorial 5,County Supervisorial,2008-09-05
12021.0,3897.0,5563.0,392.0,48.0,38.0,38.0,30.0,2015.0,Glenn,US Congressional 2,US Congressional,2008-09-05
12021.0,3897.0,5563.0,392.0,48.0,38.0,38.0,30.0,2015.0,Glenn,State Senate 4,State Senate,2008-09-05
12021.0,3897.0,5563.0,392.0,48.0,38.0,38.0,30.0,2015.0,Glenn,State Assembly 2,State Assembly,2008-09-05
12021.0,3897.0,5563.0,392.0,48.0,38.0,38.0,30.0,2015.0,Glenn,State Board of Equalization 2,State Board of Equalization,2008-09-05
2690.0,909.0,1146.0,82.0,14.0,4.0,7.0,8.0,520.0,Glenn,Orland,City,2008-09-05
2499.0,850.0,1068.0,91.0,6.0,8.0,9.0,8.0,459.0,Glenn,Willows,City,2008-09-05
6832.0,2138.0,3349.0,219.0,28.0,26.0,22.0,14.0,1036.0,Glenn,Unincorporated Area,City,2008-09-05
14940.0,5867.0,5602.0,366.0,325.0,108.0,30.0,47.0,2595.0,Humboldt,County Supervisorial 1,County Supervisorial,2008-09-05
15717.0,6251.0,5207.0,468.0,517.0,126.0,50.0,40.0,3058.0,Humboldt,County Supervisorial 2,County Supervisorial,2008-09-05
16071.0,7440.0,2877.0,324.0,1149.0,152.0,66.0,39.0,4024.0,Humboldt,County Supervisorial 3,County Supervisorial,2008-09-05
12345.0,5508.0,3268.0,328.0,457.0,122.0,49.0,41.0,2572.0,Humboldt,County Supervisorial 4,County Supervisorial,2008-09-05
16207.0,7272.0,4319.0,449.0,649.0,110.0,63.0,57.0,3288.0,Humboldt,County Supervisorial 5,County Supervisorial,2008-09-05
75280.0,32338.0,21273.0,1935.0,3097.0,618.0,258.0,224.0,15537.0,Humboldt,US Congressional 1,US Congressional,2008-09-05
75280.0,32338.0,21273.0,1935.0,3097.0,618.0,258.0,224.0,15537.0,Humboldt,State Senate 2,State Senate,2008-09-05
75280.0,32338.0,21273.0,1935.0,3097.0,618.0,258.0,224.0,15537.0,Humboldt,State Assembly 1,State Assembly,2008-09-05
75280.0,32338.0,21273.0,1935.0,3097.0,618.0,258.0,224.0,15537.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2008-09-05
10252.0,4851.0,1294.0,214.0,817.0,99.0,48.0,21.0,2908.0,Humboldt,Arcata,City,2008-09-05
766.0,337.0,184.0,25.0,49.0,7.0,2.0,6.0,156.0,Humboldt,Blue Lake,City,2008-09-05
13761.0,6057.0,3924.0,345.0,468.0,131.0,53.0,49.0,2734.0,Humboldt,Eureka,City,2008-09-05
919.0,360.0,372.0,24.0,12.0,3.0,1.0,0.0,147.0,Humboldt,Ferndale,City,2008-09-05
6116.0,2183.0,2527.0,176.0,48.0,46.0,18.0,15.0,1103.0,Humboldt,Fortuna,City,2008-09-05
