Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
40979.0,15523.0,12486.0,1035.0,115.0,268.0,47.0,344.0,11161.0,Alameda,Pleasanton,City,2016-04-08
42111.0,24328.0,5206.0,936.0,230.0,167.0,132.0,320.0,10792.0,Alameda,San Leandro,City,2016-04-08
32989.0,17678.0,4094.0,602.0,129.0,113.0,101.0,256.0,10016.0,Alameda,Union City,City,2016-04-08
72707.0,38684.0,13045.0,1650.0,483.0,433.0,231.0,562.0,17619.0,Alameda,Unincorporated Area,City,2016-04-08
136.0,57.0,43.0,8.0,3.0,0.0,0.0,0.0,25.0,Alpine,County Supervisorial  1,County Supervisorial,2016-04-08
139.0,54.0,42.0,3.0,2.0,0.0,0.0,1.0,37.0,Alpine,County Supervisorial  2,County Supervisorial,2016-04-08
106.0,50.0,15.0,8.0,0.0,2.0,1.0,1.0,29.0,Alpine,County Supervisorial  3,County Supervisorial,2016-04-08
156.0,57.0,50.0,4.0,1.0,3.0,0.0,0.0,41.0,Alpine,County Supervisorial  4,County Supervisorial,2016-04-08
165.0,42.0,66.0,6.0,2.0,1.0,0.0,0.0,48.0,Alpine,County Supervisorial  5,County Supervisorial,2016-04-08
702.0,260.0,216.0,29.0,8.0,6.0,1.0,2.0,180.0,Alpine,US Congressional  4,US Congressional,2016-04-08
702.0,260.0,216.0,29.0,8.0,6.0,1.0,2.0,180.0,Alpine,State Senate  1,State Senate,2016-04-08
702.0,260.0,216.0,29.0,8.0,6.0,1.0,2.0,180.0,Alpine,State Assembly  5,State Assembly,2016-04-08
702.0,260.0,216.0,29.0,8.0,6.0,1.0,2.0,180.0,Alpine,State Board of Equalization 1,State Board of Equalization,2016-04-08
702.0,260.0,216.0,29.0,8.0,6.0,1.0,2.0,180.0,Alpine,Unincorporated Area,City,2016-04-08
3965.0,1269.0,1700.0,182.0,22.0,46.0,15.0,7.0,724.0,Amador,County Supervisorial  1,County Supervisorial,2016-04-08
4628.0,1240.0,2245.0,217.0,18.0,53.0,18.0,13.0,824.0,Amador,County Supervisorial  2,County Supervisorial,2016-04-08
3860.0,1240.0,1666.0,183.0,31.0,29.0,10.0,12.0,689.0,Amador,County Supervisorial  3,County Supervisorial,2016-04-08
4084.0,1280.0,1878.0,178.0,20.0,49.0,7.0,5.0,667.0,Amador,County Supervisorial  4,County Supervisorial,2016-04-08
4208.0,1336.0,1866.0,169.0,34.0,54.0,11.0,15.0,723.0,Amador,County Supervisorial  5,County Supervisorial,2016-04-08
20745.0,6365.0,9355.0,929.0,125.0,231.0,61.0,52.0,3627.0,Amador,US Congressional  4,US Congressional,2016-04-08
20745.0,6365.0,9355.0,929.0,125.0,231.0,61.0,52.0,3627.0,Amador,State Senate  8,State Senate,2016-04-08
20745.0,6365.0,9355.0,929.0,125.0,231.0,61.0,52.0,3627.0,Amador,State Assembly  5,State Assembly,2016-04-08
20745.0,6365.0,9355.0,929.0,125.0,231.0,61.0,52.0,3627.0,Amador,State Board of Equalization 1,State Board of Equalization,2016-04-08
128.0,53.0,40.0,5.0,0.0,1.0,0.0,1.0,28.0,Amador,Amador,City,2016-04-08
2298.0,606.0,1121.0,110.0,11.0,29.0,8.0,5.0,408.0,Amador,Ione,City,2016-04-08
2529.0,852.0,1004.0,127.0,17.0,33.0,9.0,6.0,481.0,Amador,Jackson,City,2016-04-08
462.0,146.0,182.0,20.0,2.0,8.0,3.0,2.0,99.0,Amador,Plymouth,City,2016-04-08
1579.0,551.0,660.0,72.0,9.0,21.0,5.0,1.0,260.0,Amador,Sutter Creek,City,2016-04-08
13749.0,4157.0,6348.0,595.0,86.0,139.0,36.0,37.0,2351.0,Amador,Unincorporated Area,City,2016-04-08
22672.0,6411.0,8439.0,999.0,165.0,216.0,120.0,325.0,5997.0,Butte,County Supervisorial  1,County Supervisorial,2016-04-08
24056.0,8837.0,7535.0,744.0,272.0,239.0,95.0,276.0,6058.0,Butte,County Supervisorial  2,County Supervisorial,2016-04-08
25290.0,9804.0,8110.0,740.0,306.0,275.0,87.0,308.0,5660.0,Butte,County Supervisorial  3,County Supervisorial,2016-04-08
21257.0,6909.0,7787.0,755.0,198.0,217.0,82.0,261.0,5048.0,Butte,County Supervisorial  4,County Supervisorial,2016-04-08
27786.0,8447.0,11028.0,1184.0,244.0,284.0,116.0,455.0,6028.0,Butte,County Supervisorial  5,County Supervisorial,2016-04-08
121061.0,40408.0,42899.0,4422.0,1185.0,1231.0,500.0,1625.0,28791.0,Butte,US Congressional  1,US Congressional,2016-04-08
121061.0,40408.0,42899.0,4422.0,1185.0,1231.0,500.0,1625.0,28791.0,Butte,State Senate  4,State Senate,2016-04-08
12110.0,3650.0,4509.0,553.0,131.0,125.0,58.0,179.0,2905.0,Butte,State Assembly  1,State Assembly,2016-04-08
108951.0,36758.0,38390.0,3869.0,1054.0,1106.0,442.0,1446.0,25886.0,Butte,State Assembly  3,State Assembly,2016-04-08
121061.0,40408.0,42899.0,4422.0,1185.0,1231.0,500.0,1625.0,28791.0,Butte,State Board of Equalization 1,State Board of Equalization,2016-04-08
747.0,257.0,293.0,24.0,4.0,3.0,4.0,7.0,155.0,Butte,Biggs,City,2016-04-08
45996.0,18218.0,13020.0,1386.0,561.0,489.0,171.0,570.0,11581.0,Butte,Chico,City,2016-04-08
2645.0,927.0,928.0,93.0,16.0,21.0,10.0,34.0,616.0,Butte,Gridley,City,2016-04-08
7732.0,2379.0,2425.0,356.0,57.0,74.0,47.0,102.0,2292.0,Butte,Oroville,City,2016-04-08
16678.0,5035.0,6641.0,670.0,144.0,163.0,78.0,300.0,3647.0,Butte,Paradise,City,2016-04-08
47263.0,13592.0,19592.0,1893.0,403.0,481.0,190.0,612.0,10500.0,Butte,Unincorporated Area,City,2016-04-08
5172.0,1387.0,2425.0,235.0,20.0,49.0,12.0,43.0,1001.0,Calaveras,County Supervisorial  1,County Supervisorial,2016-04-08
4945.0,1630.0,1820.0,278.0,71.0,81.0,25.0,37.0,1003.0,Calaveras,County Supervisorial  2,County Supervisorial,2016-04-08
5749.0,1982.0,2254.0,233.0,59.0,69.0,22.0,50.0,1080.0,Calaveras,County Supervisorial  3,County Supervisorial,2016-04-08
5865.0,1642.0,2569.0,293.0,34.0,100.0,20.0,50.0,1157.0,Calaveras,County Supervisorial  4,County Supervisorial,2016-04-08
4969.0,1281.0,2324.0,261.0,14.0,62.0,17.0,43.0,967.0,Calaveras,County Supervisorial  5,County Supervisorial,2016-04-08
26700.0,7922.0,11392.0,1300.0,198.0,361.0,96.0,223.0,5208.0,Calaveras,US Congressional  4,US Congressional,2016-04-08
26700.0,7922.0,11392.0,1300.0,198.0,361.0,96.0,223.0,5208.0,Calaveras,State Senate  8,State Senate,2016-04-08
26700.0,7922.0,11392.0,1300.0,198.0,361.0,96.0,223.0,5208.0,Calaveras,State Assembly  5,State Assembly,2016-04-08
26700.0,7922.0,11392.0,1300.0,198.0,361.0,96.0,223.0,5208.0,Calaveras,State Board of Equalization 1,State Board of Equalization,2016-04-08
2220.0,665.0,954.0,99.0,14.0,45.0,9.0,15.0,419.0,Calaveras,Angels,City,2016-04-08
24480.0,7257.0,10438.0,1201.0,184.0,316.0,87.0,208.0,4789.0,Calaveras,Unincorporated Area,City,2016-04-08
1636.0,565.0,702.0,40.0,2.0,6.0,3.0,0.0,318.0,Colusa,County Supervisorial  1,County Supervisorial,2016-04-08
1709.0,577.0,730.0,48.0,6.0,10.0,3.0,0.0,335.0,Colusa,County Supervisorial  2,County Supervisorial,2016-04-08
1268.0,460.0,460.0,26.0,5.0,10.0,2.0,1.0,304.0,Colusa,County Supervisorial  3,County Supervisorial,2016-04-08
1324.0,432.0,578.0,36.0,3.0,3.0,0.0,2.0,270.0,Colusa,County Supervisorial  4,County Supervisorial,2016-04-08
1783.0,505.0,854.0,59.0,5.0,14.0,6.0,0.0,340.0,Colusa,County Supervisorial  5,County Supervisorial,2016-04-08
7720.0,2539.0,3324.0,209.0,21.0,43.0,14.0,3.0,1567.0,Colusa,US Congressional  3,US Congressional,2016-04-08
7720.0,2539.0,3324.0,209.0,21.0,43.0,14.0,3.0,1567.0,Colusa,State Senate  4,State Senate,2016-04-08
4257.0,1290.0,1985.0,133.0,13.0,25.0,9.0,1.0,801.0,Colusa,State Assembly  3,State Assembly,2016-04-08
3463.0,1249.0,1339.0,76.0,8.0,18.0,5.0,2.0,766.0,Colusa,State Assembly  4,State Assembly,2016-04-08
7720.0,2539.0,3324.0,209.0,21.0,43.0,14.0,3.0,1567.0,Colusa,State Board of Equalization 2,State Board of Equalization,2016-04-08
2396.0,770.0,1027.0,78.0,8.0,19.0,8.0,0.0,486.0,Colusa,Colusa,City,2016-04-08
1244.0,528.0,320.0,20.0,3.0,7.0,2.0,2.0,362.0,Colusa,Williams,City,2016-04-08
4080.0,1241.0,1977.0,111.0,10.0,17.0,4.0,1.0,719.0,Colusa,Unincorporated Area,City,2016-04-08
90879.0,58600.0,7719.0,1676.0,988.0,396.0,381.0,222.0,20897.0,Contra Costa,County Supervisorial  1,County Supervisorial,2016-04-08
133048.0,53360.0,42639.0,3477.0,479.0,806.0,107.0,258.0,31922.0,Contra Costa,County Supervisorial  2,County Supervisorial,2016-04-08
102865.0,47733.0,27848.0,3387.0,268.0,633.0,206.0,179.0,22611.0,Contra Costa,County Supervisorial  3,County Supervisorial,2016-04-08
116061.0,53363.0,29874.0,3517.0,692.0,799.0,217.0,287.0,27312.0,Contra Costa,County Supervisorial  4,County Supervisorial,2016-04-08
94999.0,51783.0,16233.0,2674.0,549.0,599.0,313.0,233.0,22615.0,Contra Costa,County Supervisorial  5,County Supervisorial,2016-04-08
47928.0,26523.0,7754.0,1291.0,349.0,283.0,134.0,124.0,11470.0,Contra Costa,US Congressional  5,US Congressional,2016-04-08
89421.0,42758.0,23069.0,3011.0,249.0,550.0,181.0,164.0,19439.0,Contra Costa,US Congressional  9,US Congressional,2016-04-08
364365.0,181593.0,83251.0,9466.0,2296.0,2211.0,876.0,829.0,83843.0,Contra Costa,US Congressional 11,US Congressional,2016-04-08
36138.0,13965.0,10239.0,963.0,82.0,189.0,33.0,62.0,10605.0,Contra Costa,US Congressional 15,US Congressional,2016-04-08
47322.0,22835.0,10969.0,1474.0,430.0,384.0,114.0,150.0,10966.0,Contra Costa,State Senate  3,State Senate,2016-04-08
377698.0,170613.0,102680.0,11103.0,1449.0,2367.0,675.0,766.0,88045.0,Contra Costa,State Senate  7,State Senate,2016-04-08
112832.0,71391.0,10664.0,2154.0,1097.0,482.0,435.0,263.0,26346.0,Contra Costa,State Senate  9,State Senate,2016-04-08
106643.0,52629.0,25746.0,3544.0,316.0,639.0,246.0,200.0,23323.0,Contra Costa,State Assembly 11,State Assembly,2016-04-08
161034.0,78513.0,36789.0,4914.0,980.0,1151.0,428.0,416.0,37843.0,Contra Costa,State Assembly 14,State Assembly,2016-04-08
108246.0,68694.0,9989.0,2039.0,1066.0,460.0,422.0,255.0,25321.0,Contra Costa,State Assembly 15,State Assembly,2016-04-08
161929.0,65003.0,51789.0,4234.0,614.0,983.0,128.0,308.0,38870.0,Contra Costa,State Assembly 16,State Assembly,2016-04-08
537852.0,264839.0,124313.0,14731.0,2976.0,3233.0,1224.0,1179.0,125357.0,Contra Costa,State Board of Equalization 2,State Board of Equalization,2016-04-08
45039.0,24839.0,8049.0,1381.0,154.0,242.0,124.0,85.0,10165.0,Contra Costa,Antioch,City,2016-04-08
27691.0,11555.0,8737.0,962.0,74.0,184.0,50.0,50.0,6079.0,Contra Costa,Brentwood,City,2016-04-08
7363.0,2839.0,2758.0,263.0,17.0,45.0,6.0,20.0,1415.0,Contra Costa,Clayton,City,2016-04-08
57213.0,27341.0,13413.0,1878.0,322.0,432.0,147.0,140.0,13540.0,Contra Costa,Concord,City,2016-04-08
27214.0,9168.0,11022.0,774.0,66.0,189.0,16.0,39.0,5940.0,Contra Costa,Danville,City,2016-04-08
14093.0,9136.0,1131.0,182.0,241.0,64.0,41.0,26.0,3272.0,Contra Costa,El Cerrito,City,2016-04-08
12475.0,7204.0,1639.0,256.0,45.0,38.0,27.0,21.0,3245.0,Contra Costa,Hercules,City,2016-04-08
16215.0,7293.0,4613.0,405.0,85.0,99.0,17.0,37.0,3666.0,Contra Costa,Lafayette,City,2016-04-08
22109.0,10785.0,5205.0,722.0,187.0,201.0,63.0,81.0,4865.0,Contra Costa,Martinez,City,2016-04-08
10013.0,4091.0,3127.0,221.0,35.0,74.0,7.0,25.0,2433.0,Contra Costa,Moraga,City,2016-04-08
17083.0,8784.0,3953.0,573.0,45.0,111.0,26.0,36.0,3555.0,Contra Costa,Oakley,City,2016-04-08
12721.0,5785.0,3602.0,271.0,74.0,74.0,8.0,27.0,2880.0,Contra Costa,Orinda,City,2016-04-08
9928.0,5707.0,1571.0,240.0,68.0,45.0,23.0,22.0,2252.0,Contra Costa,Pinole,City,2016-04-08
26623.0,15619.0,3580.0,684.0,87.0,133.0,98.0,48.0,6374.0,Contra Costa,Pittsburg,City,2016-04-08
19242.0,9087.0,4530.0,542.0,168.0,134.0,33.0,52.0,4696.0,Contra Costa,Pleasant Hill,City,2016-04-08
43901.0,29040.0,3048.0,824.0,432.0,168.0,218.0,119.0,10052.0,Contra Costa,Richmond,City,2016-04-08
8855.0,5633.0,605.0,166.0,53.0,48.0,46.0,20.0,2284.0,Contra Costa,San Pablo,City,2016-04-08
34147.0,13276.0,9422.0,901.0,81.0,181.0,30.0,60.0,10196.0,Contra Costa,San Ramon,City,2016-04-08
41150.0,18644.0,11614.0,1080.0,202.0,224.0,38.0,81.0,9267.0,Contra Costa,Walnut Creek,City,2016-04-08
84777.0,39013.0,22694.0,2406.0,540.0,547.0,206.0,190.0,19181.0,Contra Costa,Unincorporated Area,City,2016-04-08
2120.0,705.0,627.0,110.0,24.0,23.0,19.0,32.0,580.0,Del Norte,County Supervisorial  1,County Supervisorial,2016-04-08
2331.0,746.0,758.0,114.0,16.0,21.0,15.0,31.0,630.0,Del Norte,County Supervisorial  2,County Supervisorial,2016-04-08
2984.0,987.0,1161.0,151.0,22.0,38.0,8.0,24.0,593.0,Del Norte,County Supervisorial  3,County Supervisorial,2016-04-08
2990.0,847.0,1266.0,134.0,15.0,23.0,16.0,34.0,655.0,Del Norte,County Supervisorial  4,County Supervisorial,2016-04-08
2810.0,940.0,974.0,141.0,21.0,25.0,10.0,36.0,663.0,Del Norte,County Supervisorial  5,County Supervisorial,2016-04-08
13235.0,4225.0,4786.0,650.0,98.0,130.0,68.0,157.0,3121.0,Del Norte,US Congressional  2,US Congressional,2016-04-08
13235.0,4225.0,4786.0,650.0,98.0,130.0,68.0,157.0,3121.0,Del Norte,State Senate  2,State Senate,2016-04-08
13235.0,4225.0,4786.0,650.0,98.0,130.0,68.0,157.0,3121.0,Del Norte,State Assembly  2,State Assembly,2016-04-08
13235.0,4225.0,4786.0,650.0,98.0,130.0,68.0,157.0,3121.0,Del Norte,State Board of Equalization 2,State Board of Equalization,2016-04-08
1874.0,607.0,548.0,99.0,20.0,21.0,16.0,20.0,543.0,Del Norte,Crescent City,City,2016-04-08
11361.0,3618.0,4238.0,551.0,78.0,109.0,52.0,137.0,2578.0,Del Norte,Unincorporated Area,City,2016-04-08
21895.0,5656.0,10613.0,748.0,55.0,242.0,15.0,186.0,4380.0,El Dorado,County Supervisorial  1,County Supervisorial,2016-04-08
22571.0,6082.0,10433.0,998.0,114.0,273.0,50.0,188.0,4433.0,El Dorado,County Supervisorial  2,County Supervisorial,2016-04-08
21190.0,6377.0,8888.0,953.0,161.0,224.0,88.0,192.0,4307.0,El Dorado,County Supervisorial  3,County Supervisorial,2016-04-08
22936.0,6079.0,10707.0,989.0,136.0,263.0,47.0,196.0,4519.0,El Dorado,County Supervisorial  4,County Supervisorial,2016-04-08
18227.0,6658.0,4689.0,808.0,280.0,246.0,101.0,193.0,5252.0,El Dorado,County Supervisorial  5,County Supervisorial,2016-04-08
106819.0,30852.0,45330.0,4496.0,746.0,1248.0,301.0,955.0,22891.0,El Dorado,US Congressional  4,US Congressional,2016-04-08
106819.0,30852.0,45330.0,4496.0,746.0,1248.0,301.0,955.0,22891.0,El Dorado,State Senate  1,State Senate,2016-04-08
69484.0,21085.0,27418.0,3109.0,634.0,836.0,257.0,635.0,15510.0,El Dorado,State Assembly  5,State Assembly,2016-04-08
37335.0,9767.0,17912.0,1387.0,112.0,412.0,44.0,320.0,7381.0,El Dorado,State Assembly  6,State Assembly,2016-04-08
106819.0,30852.0,45330.0,4496.0,746.0,1248.0,301.0,955.0,22891.0,El Dorado,State Board of Equalization 1,State Board of Equalization,2016-04-08
5360.0,1836.0,1907.0,250.0,53.0,47.0,27.0,45.0,1195.0,El Dorado,Placerville,City,2016-04-08
9191.0,3497.0,1915.0,432.0,159.0,140.0,71.0,91.0,2886.0,El Dorado,South Lake Tahoe,City,2016-04-08
92268.0,25519.0,41508.0,3814.0,534.0,1061.0,203.0,819.0,18810.0,El Dorado,Unincorporated Area,City,2016-04-08
74113.0,34298.0,20639.0,1979.0,218.0,351.0,252.0,778.0,15598.0,Fresno,County Supervisorial  1,County Supervisorial,2016-04-08
105346.0,34628.0,46679.0,3176.0,462.0,652.0,228.0,1274.0,18247.0,Fresno,County Supervisorial  2,County Supervisorial,2016-04-08
71005.0,36136.0,16479.0,1453.0,313.0,354.0,319.0,791.0,15160.0,Fresno,County Supervisorial  3,County Supervisorial,2016-04-08
66460.0,26989.0,24102.0,1587.0,133.0,267.0,196.0,673.0,12513.0,Fresno,County Supervisorial  4,County Supervisorial,2016-04-08
105570.0,32171.0,48199.0,3247.0,307.0,725.0,244.0,1272.0,19405.0,Fresno,County Supervisorial  5,County Supervisorial,2016-04-08
8946.0,1892.0,5066.0,349.0,37.0,81.0,17.0,125.0,1379.0,Fresno,US Congressional  4,US Congressional,2016-04-08
131119.0,64700.0,32420.0,2882.0,526.0,643.0,563.0,1450.0,27935.0,Fresno,US Congressional 16,US Congressional,2016-04-08
69640.0,28958.0,24087.0,1804.0,145.0,294.0,206.0,698.0,13448.0,Fresno,US Congressional 21,US Congressional,2016-04-08
212789.0,68672.0,94525.0,6407.0,725.0,1331.0,453.0,2515.0,38161.0,Fresno,US Congressional 22,US Congressional,2016-04-08
276343.0,95571.0,113387.0,8182.0,1035.0,1737.0,725.0,3331.0,52375.0,Fresno,State Senate  8,State Senate,2016-04-08
43895.0,16572.0,16485.0,1291.0,96.0,219.0,121.0,478.0,8633.0,Fresno,State Senate 12,State Senate,2016-04-08
102256.0,52079.0,26226.0,1969.0,302.0,393.0,393.0,979.0,19915.0,Fresno,State Senate 14,State Senate,2016-04-08
250130.0,83479.0,106762.0,7566.0,925.0,1584.0,609.0,3013.0,46192.0,Fresno,State Assembly 23,State Assembly,2016-04-08
172364.0,80743.0,49336.0,3876.0,508.0,765.0,630.0,1775.0,34731.0,Fresno,State Assembly 31,State Assembly,2016-04-08
422494.0,164222.0,156098.0,11442.0,1433.0,2349.0,1239.0,4788.0,80923.0,Fresno,State Board of Equalization 1,State Board of Equalization,2016-04-08
56597.0,15735.0,27938.0,1769.0,141.0,362.0,114.0,671.0,9867.0,Fresno,Clovis,City,2016-04-08
4653.0,1726.0,1512.0,178.0,17.0,38.0,18.0,67.0,1097.0,Fresno,Coalinga,City,2016-04-08
2339.0,1209.0,483.0,50.0,5.0,11.0,11.0,19.0,551.0,Fresno,Firebaugh,City,2016-04-08
2741.0,1122.0,891.0,47.0,6.0,11.0,10.0,25.0,629.0,Fresno,Fowler,City,2016-04-08
226212.0,96368.0,72447.0,5889.0,895.0,1248.0,748.0,2617.0,46000.0,Fresno,Fresno,City,2016-04-08
961.0,570.0,149.0,21.0,2.0,4.0,6.0,12.0,197.0,Fresno,Huron,City,2016-04-08
5299.0,2342.0,1530.0,226.0,13.0,13.0,17.0,60.0,1098.0,Fresno,Kerman,City,2016-04-08
6113.0,1457.0,3334.0,186.0,13.0,29.0,11.0,84.0,999.0,Fresno,Kingsburg,City,2016-04-08
2309.0,1456.0,342.0,32.0,6.0,12.0,3.0,20.0,438.0,Fresno,Mendota,City,2016-04-08
2676.0,1662.0,472.0,43.0,6.0,3.0,14.0,26.0,450.0,Fresno,Orange Cove,City,2016-04-08
3998.0,2350.0,732.0,51.0,10.0,5.0,23.0,33.0,794.0,Fresno,Parlier,City,2016-04-08
8987.0,3421.0,3520.0,201.0,20.0,40.0,24.0,95.0,1666.0,Fresno,Reedley,City,2016-04-08
762.0,430.0,119.0,20.0,1.0,4.0,4.0,5.0,179.0,Fresno,San Joaquin,City,2016-04-08
10551.0,5031.0,3259.0,202.0,24.0,39.0,33.0,79.0,1884.0,Fresno,Sanger,City,2016-04-08
8827.0,3955.0,2765.0,216.0,9.0,33.0,26.0,76.0,1747.0,Fresno,Selma,City,2016-04-08
79469.0,25388.0,36605.0,2311.0,265.0,497.0,177.0,899.0,13327.0,Fresno,Unincorporated Area,City,2016-04-08
2464.0,666.0,1073.0,104.0,11.0,31.0,11.0,4.0,564.0,Glenn,County Supervisorial  1,County Supervisorial,2016-04-08
2405.0,747.0,964.0,102.0,12.0,21.0,7.0,5.0,547.0,Glenn,County Supervisorial  2,County Supervisorial,2016-04-08
2609.0,617.0,1380.0,87.0,8.0,11.0,9.0,3.0,494.0,Glenn,County Supervisorial  3,County Supervisorial,2016-04-08
2253.0,664.0,878.0,113.0,2.0,15.0,12.0,5.0,564.0,Glenn,County Supervisorial  4,County Supervisorial,2016-04-08
2185.0,747.0,917.0,72.0,6.0,15.0,6.0,3.0,419.0,Glenn,County Supervisorial  5,County Supervisorial,2016-04-08
1123.0,255.0,641.0,34.0,5.0,8.0,1.0,1.0,178.0,Glenn,US Congressional  1,US Congressional,2016-04-08
10793.0,3186.0,4571.0,444.0,34.0,85.0,44.0,19.0,2410.0,Glenn,US Congressional  3,US Congressional,2016-04-08
11916.0,3441.0,5212.0,478.0,39.0,93.0,45.0,20.0,2588.0,Glenn,State Senate  4,State Senate,2016-04-08
11916.0,3441.0,5212.0,478.0,39.0,93.0,45.0,20.0,2588.0,Glenn,State Assembly  3,State Assembly,2016-04-08
11916.0,3441.0,5212.0,478.0,39.0,93.0,45.0,20.0,2588.0,Glenn,State Board of Equalization 2,State Board of Equalization,2016-04-08
2898.0,949.0,1068.0,123.0,14.0,28.0,13.0,6.0,697.0,Glenn,Orland,City,2016-04-08
2433.0,728.0,937.0,123.0,2.0,17.0,12.0,5.0,609.0,Glenn,Willows,City,2016-04-08
6585.0,1764.0,3207.0,232.0,23.0,48.0,20.0,9.0,1282.0,Glenn,Unincorporated Area,City,2016-04-08
15621.0,6097.0,5144.0,535.0,236.0,146.0,56.0,49.0,3358.0,Humboldt,County Supervisorial  1,County Supervisorial,2016-04-08
14832.0,5559.0,4306.0,624.0,396.0,130.0,65.0,43.0,3709.0,Humboldt,County Supervisorial  2,County Supervisorial,2016-04-08
17502.0,8745.0,2520.0,512.0,782.0,200.0,90.0,74.0,4579.0,Humboldt,County Supervisorial  3,County Supervisorial,2016-04-08
13996.0,6049.0,3097.0,473.0,373.0,167.0,86.0,56.0,3695.0,Humboldt,County Supervisorial  4,County Supervisorial,2016-04-08
15530.0,7057.0,3596.0,511.0,445.0,127.0,71.0,51.0,3672.0,Humboldt,County Supervisorial  5,County Supervisorial,2016-04-08
77481.0,33507.0,18663.0,2655.0,2232.0,770.0,368.0,273.0,19013.0,Humboldt,US Congressional  2,US Congressional,2016-04-08
77481.0,33507.0,18663.0,2655.0,2232.0,770.0,368.0,273.0,19013.0,Humboldt,State Senate  2,State Senate,2016-04-08
77481.0,33507.0,18663.0,2655.0,2232.0,770.0,368.0,273.0,19013.0,Humboldt,State Assembly  2,State Assembly,2016-04-08
77481.0,33507.0,18663.0,2655.0,2232.0,770.0,368.0,273.0,19013.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2016-04-08
