Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Reform,Miscellaneous,Declined_to_State,county,district,district_type,date
106.0,47.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,36.0,Alpine,County Supervisorial 3,County Supervisorial,2002-02-04
200.0,67.0,90.0,1.0,4.0,5.0,0.0,1.0,1.0,31.0,Alpine,County Supervisorial 4,County Supervisorial,2002-02-04
170.0,55.0,79.0,6.0,0.0,1.0,0.0,0.0,0.0,29.0,Alpine,County Supervisorial 5,County Supervisorial,2002-02-04
818.0,284.0,313.0,29.0,8.0,7.0,1.0,7.0,3.0,166.0,Alpine,US Congressional 3,US Congressional,2002-02-04
818.0,284.0,313.0,29.0,8.0,7.0,1.0,7.0,3.0,166.0,Alpine,State Senate 1,State Senate,2002-02-04
818.0,284.0,313.0,29.0,8.0,7.0,1.0,7.0,3.0,166.0,Alpine,State Assembly 4,State Assembly,2002-02-04
818.0,284.0,313.0,29.0,8.0,7.0,1.0,7.0,3.0,166.0,Alpine,State Board of Equalization 2,State Board of Equalization,2002-02-04
818.0,284.0,313.0,29.0,8.0,7.0,1.0,7.0,3.0,166.0,Alpine,Unincorporated Area,City,2002-02-04
3649.0,1491.0,1602.0,101.0,17.0,25.0,1.0,20.0,44.0,348.0,Amador,County Supervisorial 1,County Supervisorial,2002-02-04
3487.0,1308.0,1613.0,113.0,19.0,26.0,4.0,19.0,54.0,331.0,Amador,County Supervisorial 2,County Supervisorial,2002-02-04
3795.0,1528.0,1661.0,102.0,32.0,21.0,2.0,29.0,51.0,369.0,Amador,County Supervisorial 3,County Supervisorial,2002-02-04
3845.0,1507.0,1798.0,94.0,26.0,22.0,6.0,15.0,38.0,339.0,Amador,County Supervisorial 4,County Supervisorial,2002-02-04
3986.0,1560.0,1743.0,105.0,39.0,37.0,1.0,27.0,61.0,413.0,Amador,County Supervisorial 5,County Supervisorial,2002-02-04
18762.0,7394.0,8417.0,515.0,133.0,131.0,14.0,110.0,248.0,1800.0,Amador,US Congressional 3,US Congressional,2002-02-04
18762.0,7394.0,8417.0,515.0,133.0,131.0,14.0,110.0,248.0,1800.0,Amador,State Senate 1,State Senate,2002-02-04
18762.0,7394.0,8417.0,515.0,133.0,131.0,14.0,110.0,248.0,1800.0,Amador,State Assembly 10,State Assembly,2002-02-04
18762.0,7394.0,8417.0,515.0,133.0,131.0,14.0,110.0,248.0,1800.0,Amador,State Board of Equalization 2,State Board of Equalization,2002-02-04
128.0,55.0,49.0,1.0,6.0,0.0,1.0,0.0,3.0,13.0,Amador,Amador,City,2002-02-04
1616.0,606.0,775.0,45.0,4.0,16.0,0.0,12.0,25.0,133.0,Amador,Ione,City,2002-02-04
2253.0,967.0,954.0,65.0,10.0,15.0,1.0,15.0,27.0,199.0,Amador,Jackson,City,2002-02-04
488.0,198.0,206.0,19.0,4.0,3.0,0.0,1.0,9.0,48.0,Amador,Plymouth,City,2002-02-04
1410.0,616.0,605.0,27.0,14.0,6.0,3.0,8.0,13.0,118.0,Amador,Sutter Creek,City,2002-02-04
12867.0,4952.0,5828.0,358.0,95.0,91.0,9.0,74.0,171.0,1289.0,Amador,Unincorporated Area,City,2002-02-04
20263.0,7589.0,8640.0,696.0,133.0,117.0,24.0,68.0,223.0,2773.0,Butte,County Supervisorial 1,County Supervisorial,2002-02-04
21114.0,8273.0,6802.0,577.0,1092.0,222.0,13.0,39.0,312.0,3784.0,Butte,County Supervisorial 2,County Supervisorial,2002-02-04
25341.0,9155.0,10956.0,584.0,579.0,165.0,20.0,61.0,238.0,3583.0,Butte,County Supervisorial 3,County Supervisorial,2002-02-04
21564.0,7497.0,10090.0,610.0,207.0,146.0,15.0,34.0,168.0,2797.0,Butte,County Supervisorial 4,County Supervisorial,2002-02-04
24891.0,8601.0,11466.0,715.0,324.0,168.0,13.0,94.0,294.0,3216.0,Butte,County Supervisorial 5,County Supervisorial,2002-02-04
90961.0,32665.0,38581.0,2388.0,2221.0,695.0,62.0,230.0,1006.0,13113.0,Butte,US Congressional 2,US Congressional,2002-02-04
22212.0,8450.0,9373.0,794.0,114.0,123.0,23.0,66.0,229.0,3040.0,Butte,US Congressional 4,US Congressional,2002-02-04
113173.0,41115.0,47954.0,3182.0,2335.0,818.0,85.0,296.0,1235.0,16153.0,Butte,State Senate 4,State Senate,2002-02-04
9202.0,2780.0,4957.0,192.0,90.0,52.0,6.0,10.0,63.0,1052.0,Butte,State Assembly 2,State Assembly,2002-02-04
103971.0,38335.0,42997.0,2990.0,2245.0,766.0,79.0,286.0,1172.0,15101.0,Butte,State Assembly 3,State Assembly,2002-02-04
113173.0,41115.0,47954.0,3182.0,2335.0,818.0,85.0,296.0,1235.0,16153.0,Butte,State Board of Equalization 2,State Board of Equalization,2002-02-04
735.0,322.0,290.0,13.0,2.0,3.0,1.0,1.0,0.0,103.0,Butte,Biggs,City,2002-02-04
32804.0,12496.0,11994.0,859.0,1314.0,282.0,26.0,65.0,409.0,5359.0,Butte,Chico,City,2002-02-04
2150.0,929.0,816.0,52.0,8.0,16.0,5.0,4.0,11.0,309.0,Butte,Gridley,City,2002-02-04
5221.0,2013.0,2097.0,212.0,27.0,24.0,5.0,13.0,63.0,767.0,Butte,Oroville,City,2002-02-04
16813.0,5696.0,7886.0,473.0,197.0,102.0,10.0,60.0,210.0,2179.0,Butte,Paradise,City,2002-02-04
55450.0,19659.0,24871.0,1573.0,787.0,391.0,38.0,153.0,542.0,7436.0,Butte,Unincorporated Area,City,2002-02-04
4987.0,1813.0,2357.0,136.0,35.0,59.0,5.0,19.0,7.0,556.0,Calaveras,County Supervisorial 1,County Supervisorial,2002-02-04
4848.0,1962.0,1888.0,116.0,91.0,83.0,28.0,34.0,30.0,616.0,Calaveras,County Supervisorial 2,County Supervisorial,2002-02-04
4421.0,1626.0,2061.0,91.0,61.0,54.0,0.0,22.0,28.0,478.0,Calaveras,County Supervisorial 3,County Supervisorial,2002-02-04
5015.0,1800.0,2238.0,137.0,52.0,114.0,4.0,27.0,33.0,610.0,Calaveras,County Supervisorial 4,County Supervisorial,2002-02-04
4972.0,1767.0,2270.0,158.0,21.0,56.0,2.0,23.0,19.0,656.0,Calaveras,County Supervisorial 5,County Supervisorial,2002-02-04
24243.0,8968.0,10814.0,638.0,260.0,366.0,39.0,125.0,117.0,2916.0,Calaveras,US Congressional 3,US Congressional,2002-02-04
24243.0,8968.0,10814.0,638.0,260.0,366.0,39.0,125.0,117.0,2916.0,Calaveras,State Senate 1,State Senate,2002-02-04
24243.0,8968.0,10814.0,638.0,260.0,366.0,39.0,125.0,117.0,2916.0,Calaveras,State Assembly 25,State Assembly,2002-02-04
24243.0,8968.0,10814.0,638.0,260.0,366.0,39.0,125.0,117.0,2916.0,Calaveras,State Board of Equalization 2,State Board of Equalization,2002-02-04
1864.0,676.0,818.0,47.0,11.0,48.0,2.0,8.0,11.0,243.0,Calaveras,Angels,City,2002-02-04
22379.0,8292.0,9996.0,591.0,249.0,318.0,37.0,117.0,106.0,2673.0,Calaveras,Unincorporated Area,City,2002-02-04
1321.0,541.0,561.0,37.0,2.0,9.0,0.0,3.0,2.0,166.0,Colusa,County Supervisorial 1,County Supervisorial,2002-02-04
1696.0,711.0,759.0,41.0,1.0,7.0,0.0,6.0,8.0,163.0,Colusa,County Supervisorial 2,County Supervisorial,2002-02-04
1084.0,441.0,468.0,39.0,2.0,2.0,1.0,0.0,3.0,128.0,Colusa,County Supervisorial 3,County Supervisorial,2002-02-04
1643.0,689.0,700.0,48.0,3.0,6.0,1.0,5.0,4.0,187.0,Colusa,County Supervisorial 4,County Supervisorial,2002-02-04
1752.0,646.0,864.0,35.0,9.0,11.0,1.0,4.0,14.0,168.0,Colusa,County Supervisorial 5,County Supervisorial,2002-02-04
7496.0,3028.0,3352.0,200.0,17.0,35.0,3.0,18.0,31.0,812.0,Colusa,US Congressional 2,US Congressional,2002-02-04
7496.0,3028.0,3352.0,200.0,17.0,35.0,3.0,18.0,31.0,812.0,Colusa,State Senate 4,State Senate,2002-02-04
7496.0,3028.0,3352.0,200.0,17.0,35.0,3.0,18.0,31.0,812.0,Colusa,State Assembly 2,State Assembly,2002-02-04
7496.0,3028.0,3352.0,200.0,17.0,35.0,3.0,18.0,31.0,812.0,Colusa,State Board of Equalization 1,State Board of Equalization,2002-02-04
2363.0,971.0,1076.0,53.0,3.0,13.0,1.0,6.0,20.0,220.0,Colusa,Colusa,City,2002-02-04
884.0,434.0,300.0,27.0,1.0,2.0,2.0,0.0,3.0,115.0,Colusa,Williams,City,2002-02-04
4249.0,1623.0,1976.0,120.0,13.0,20.0,0.0,12.0,8.0,477.0,Colusa,Unincorporated Area,City,2002-02-04
77160.0,52290.0,10269.0,1075.0,1591.0,314.0,342.0,236.0,3590.0,7453.0,Contra Costa,County Supervisorial 1,County Supervisorial,2002-02-04
106379.0,49689.0,37076.0,1704.0,1004.0,526.0,212.0,495.0,3549.0,12124.0,Contra Costa,County Supervisorial 2,County Supervisorial,2002-02-04
114262.0,40083.0,53889.0,1868.0,577.0,521.0,152.0,357.0,3620.0,13195.0,Contra Costa,County Supervisorial 3,County Supervisorial,2002-02-04
94693.0,44292.0,32071.0,1823.0,770.0,596.0,231.0,417.0,3412.0,11081.0,Contra Costa,County Supervisorial 4,County Supervisorial,2002-02-04
84797.0,49202.0,20970.0,1926.0,304.0,362.0,116.0,240.0,3284.0,8393.0,Contra Costa,County Supervisorial 5,County Supervisorial,2002-02-04
169611.0,102017.0,35488.0,3088.0,1862.0,832.0,575.0,647.0,7215.0,17887.0,Contra Costa,US Congressional 7,US Congressional,2002-02-04
232620.0,108216.0,82606.0,3998.0,2111.0,1148.0,398.0,880.0,7821.0,25442.0,Contra Costa,US Congressional 10,US Congressional,2002-02-04
75060.0,25323.0,36181.0,1310.0,273.0,339.0,80.0,218.0,2419.0,8917.0,Contra Costa,US Congressional 11,US Congressional,2002-02-04
442161.0,210186.0,151078.0,7842.0,3578.0,2208.0,804.0,1654.0,15534.0,49277.0,Contra Costa,State Senate 7,State Senate,2002-02-04
35130.0,25370.0,3197.0,554.0,668.0,111.0,249.0,91.0,1921.0,2969.0,Contra Costa,State Senate 9,State Senate,2002-02-04
195276.0,105630.0,53083.0,3972.0,1310.0,1025.0,415.0,754.0,7482.0,21605.0,Contra Costa,State Assembly 11,State Assembly,2002-02-04
129574.0,72601.0,33148.0,1785.0,2116.0,583.0,418.0,471.0,5056.0,13396.0,Contra Costa,State Assembly 14,State Assembly,2002-02-04
152441.0,57325.0,68044.0,2639.0,820.0,711.0,220.0,520.0,4917.0,17245.0,Contra Costa,State Assembly 15,State Assembly,2002-02-04
477291.0,235556.0,154275.0,8396.0,4246.0,2319.0,1053.0,1745.0,17455.0,52246.0,Contra Costa,State Board of Equalization 1,State Board of Equalization,2002-02-04
41092.0,23032.0,11197.0,935.0,122.0,159.0,42.0,100.0,1411.0,4094.0,Contra Costa,Antioch,City,2002-02-04
11698.0,5071.0,4690.0,255.0,33.0,55.0,5.0,28.0,396.0,1165.0,Contra Costa,Brentwood,City,2002-02-04
7221.0,2698.0,3356.0,129.0,24.0,30.0,6.0,19.0,179.0,780.0,Contra Costa,Clayton,City,2002-02-04
56287.0,27438.0,17887.0,1129.0,439.0,369.0,156.0,251.0,2161.0,6457.0,Contra Costa,Concord,City,2002-02-04
26443.0,8322.0,13625.0,376.0,95.0,114.0,38.0,85.0,817.0,2971.0,Contra Costa,Danville,City,2002-02-04
13627.0,8447.0,2250.0,109.0,418.0,80.0,18.0,39.0,585.0,1681.0,Contra Costa,El Cerrito,City,2002-02-04
8916.0,5213.0,1720.0,146.0,55.0,23.0,41.0,26.0,448.0,1244.0,Contra Costa,Hercules,City,2002-02-04
15408.0,6230.0,6488.0,228.0,176.0,75.0,24.0,81.0,420.0,1686.0,Contra Costa,Lafayette,City,2002-02-04
20870.0,10306.0,6293.0,380.0,203.0,148.0,35.0,133.0,645.0,2727.0,Contra Costa,Martinez,City,2002-02-04
10104.0,3660.0,4703.0,123.0,76.0,43.0,15.0,37.0,285.0,1162.0,Contra Costa,Moraga,City,2002-02-04
11704.0,5924.0,3612.0,319.0,42.0,54.0,13.0,38.0,442.0,1260.0,Contra Costa,Oakley,City,2002-02-04
12265.0,4904.0,5358.0,130.0,120.0,61.0,16.0,46.0,349.0,1281.0,Contra Costa,Orinda,City,2002-02-04
9118.0,5315.0,2107.0,147.0,91.0,32.0,21.0,33.0,354.0,1018.0,Contra Costa,Pinole,City,2002-02-04
22751.0,14738.0,4098.0,471.0,86.0,86.0,39.0,56.0,1021.0,2156.0,Contra Costa,Pittsburg,City,2002-02-04
18574.0,8676.0,6255.0,330.0,215.0,110.0,39.0,96.0,625.0,2228.0,Contra Costa,Pleasant Hill,City,2002-02-04
38588.0,27641.0,4041.0,543.0,695.0,111.0,240.0,103.0,1843.0,3371.0,Contra Costa,Richmond,City,2002-02-04
7313.0,5022.0,838.0,143.0,70.0,26.0,38.0,24.0,482.0,670.0,Contra Costa,San Pablo,City,2002-02-04
24785.0,8674.0,11039.0,466.0,121.0,126.0,29.0,86.0,849.0,3395.0,Contra Costa,San Ramon,City,2002-02-04
42063.0,17354.0,17481.0,617.0,346.0,189.0,93.0,169.0,1341.0,4473.0,Contra Costa,Walnut Creek,City,2002-02-04
78464.0,36891.0,27237.0,1420.0,819.0,428.0,145.0,295.0,2802.0,8427.0,Contra Costa,Unincorporated Area,City,2002-02-04
1853.0,771.0,684.0,65.0,15.0,11.0,2.0,13.0,10.0,282.0,Del Norte,County Supervisorial 1,County Supervisorial,2002-02-04
2086.0,835.0,734.0,77.0,22.0,12.0,1.0,13.0,21.0,371.0,Del Norte,County Supervisorial 2,County Supervisorial,2002-02-04
2558.0,1001.0,1048.0,67.0,16.0,21.0,1.0,11.0,12.0,381.0,Del Norte,County Supervisorial 3,County Supervisorial,2002-02-04
2610.0,927.0,1128.0,86.0,18.0,12.0,1.0,17.0,12.0,409.0,Del Norte,County Supervisorial 4,County Supervisorial,2002-02-04
2660.0,1076.0,1025.0,86.0,30.0,18.0,0.0,17.0,12.0,396.0,Del Norte,County Supervisorial 5,County Supervisorial,2002-02-04
11767.0,4610.0,4619.0,381.0,101.0,74.0,5.0,71.0,67.0,1839.0,Del Norte,US Congressional 1,US Congressional,2002-02-04
11767.0,4610.0,4619.0,381.0,101.0,74.0,5.0,71.0,67.0,1839.0,Del Norte,State Senate 4,State Senate,2002-02-04
11767.0,4610.0,4619.0,381.0,101.0,74.0,5.0,71.0,67.0,1839.0,Del Norte,State Assembly 1,State Assembly,2002-02-04
11767.0,4610.0,4619.0,381.0,101.0,74.0,5.0,71.0,67.0,1839.0,Del Norte,State Board of Equalization 1,State Board of Equalization,2002-02-04
1596.0,630.0,585.0,59.0,16.0,9.0,3.0,6.0,17.0,271.0,Del Norte,Crescent City,City,2002-02-04
10171.0,3980.0,4034.0,322.0,85.0,65.0,2.0,65.0,50.0,1568.0,Del Norte,Unincorporated Area,City,2002-02-04
17590.0,4986.0,9892.0,322.0,72.0,103.0,6.0,61.0,77.0,2071.0,El Dorado,County Supervisorial 1,County Supervisorial,2002-02-04
19727.0,6619.0,9529.0,497.0,180.0,167.0,8.0,76.0,136.0,2515.0,El Dorado,County Supervisorial 2,County Supervisorial,2002-02-04
18144.0,6711.0,8036.0,553.0,167.0,121.0,20.0,72.0,144.0,2320.0,El Dorado,County Supervisorial 3,County Supervisorial,2002-02-04
19778.0,6353.0,9850.0,473.0,187.0,148.0,12.0,103.0,123.0,2529.0,El Dorado,County Supervisorial 4,County Supervisorial,2002-02-04
13855.0,5489.0,4604.0,445.0,261.0,120.0,31.0,52.0,170.0,2683.0,El Dorado,County Supervisorial 5,County Supervisorial,2002-02-04
89094.0,30158.0,41911.0,2290.0,867.0,659.0,77.0,364.0,650.0,12118.0,El Dorado,US Congressional 4,US Congressional,2002-02-04
89094.0,30158.0,41911.0,2290.0,867.0,659.0,77.0,364.0,650.0,12118.0,El Dorado,State Senate 1,State Senate,2002-02-04
74184.0,26040.0,33343.0,2049.0,810.0,593.0,75.0,331.0,598.0,10345.0,El Dorado,State Assembly 4,State Assembly,2002-02-04
14910.0,4118.0,8568.0,241.0,57.0,66.0,2.0,33.0,52.0,1773.0,El Dorado,State Assembly 10,State Assembly,2002-02-04
89094.0,30158.0,41911.0,2290.0,867.0,659.0,77.0,364.0,650.0,12118.0,El Dorado,State Board of Equalization 2,State Board of Equalization,2002-02-04
5238.0,2044.0,2117.0,183.0,77.0,38.0,7.0,14.0,45.0,713.0,El Dorado,Placerville,City,2002-02-04
8356.0,3414.0,2647.0,288.0,143.0,69.0,27.0,36.0,106.0,1626.0,El Dorado,South Lake Tahoe,City,2002-02-04
75500.0,24700.0,37147.0,1819.0,647.0,552.0,43.0,314.0,499.0,9779.0,El Dorado,Unincorporated Area,City,2002-02-04
54512.0,25747.0,21419.0,1101.0,182.0,217.0,49.0,170.0,188.0,5439.0,Fresno,County Supervisorial 1,County Supervisorial,2002-02-04
88265.0,30419.0,46426.0,1431.0,438.0,368.0,85.0,192.0,149.0,8757.0,Fresno,County Supervisorial 2,County Supervisorial,2002-02-04
47285.0,23723.0,16677.0,911.0,358.0,231.0,62.0,138.0,195.0,4990.0,Fresno,County Supervisorial 3,County Supervisorial,2002-02-04
49067.0,22474.0,20573.0,886.0,101.0,144.0,51.0,101.0,150.0,4587.0,Fresno,County Supervisorial 4,County Supervisorial,2002-02-04
77088.0,27588.0,38736.0,1579.0,340.0,343.0,64.0,199.0,189.0,8050.0,Fresno,County Supervisorial 5,County Supervisorial,2002-02-04
1306.0,472.0,702.0,17.0,4.0,3.0,1.0,2.0,2.0,103.0,Fresno,US Congressional 18,US Congressional,2002-02-04
114009.0,42866.0,55819.0,2044.0,605.0,505.0,113.0,323.0,245.0,11489.0,Fresno,US Congressional 19,US Congressional,2002-02-04
80518.0,42311.0,27538.0,1516.0,340.0,310.0,91.0,184.0,332.0,7896.0,Fresno,US Congressional 20,US Congressional,2002-02-04
120384.0,44302.0,59772.0,2331.0,470.0,485.0,106.0,291.0,292.0,12335.0,Fresno,US Congressional 21,US Congressional,2002-02-04
209227.0,74770.0,106314.0,3886.0,986.0,895.0,194.0,529.0,448.0,21205.0,Fresno,State Senate 14,State Senate,2002-02-04
106990.0,55181.0,37517.0,2022.0,433.0,408.0,117.0,271.0,423.0,10618.0,Fresno,State Senate 16,State Senate,2002-02-04
179252.0,63938.0,91246.0,3277.0,826.0,758.0,165.0,434.0,365.0,18243.0,Fresno,State Assembly 29,State Assembly,2002-02-04
13899.0,5277.0,6680.0,330.0,28.0,43.0,15.0,25.0,48.0,1453.0,Fresno,State Assembly 30,State Assembly,2002-02-04
123066.0,60736.0,45905.0,2301.0,565.0,502.0,131.0,341.0,458.0,12127.0,Fresno,State Assembly 31,State Assembly,2002-02-04
316217.0,129951.0,143831.0,5908.0,1419.0,1303.0,311.0,800.0,871.0,31823.0,Fresno,State Board of Equalization 2,State Board of Equalization,2002-02-04
34171.0,11344.0,17993.0,727.0,129.0,121.0,29.0,67.0,71.0,3690.0,Fresno,Clovis,City,2002-02-04
3709.0,1524.0,1533.0,130.0,9.0,18.0,5.0,8.0,14.0,468.0,Fresno,Coalinga,City,2002-02-04
1370.0,785.0,393.0,25.0,2.0,3.0,1.0,1.0,10.0,150.0,Fresno,Firebaugh,City,2002-02-04
1425.0,741.0,516.0,16.0,2.0,4.0,1.0,2.0,2.0,141.0,Fresno,Fowler,City,2002-02-04
171264.0,72238.0,75105.0,3211.0,927.0,757.0,187.0,480.0,483.0,17876.0,Fresno,Fresno,City,2002-02-04
804.0,573.0,129.0,14.0,2.0,2.0,0.0,1.0,7.0,76.0,Fresno,Huron,City,2002-02-04
2606.0,1237.0,964.0,64.0,5.0,10.0,1.0,6.0,12.0,307.0,Fresno,Kerman,City,2002-02-04
4469.0,1386.0,2477.0,95.0,10.0,12.0,4.0,10.0,11.0,464.0,Fresno,Kingsburg,City,2002-02-04
1602.0,1143.0,248.0,21.0,3.0,7.0,1.0,2.0,8.0,169.0,Fresno,Mendota,City,2002-02-04
1464.0,948.0,349.0,21.0,1.0,2.0,3.0,3.0,7.0,130.0,Fresno,Orange Cove,City,2002-02-04
2613.0,1783.0,525.0,37.0,7.0,4.0,4.0,7.0,16.0,230.0,Fresno,Parlier,City,2002-02-04
6959.0,2793.0,3279.0,117.0,20.0,24.0,11.0,15.0,19.0,681.0,Fresno,Reedley,City,2002-02-04
474.0,307.0,90.0,7.0,0.0,0.0,0.0,0.0,5.0,65.0,Fresno,San Joaquin,City,2002-02-04
6276.0,3666.0,1848.0,90.0,18.0,19.0,8.0,15.0,22.0,590.0,Fresno,Sanger,City,2002-02-04
6382.0,3110.0,2605.0,100.0,8.0,13.0,3.0,9.0,15.0,519.0,Fresno,Selma,City,2002-02-04
70629.0,26373.0,35777.0,1233.0,276.0,307.0,53.0,174.0,169.0,6267.0,Fresno,Unincorporated Area,City,2002-02-04
2280.0,829.0,1043.0,72.0,8.0,10.0,2.0,4.0,10.0,302.0,Glenn,County Supervisorial 1,County Supervisorial,2002-02-04
2214.0,822.0,1029.0,57.0,7.0,11.0,2.0,5.0,7.0,274.0,Glenn,County Supervisorial 2,County Supervisorial,2002-02-04
2738.0,932.0,1363.0,76.0,4.0,11.0,3.0,4.0,10.0,335.0,Glenn,County Supervisorial 3,County Supervisorial,2002-02-04
2295.0,855.0,1000.0,65.0,6.0,6.0,2.0,5.0,25.0,331.0,Glenn,County Supervisorial 4,County Supervisorial,2002-02-04
2016.0,820.0,921.0,40.0,9.0,7.0,0.0,1.0,11.0,207.0,Glenn,County Supervisorial 5,County Supervisorial,2002-02-04
11543.0,4258.0,5356.0,310.0,34.0,45.0,9.0,19.0,63.0,1449.0,Glenn,US Congressional 2,US Congressional,2002-02-04
11543.0,4258.0,5356.0,310.0,34.0,45.0,9.0,19.0,63.0,1449.0,Glenn,State Senate 4,State Senate,2002-02-04
11543.0,4258.0,5356.0,310.0,34.0,45.0,9.0,19.0,63.0,1449.0,Glenn,State Assembly 2,State Assembly,2002-02-04
11543.0,4258.0,5356.0,310.0,34.0,45.0,9.0,19.0,63.0,1449.0,Glenn,State Board of Equalization 2,State Board of Equalization,2002-02-04
2426.0,919.0,1093.0,60.0,9.0,12.0,3.0,5.0,7.0,318.0,Glenn,Orland,City,2002-02-04
2628.0,983.0,1119.0,78.0,8.0,6.0,2.0,6.0,27.0,399.0,Glenn,Willows,City,2002-02-04
6489.0,2356.0,3144.0,172.0,17.0,27.0,4.0,8.0,29.0,732.0,Glenn,Unincorporated Area,City,2002-02-04
14505.0,5774.0,5797.0,325.0,422.0,108.0,5.0,74.0,68.0,1932.0,Humboldt,County Supervisorial 1,County Supervisorial,2002-02-04
14830.0,6207.0,5221.0,412.0,646.0,142.0,14.0,35.0,93.0,2060.0,Humboldt,County Supervisorial 2,County Supervisorial,2002-02-04
