Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
29619.0,12896.0,10051.0,774.0,156.0,188.0,142.0,63.0,5349.0,Sacramento,Rancho Cordova,City,2011-02-10
214862.0,112073.0,51540.0,5267.0,1916.0,1059.0,1167.0,391.0,41449.0,Sacramento,Sacramento,City,2011-02-10
270323.0,110021.0,102329.0,7400.0,1430.0,1339.0,974.0,566.0,46264.0,Sacramento,Unincorporated Area,City,2011-02-10
4934.0,2006.0,1780.0,112.0,26.0,26.0,15.0,68.0,901.0,San Benito,County Supervisorial 1,County Supervisorial,2011-02-10
5484.0,2532.0,1678.0,151.0,44.0,33.0,11.0,71.0,964.0,San Benito,County Supervisorial 2,County Supervisorial,2011-02-10
4032.0,2294.0,924.0,95.0,13.0,19.0,9.0,57.0,621.0,San Benito,County Supervisorial 3,County Supervisorial,2011-02-10
6199.0,2282.0,2585.0,176.0,26.0,27.0,10.0,66.0,1027.0,San Benito,County Supervisorial 4,County Supervisorial,2011-02-10
4175.0,2845.0,577.0,61.0,19.0,13.0,14.0,33.0,613.0,San Benito,County Supervisorial 5,County Supervisorial,2011-02-10
24824.0,11959.0,7544.0,595.0,128.0,118.0,59.0,295.0,4126.0,San Benito,US Congressional 17,US Congressional,2011-02-10
24824.0,11959.0,7544.0,595.0,128.0,118.0,59.0,295.0,4126.0,San Benito,State Senate 12,State Senate,2011-02-10
24824.0,11959.0,7544.0,595.0,128.0,118.0,59.0,295.0,4126.0,San Benito,State Assembly 28,State Assembly,2011-02-10
24824.0,11959.0,7544.0,595.0,128.0,118.0,59.0,295.0,4126.0,San Benito,State Board of Equalization 1,State Board of Equalization,2011-02-10
14074.0,7735.0,3330.0,329.0,65.0,64.0,38.0,168.0,2345.0,San Benito,Hollister,City,2011-02-10
884.0,456.0,217.0,31.0,7.0,5.0,2.0,10.0,156.0,San Benito,San Juan Bautista,City,2011-02-10
9866.0,3768.0,3997.0,235.0,56.0,49.0,19.0,117.0,1625.0,San Benito,Unincorporated Area,City,2011-02-10
172103.0,59096.0,70613.0,7574.0,548.0,1060.0,498.0,541.0,32173.0,San Bernardino,County Supervisorial 1,County Supervisorial,2011-02-10
183037.0,71580.0,69685.0,5204.0,718.0,876.0,581.0,396.0,33997.0,San Bernardino,County Supervisorial 2,County Supervisorial,2011-02-10
181383.0,61159.0,79615.0,6454.0,829.0,1092.0,506.0,562.0,31166.0,San Bernardino,County Supervisorial 3,County Supervisorial,2011-02-10
138203.0,57484.0,49598.0,3467.0,439.0,604.0,503.0,293.0,25815.0,San Bernardino,County Supervisorial 4,County Supervisorial,2011-02-10
127122.0,63326.0,37466.0,3278.0,388.0,461.0,619.0,330.0,21254.0,San Bernardino,County Supervisorial 5,County Supervisorial,2011-02-10
73700.0,29029.0,26017.0,3223.0,219.0,404.0,229.0,212.0,14367.0,San Bernardino,US Congressional 25,US Congressional,2011-02-10
139150.0,50508.0,57430.0,4037.0,575.0,746.0,381.0,317.0,25156.0,San Bernardino,US Congressional 26,US Congressional,2011-02-10
280532.0,91007.0,124726.0,10884.0,1173.0,1732.0,769.0,873.0,49368.0,San Bernardino,US Congressional 41,US Congressional,2011-02-10
69008.0,24541.0,28392.0,1777.0,197.0,309.0,188.0,169.0,13435.0,San Bernardino,US Congressional 42,US Congressional,2011-02-10
239458.0,117560.0,70412.0,6056.0,758.0,902.0,1140.0,551.0,42079.0,San Bernardino,US Congressional 43,US Congressional,2011-02-10
132859.0,44860.0,56267.0,5636.0,406.0,813.0,383.0,439.0,24055.0,San Bernardino,State Senate 17,State Senate,2011-02-10
54251.0,18814.0,20527.0,2700.0,261.0,394.0,172.0,161.0,11222.0,San Bernardino,State Senate 18,State Senate,2011-02-10
70659.0,25238.0,28983.0,1808.0,203.0,315.0,198.0,173.0,13741.0,San Bernardino,State Senate 29,State Senate,2011-02-10
284564.0,96597.0,124851.0,9246.0,1221.0,1552.0,715.0,746.0,49636.0,San Bernardino,State Senate 31,State Senate,2011-02-10
259515.0,127136.0,76349.0,6587.0,831.0,1019.0,1239.0,603.0,45751.0,San Bernardino,State Senate 32,State Senate,2011-02-10
705.0,245.0,265.0,44.0,2.0,8.0,1.0,3.0,137.0,San Bernardino,State Assembly 32,State Assembly,2011-02-10
20410.0,7483.0,7270.0,1055.0,85.0,130.0,59.0,51.0,4277.0,San Bernardino,State Assembly 34,State Assembly,2011-02-10
75233.0,27762.0,29165.0,3218.0,235.0,456.0,216.0,253.0,13928.0,San Bernardino,State Assembly 36,State Assembly,2011-02-10
124058.0,40201.0,55659.0,4964.0,473.0,766.0,350.0,359.0,21286.0,San Bernardino,State Assembly 59,State Assembly,2011-02-10
37007.0,11977.0,15704.0,944.0,99.0,179.0,101.0,93.0,7910.0,San Bernardino,State Assembly 60,State Assembly,2011-02-10
101245.0,45523.0,33915.0,2525.0,341.0,425.0,402.0,200.0,17914.0,San Bernardino,State Assembly 61,State Assembly,2011-02-10
153533.0,77681.0,42860.0,3855.0,464.0,572.0,803.0,382.0,26916.0,San Bernardino,State Assembly 62,State Assembly,2011-02-10
231226.0,85055.0,94766.0,6846.0,890.0,1128.0,621.0,553.0,41367.0,San Bernardino,State Assembly 63,State Assembly,2011-02-10
58431.0,16718.0,27373.0,2526.0,333.0,429.0,154.0,228.0,10670.0,San Bernardino,State Assembly 65,State Assembly,2011-02-10
312526.0,143841.0,99952.0,7915.0,989.0,1238.0,1343.0,716.0,56532.0,San Bernardino,State Board of Equalization 2,State Board of Equalization,2011-02-10
489322.0,168804.0,207025.0,18062.0,1933.0,2855.0,1364.0,1406.0,87873.0,San Bernardino,State Board of Equalization 3,State Board of Equalization,2011-02-10
7701.0,3726.0,1927.0,339.0,25.0,35.0,26.0,13.0,1610.0,San Bernardino,Adelanto,City,2011-02-10
33251.0,9907.0,15922.0,1441.0,97.0,172.0,80.0,87.0,5545.0,San Bernardino,Apple Valley,City,2011-02-10
8009.0,3331.0,2489.0,360.0,22.0,22.0,25.0,13.0,1747.0,San Bernardino,Barstow,City,2011-02-10
2928.0,707.0,1583.0,93.0,14.0,34.0,3.0,7.0,487.0,San Bernardino,Big Bear Lake,City,2011-02-10
30112.0,11885.0,11878.0,786.0,92.0,116.0,82.0,69.0,5204.0,San Bernardino,Chino,City,2011-02-10
37007.0,11977.0,15704.0,944.0,99.0,179.0,101.0,93.0,7910.0,San Bernardino,Chino Hills,City,2011-02-10
18490.0,9381.0,5142.0,526.0,67.0,74.0,72.0,53.0,3175.0,San Bernardino,Colton,City,2011-02-10
65518.0,31949.0,18217.0,1683.0,216.0,229.0,287.0,153.0,12784.0,San Bernardino,Fontana,City,2011-02-10
6194.0,2284.0,2592.0,191.0,25.0,30.0,18.0,12.0,1042.0,San Bernardino,Grand Terrace,City,2011-02-10
33681.0,11602.0,13724.0,1409.0,100.0,228.0,114.0,115.0,6389.0,San Bernardino,Hesperia,City,2011-02-10
22665.0,8729.0,9207.0,690.0,63.0,104.0,69.0,63.0,3740.0,San Bernardino,Highland,City,2011-02-10
9570.0,3116.0,3751.0,320.0,39.0,45.0,24.0,25.0,2250.0,San Bernardino,Loma Linda,City,2011-02-10
11861.0,6011.0,3149.0,274.0,46.0,68.0,70.0,25.0,2218.0,San Bernardino,Montclair,City,2011-02-10
1802.0,779.0,539.0,98.0,3.0,10.0,8.0,5.0,360.0,San Bernardino,Needles,City,2011-02-10
54828.0,25821.0,17219.0,1368.0,187.0,216.0,230.0,92.0,9695.0,San Bernardino,Ontario,City,2011-02-10
80423.0,28650.0,33560.0,2364.0,279.0,389.0,190.0,174.0,14817.0,San Bernardino,Rancho Cucamonga,City,2011-02-10
36508.0,12448.0,16242.0,1168.0,172.0,211.0,90.0,86.0,6091.0,San Bernardino,Redlands,City,2011-02-10
35201.0,18344.0,9743.0,826.0,80.0,111.0,195.0,94.0,5808.0,San Bernardino,Rialto,City,2011-02-10
71775.0,32680.0,24836.0,2001.0,235.0,297.0,308.0,187.0,11231.0,San Bernardino,San Bernardino,City,2011-02-10
5360.0,1514.0,2227.0,227.0,22.0,32.0,18.0,14.0,1306.0,San Bernardino,Twenty-nine Palms,City,2011-02-10
36227.0,12716.0,15662.0,1018.0,189.0,192.0,93.0,77.0,6280.0,San Bernardino,Upland,City,2011-02-10
37760.0,16064.0,12505.0,1468.0,100.0,175.0,121.0,115.0,7212.0,San Bernardino,Victorville,City,2011-02-10
25863.0,7329.0,12988.0,997.0,103.0,153.0,48.0,120.0,4125.0,San Bernardino,Yucaipa,City,2011-02-10
9344.0,2662.0,4383.0,425.0,44.0,54.0,19.0,29.0,1728.0,San Bernardino,Yucca Valley,City,2011-02-10
119770.0,39033.0,51788.0,4961.0,603.0,917.0,416.0,401.0,21651.0,San Bernardino,Unincorporated Area,City,2011-02-10
256780.0,110392.0,71756.0,6520.0,1251.0,1350.0,897.0,1149.0,63465.0,San Diego,County Supervisorial 1,County Supervisorial,2011-02-10
292499.0,91837.0,125602.0,9448.0,1207.0,1989.0,589.0,1528.0,60299.0,San Diego,County Supervisorial 2,County Supervisorial,2011-02-10
324090.0,103580.0,124439.0,8854.0,1519.0,2087.0,571.0,1234.0,81806.0,San Diego,County Supervisorial 3,County Supervisorial,2011-02-10
285073.0,132500.0,68098.0,7880.0,2087.0,2012.0,769.0,1405.0,70322.0,San Diego,County Supervisorial 4,County Supervisorial,2011-02-10
298244.0,83221.0,134688.0,9348.0,1273.0,1973.0,557.0,1051.0,66133.0,San Diego,County Supervisorial 5,County Supervisorial,2011-02-10
180269.0,50869.0,81625.0,5943.0,762.0,1231.0,389.0,658.0,38792.0,San Diego,US Congressional 49,US Congressional,2011-02-10
390627.0,119119.0,159512.0,10872.0,1899.0,2519.0,671.0,1587.0,94448.0,San Diego,US Congressional 50,US Congressional,2011-02-10
231666.0,109965.0,59239.0,5235.0,806.0,918.0,796.0,1143.0,53564.0,San Diego,US Congressional 51,US Congressional,2011-02-10
348815.0,107429.0,148644.0,10920.0,1383.0,2300.0,626.0,1682.0,75831.0,San Diego,US Congressional 52,US Congressional,2011-02-10
305309.0,134148.0,75563.0,9080.0,2487.0,2443.0,901.0,1297.0,79390.0,San Diego,US Congressional 53,US Congressional,2011-02-10
372851.0,108381.0,166657.0,11617.0,1427.0,2465.0,665.0,1694.0,79945.0,San Diego,State Senate 36,State Senate,2011-02-10
410261.0,120353.0,175747.0,12359.0,1941.0,2636.0,801.0,1562.0,94862.0,San Diego,State Senate 38,State Senate,2011-02-10
453523.0,193503.0,124103.0,12634.0,3019.0,3305.0,1052.0,2145.0,113762.0,San Diego,State Senate 39,State Senate,2011-02-10
220051.0,99293.0,58076.0,5440.0,950.0,1005.0,865.0,966.0,53456.0,San Diego,State Senate 40,State Senate,2011-02-10
44463.0,10090.0,23547.0,1506.0,164.0,349.0,81.0,148.0,8578.0,San Diego,State Assembly 66,State Assembly,2011-02-10
78328.0,24595.0,31905.0,2637.0,328.0,522.0,181.0,283.0,17877.0,San Diego,State Assembly 73,State Assembly,2011-02-10
244190.0,72477.0,104733.0,7421.0,1309.0,1616.0,477.0,935.0,55222.0,San Diego,State Assembly 74,State Assembly,2011-02-10
252697.0,75801.0,101239.0,6350.0,949.0,1493.0,344.0,873.0,65648.0,San Diego,State Assembly 75,State Assembly,2011-02-10
231286.0,95311.0,61848.0,7060.0,2043.0,1984.0,606.0,1128.0,61306.0,San Diego,State Assembly 76,State Assembly,2011-02-10
222006.0,66469.0,97317.0,7502.0,920.0,1575.0,429.0,1159.0,46635.0,San Diego,State Assembly 77,State Assembly,2011-02-10
229507.0,103500.0,67426.0,5707.0,914.0,1117.0,556.0,1076.0,49211.0,San Diego,State Assembly 78,State Assembly,2011-02-10
154209.0,73287.0,36568.0,3867.0,710.0,755.0,709.0,765.0,37548.0,San Diego,State Assembly 79,State Assembly,2011-02-10
1456686.0,521530.0,524583.0,42050.0,7337.0,9411.0,3383.0,6367.0,342025.0,San Diego,State Board of Equalization 3,State Board of Equalization,2011-02-10
61875.0,17564.0,27103.0,1824.0,302.0,395.0,60.0,224.0,14403.0,San Diego,Carlsbad,City,2011-02-10
103004.0,43907.0,30534.0,2406.0,374.0,409.0,288.0,416.0,24670.0,San Diego,Chula Vista,City,2011-02-10
10043.0,2454.0,4947.0,289.0,38.0,59.0,17.0,24.0,2215.0,San Diego,Coronado,City,2011-02-10
3020.0,1076.0,1053.0,83.0,11.0,16.0,9.0,9.0,763.0,San Diego,Del Mar,City,2011-02-10
37579.0,12732.0,14925.0,1316.0,140.0,230.0,120.0,182.0,7934.0,San Diego,El Cajon,City,2011-02-10
38062.0,13453.0,13112.0,1125.0,353.0,290.0,100.0,174.0,9455.0,San Diego,Encinitas,City,2011-02-10
54377.0,15314.0,24961.0,1787.0,207.0,360.0,130.0,225.0,11393.0,San Diego,Escondido,City,2011-02-10
10043.0,3787.0,2918.0,377.0,73.0,81.0,60.0,57.0,2690.0,San Diego,Imperial Beach,City,2011-02-10
30270.0,11565.0,10527.0,959.0,183.0,235.0,68.0,189.0,6544.0,San Diego,La Mesa,City,2011-02-10
12069.0,5561.0,3579.0,339.0,69.0,82.0,37.0,72.0,2330.0,San Diego,Lemon Grove,City,2011-02-10
17014.0,8510.0,3676.0,411.0,51.0,69.0,95.0,92.0,4110.0,San Diego,National City,City,2011-02-10
76697.0,24317.0,31012.0,2567.0,323.0,508.0,180.0,277.0,17513.0,San Diego,Oceanside,City,2011-02-10
28029.0,6977.0,13352.0,736.0,97.0,192.0,36.0,99.0,6540.0,San Diego,Poway,City,2011-02-10
628973.0,257581.0,182438.0,16778.0,3732.0,4161.0,1531.0,2768.0,159984.0,San Diego,San Diego,City,2011-02-10
35642.0,10341.0,15415.0,1115.0,170.0,244.0,74.0,100.0,8183.0,San Diego,San Marcos,City,2011-02-10
29401.0,8258.0,13208.0,1019.0,107.0,231.0,48.0,176.0,6354.0,San Diego,Santee,City,2011-02-10
8255.0,2725.0,3238.0,206.0,34.0,51.0,12.0,41.0,1948.0,San Diego,Solana Beach,City,2011-02-10
34585.0,10121.0,15091.0,1134.0,178.0,248.0,97.0,135.0,7581.0,San Diego,Vista,City,2011-02-10
237748.0,65287.0,113494.0,7579.0,895.0,1550.0,421.0,1107.0,47415.0,San Diego,Unincorporated Area,City,2011-02-10
38992.0,20276.0,4046.0,658.0,678.0,204.0,110.0,66.0,12954.0,San Francisco,County Supervisorial 1,County Supervisorial,2011-02-10
46206.0,23093.0,8525.0,1011.0,387.0,269.0,46.0,73.0,12802.0,San Francisco,County Supervisorial 2,County Supervisorial,2011-02-10
36678.0,18240.0,4004.0,705.0,505.0,250.0,97.0,55.0,12822.0,San Francisco,County Supervisorial 3,County Supervisorial,2011-02-10
39119.0,18871.0,4240.0,664.0,604.0,189.0,144.0,86.0,14321.0,San Francisco,County Supervisorial 4,County Supervisorial,2011-02-10
49509.0,29972.0,2726.0,903.0,1435.0,305.0,198.0,95.0,13875.0,San Francisco,County Supervisorial 5,County Supervisorial,2011-02-10
45851.0,25346.0,3728.0,925.0,994.0,343.0,212.0,73.0,14230.0,San Francisco,County Supervisorial 6,County Supervisorial,2011-02-10
42765.0,23289.0,6076.0,770.0,573.0,209.0,99.0,78.0,11671.0,San Francisco,County Supervisorial 7,County Supervisorial,2011-02-10
53777.0,35822.0,2882.0,691.0,1310.0,268.0,131.0,87.0,12586.0,San Francisco,County Supervisorial 8,County Supervisorial,2011-02-10
36677.0,22266.0,1972.0,485.0,1196.0,168.0,186.0,71.0,10333.0,San Francisco,County Supervisorial 9,County Supervisorial,2011-02-10
39796.0,24068.0,2682.0,712.0,479.0,160.0,195.0,109.0,11391.0,San Francisco,County Supervisorial 10,County Supervisorial,2011-02-10
36217.0,20023.0,2996.0,581.0,435.0,130.0,173.0,83.0,11796.0,San Francisco,County Supervisorial 11,County Supervisorial,2011-02-10
383023.0,217076.0,33753.0,6713.0,7359.0,2106.0,1352.0,719.0,113945.0,San Francisco,US Congressional 8,US Congressional,2011-02-10
82564.0,44190.0,10124.0,1392.0,1237.0,389.0,239.0,157.0,24836.0,San Francisco,US Congressional 12,US Congressional,2011-02-10
270008.0,156610.0,22633.0,4814.0,5748.0,1573.0,951.0,493.0,77186.0,San Francisco,State Senate 3,State Senate,2011-02-10
195579.0,104656.0,21244.0,3291.0,2848.0,922.0,640.0,383.0,61595.0,San Francisco,State Senate 8,State Senate,2011-02-10
195648.0,103734.0,21375.0,3327.0,2775.0,905.0,666.0,387.0,62479.0,San Francisco,State Assembly 12,State Assembly,2011-02-10
269939.0,157532.0,22502.0,4778.0,5821.0,1590.0,925.0,489.0,76302.0,San Francisco,State Assembly 13,State Assembly,2011-02-10
465587.0,261266.0,43877.0,8105.0,8596.0,2495.0,1591.0,876.0,138781.0,San Francisco,State Board of Equalization 1,State Board of Equalization,2011-02-10
465587.0,261266.0,43877.0,8105.0,8596.0,2495.0,1591.0,876.0,138781.0,San Francisco,San Francisco,City,2011-02-10
40504.0,23061.0,10726.0,784.0,107.0,103.0,143.0,194.0,5386.0,San Joaquin,County Supervisorial 1,County Supervisorial,2011-02-10
43569.0,20393.0,15837.0,929.0,162.0,179.0,107.0,247.0,5715.0,San Joaquin,County Supervisorial 2,County Supervisorial,2011-02-10
58448.0,26185.0,21334.0,1420.0,163.0,216.0,157.0,384.0,8589.0,San Joaquin,County Supervisorial 3,County Supervisorial,2011-02-10
62525.0,19874.0,31891.0,1629.0,172.0,249.0,124.0,372.0,8214.0,San Joaquin,County Supervisorial 4,County Supervisorial,2011-02-10
65071.0,25813.0,24753.0,1747.0,165.0,275.0,104.0,461.0,11753.0,San Joaquin,County Supervisorial 5,County Supervisorial,2011-02-10
204337.0,79917.0,85645.0,5193.0,597.0,837.0,376.0,1318.0,30454.0,San Joaquin,US Congressional 11,US Congressional,2011-02-10
65780.0,35409.0,18896.0,1316.0,172.0,185.0,259.0,340.0,9203.0,San Joaquin,US Congressional 18,US Congressional,2011-02-10
191271.0,90640.0,64473.0,4418.0,561.0,692.0,489.0,1164.0,28834.0,San Joaquin,State Senate 5,State Senate,2011-02-10
78846.0,24686.0,40068.0,2091.0,208.0,330.0,146.0,494.0,10823.0,San Joaquin,State Senate 14,State Senate,2011-02-10
64245.0,24554.0,29111.0,1485.0,189.0,257.0,114.0,370.0,8165.0,San Joaquin,State Assembly 10,State Assembly,2011-02-10
12573.0,7021.0,3095.0,233.0,28.0,42.0,34.0,72.0,2048.0,San Joaquin,State Assembly 15,State Assembly,2011-02-10
80476.0,39764.0,24650.0,1815.0,231.0,278.0,216.0,456.0,13066.0,San Joaquin,State Assembly 17,State Assembly,2011-02-10
112823.0,43987.0,47685.0,2976.0,321.0,445.0,271.0,760.0,16378.0,San Joaquin,State Assembly 26,State Assembly,2011-02-10
270117.0,115326.0,104541.0,6509.0,769.0,1022.0,635.0,1658.0,39657.0,San Joaquin,State Board of Equalization 2,State Board of Equalization,2011-02-10
3498.0,1162.0,1616.0,120.0,7.0,19.0,11.0,26.0,537.0,San Joaquin,Escalon,City,2011-02-10
5855.0,2902.0,1668.0,160.0,19.0,27.0,17.0,42.0,1020.0,San Joaquin,Lathrop,City,2011-02-10
27904.0,8705.0,14513.0,696.0,75.0,113.0,53.0,170.0,3579.0,San Joaquin,Lodi,City,2011-02-10
27536.0,11060.0,10501.0,899.0,74.0,145.0,53.0,209.0,4595.0,San Joaquin,Manteca,City,2011-02-10
7442.0,1873.0,4149.0,202.0,15.0,25.0,11.0,51.0,1116.0,San Joaquin,Ripon,City,2011-02-10
108784.0,54464.0,35848.0,2147.0,335.0,302.0,296.0,613.0,14779.0,San Joaquin,Stockton,City,2011-02-10
30682.0,13517.0,9885.0,785.0,77.0,126.0,48.0,209.0,6035.0,San Joaquin,Tracy,City,2011-02-10
58416.0,21643.0,26361.0,1500.0,167.0,265.0,146.0,338.0,7996.0,San Joaquin,Unincorporated Area,City,2011-02-10
31714.0,8779.0,15655.0,854.0,177.0,192.0,67.0,488.0,5502.0,San Luis Obispo,County Supervisorial 1,County Supervisorial,2011-02-10
32106.0,13149.0,10306.0,700.0,472.0,278.0,86.0,630.0,6485.0,San Luis Obispo,County Supervisorial 2,County Supervisorial,2011-02-10
30407.0,11735.0,10491.0,711.0,352.0,241.0,64.0,588.0,6225.0,San Luis Obispo,County Supervisorial 3,County Supervisorial,2011-02-10
32885.0,11291.0,13887.0,816.0,201.0,205.0,65.0,566.0,5854.0,San Luis Obispo,County Supervisorial 4,County Supervisorial,2011-02-10
29672.0,9730.0,11959.0,705.0,315.0,260.0,65.0,548.0,6090.0,San Luis Obispo,County Supervisorial 5,County Supervisorial,2011-02-10
77307.0,23041.0,36025.0,1914.0,575.0,494.0,157.0,1291.0,13810.0,San Luis Obispo,US Congressional 22,US Congressional,2011-02-10
79477.0,31643.0,26273.0,1872.0,942.0,682.0,190.0,1529.0,16346.0,San Luis Obispo,US Congressional 23,US Congressional,2011-02-10
156784.0,54684.0,62298.0,3786.0,1517.0,1176.0,347.0,2820.0,30156.0,San Luis Obispo,State Senate 15,State Senate,2011-02-10
156784.0,54684.0,62298.0,3786.0,1517.0,1176.0,347.0,2820.0,30156.0,San Luis Obispo,State Assembly 33,State Assembly,2011-02-10
156784.0,54684.0,62298.0,3786.0,1517.0,1176.0,347.0,2820.0,30156.0,San Luis Obispo,State Board of Equalization 1,State Board of Equalization,2011-02-10
11104.0,3871.0,4769.0,266.0,71.0,54.0,18.0,165.0,1890.0,San Luis Obispo,Arroyo Grande,City,2011-02-10
16527.0,5181.0,7333.0,399.0,153.0,102.0,38.0,299.0,3022.0,San Luis Obispo,Atascadero,City,2011-02-10
14861.0,4559.0,6780.0,379.0,82.0,94.0,27.0,225.0,2715.0,San Luis Obispo,El Paso de Robles,City,2011-02-10
6898.0,2653.0,2311.0,174.0,65.0,50.0,21.0,134.0,1490.0,San Luis Obispo,Grover Beach,City,2011-02-10
7007.0,2868.0,2264.0,172.0,89.0,54.0,21.0,133.0,1406.0,San Luis Obispo,Morro Bay,City,2011-02-10
5437.0,1813.0,2276.0,135.0,36.0,39.0,14.0,115.0,1009.0,San Luis Obispo,Pismo Beach,City,2011-02-10
27226.0,11280.0,7962.0,617.0,369.0,281.0,51.0,527.0,6139.0,San Luis Obispo,San Luis Obispo,City,2011-02-10
67724.0,22459.0,28603.0,1644.0,652.0,502.0,157.0,1222.0,12485.0,San Luis Obispo,Unincorporated Area,City,2011-02-10
69761.0,35619.0,15335.0,1447.0,416.0,242.0,114.0,171.0,16417.0,San Mateo,County Supervisorial 1,County Supervisorial,2011-02-10
71973.0,36229.0,15479.0,1507.0,467.0,318.0,119.0,192.0,17662.0,San Mateo,County Supervisorial 2,County Supervisorial,2011-02-10
86733.0,42412.0,20655.0,1963.0,877.0,503.0,127.0,275.0,19921.0,San Mateo,County Supervisorial 3,County Supervisorial,2011-02-10
57655.0,31190.0,11604.0,1052.0,477.0,298.0,165.0,156.0,12713.0,San Mateo,County Supervisorial 4,County Supervisorial,2011-02-10
56108.0,31515.0,7814.0,1008.0,311.0,154.0,149.0,145.0,15012.0,San Mateo,County Supervisorial 5,County Supervisorial,2011-02-10
245888.0,127926.0,49236.0,5102.0,1682.0,963.0,458.0,654.0,59867.0,San Mateo,US Congressional 12,US Congressional,2011-02-10
96342.0,49039.0,21651.0,1875.0,866.0,552.0,216.0,285.0,21858.0,San Mateo,US Congressional 14,US Congressional,2011-02-10
242056.0,125953.0,47838.0,5050.0,1762.0,974.0,473.0,668.0,59338.0,San Mateo,State Senate 8,State Senate,2011-02-10
100174.0,51012.0,23049.0,1927.0,786.0,541.0,201.0,271.0,22387.0,San Mateo,State Senate 11,State Senate,2011-02-10
24445.0,13836.0,3159.0,424.0,157.0,65.0,80.0,65.0,6659.0,San Mateo,State Assembly 12,State Assembly,2011-02-10
212839.0,110386.0,42685.0,4567.0,1629.0,872.0,391.0,597.0,51712.0,San Mateo,State Assembly 19,State Assembly,2011-02-10
104946.0,52743.0,25043.0,1986.0,762.0,578.0,203.0,277.0,23354.0,San Mateo,State Assembly 21,State Assembly,2011-02-10
342230.0,176965.0,70887.0,6977.0,2548.0,1515.0,674.0,939.0,81725.0,San Mateo,State Board of Equalization 1,State Board of Equalization,2011-02-10
4937.0,1584.0,2169.0,67.0,21.0,36.0,3.0,13.0,1044.0,San Mateo,Atherton,City,2011-02-10
14586.0,7279.0,3240.0,321.0,113.0,72.0,25.0,41.0,3495.0,San Mateo,Belmont,City,2011-02-10
2354.0,1302.0,322.0,42.0,36.0,16.0,8.0,8.0,620.0,San Mateo,Brisbane,City,2011-02-10
15205.0,7450.0,3648.0,322.0,105.0,62.0,13.0,37.0,3568.0,San Mateo,Burlingame,City,2011-02-10
638.0,380.0,70.0,13.0,3.0,2.0,3.0,3.0,164.0,San Mateo,Colma,City,2011-02-10
36152.0,20167.0,4795.0,624.0,194.0,96.0,104.0,93.0,10079.0,San Mateo,Daly City,City,2011-02-10
7584.0,4998.0,711.0,108.0,47.0,33.0,49.0,26.0,1612.0,San Mateo,East Palo Alto,City,2011-02-10
14739.0,6730.0,3320.0,257.0,58.0,57.0,16.0,40.0,4261.0,San Mateo,Foster City,City,2011-02-10
6405.0,3065.0,1526.0,169.0,83.0,49.0,10.0,28.0,1475.0,San Mateo,Half Moon Bay,City,2011-02-10
6958.0,2266.0,2864.0,124.0,21.0,33.0,3.0,16.0,1631.0,San Mateo,Hillsborough,City,2011-02-10
17544.0,8916.0,4058.0,265.0,132.0,95.0,25.0,34.0,4019.0,San Mateo,Menlo Park,City,2011-02-10
11070.0,5431.0,2458.0,230.0,61.0,26.0,19.0,24.0,2821.0,San Mateo,Millbrae,City,2011-02-10
21860.0,12189.0,3592.0,564.0,258.0,107.0,59.0,68.0,5023.0,San Mateo,Pacifica,City,2011-02-10
3188.0,1390.0,1002.0,56.0,18.0,29.0,3.0,6.0,684.0,San Mateo,Portola Valley,City,2011-02-10
33980.0,17322.0,7547.0,693.0,289.0,175.0,67.0,94.0,7793.0,San Mateo,Redwood City,City,2011-02-10
18950.0,10765.0,3192.0,420.0,125.0,67.0,46.0,57.0,4278.0,San Mateo,San Bruno,City,2011-02-10
17995.0,8755.0,4608.0,428.0,108.0,83.0,18.0,46.0,3949.0,San Mateo,San Carlos,City,2011-02-10
45940.0,23711.0,9900.0,987.0,314.0,203.0,81.0,119.0,10625.0,San Mateo,San Mateo,City,2011-02-10
26250.0,15260.0,3777.0,521.0,124.0,68.0,58.0,65.0,6377.0,San Mateo,South San Francisco,City,2011-02-10
3758.0,1422.0,1375.0,69.0,28.0,21.0,3.0,14.0,826.0,San Mateo,Woodside,City,2011-02-10
32137.0,16583.0,6713.0,697.0,410.0,185.0,61.0,107.0,7381.0,San Mateo,Unincorporated Area,City,2011-02-10
37687.0,18849.0,8932.0,844.0,477.0,235.0,89.0,488.0,7773.0,Santa Barbara,County Supervisorial 1,County Supervisorial,2011-02-10
47993.0,22326.0,13752.0,957.0,555.0,267.0,94.0,543.0,9499.0,Santa Barbara,County Supervisorial 2,County Supervisorial,2011-02-10
44480.0,17936.0,13646.0,1020.0,355.0,352.0,84.0,446.0,10641.0,Santa Barbara,County Supervisorial 3,County Supervisorial,2011-02-10
36898.0,12121.0,16465.0,1109.0,131.0,173.0,92.0,370.0,6437.0,Santa Barbara,County Supervisorial 4,County Supervisorial,2011-02-10
27161.0,10957.0,9770.0,715.0,72.0,143.0,73.0,292.0,5139.0,Santa Barbara,County Supervisorial 5,County Supervisorial,2011-02-10
140521.0,65707.0,37451.0,3089.0,1356.0,895.0,324.0,1582.0,30117.0,Santa Barbara,US Congressional 23,US Congressional,2011-02-10
53698.0,16482.0,25114.0,1556.0,234.0,275.0,108.0,557.0,9372.0,Santa Barbara,US Congressional 24,US Congressional,2011-02-10
